"ID","Name","StartDate","EndDate","Sponsor","Season","Type","Num","Venue","City","Country","Discipline","Main","Sex","AgeGroup","Url","Related","Stage","ValueType","ShortName","WorldSnookerId","RankingType","EventPredictionID","Team","Format","Twitter","HashTag","ConversionRate","AllRoundsAdded","PhotoURLs","NumCompetitors","NumUpcoming","NumActive","NumResults","Note","CommonNote","DefendingChampion","PreviousEdition","Tour"
990,"Shanghai Masters","2007-08-06","2007-08-12","Roewe",2007,"Ranking",0,"Shanghai Grand Stage","Shanghai","China","snooker",990,"Both","O","","shanghai","F","","",0,"WR",0,FALSE,1,"","",1,TRUE,"",39,0,0,38,"","",0,0,"main"
1002,"Pot Black","2007-10-06","2007-10-06","",2007,"Invitational",0,"Sheffield City Hall","Sheffield","England","snooker",1002,"Both","O","","","F","","",0,"Unknown",0,FALSE,1,"","",1,TRUE,"",8,0,0,7,"","",0,0,"main"
991,"Grand Prix","2007-10-13","2007-10-21","Royal London Watches",2007,"Ranking",0,"Aberdeen Exhibition and Conference Centre","Aberdeen","Scotland","snooker",991,"Both","O","","gp","F","GP","",0,"WR",0,FALSE,3,"","",1,TRUE,"",48,0,0,15,"","",154,1017,"main"
992,"Grand Prix Group A","2007-10-13","2007-10-21","",2007,"Ranking",1,"Aberdeen Exhibition and Conference Centre","Aberdeen","Scotland","snooker",991,"Both","O","","gp","Q","GP","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,15,"","",0,0,"main"
993,"Grand Prix Group B","2007-10-13","2007-10-21","",2007,"Ranking",2,"Aberdeen Exhibition and Conference Centre","Aberdeen","Scotland","snooker",991,"Both","O","","gp","Q","GP","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,15,"","",0,0,"main"
994,"Grand Prix Group C","2007-10-13","2007-10-21","",2007,"Ranking",3,"Aberdeen Exhibition and Conference Centre","Aberdeen","Scotland","snooker",991,"Both","O","","gp","Q","GP","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,15,"","",0,0,"main"
995,"Grand Prix Group D","2007-10-13","2007-10-21","",2007,"Ranking",4,"Aberdeen Exhibition and Conference Centre","Aberdeen","Scotland","snooker",991,"Both","O","","gp","Q","GP","",0,"WR",0,FALSE,2,"","",1,FALSE,"",0,0,0,15,"","",0,0,"main"
996,"Grand Prix Group E","2007-10-13","2007-10-21","",2007,"Ranking",5,"Aberdeen Exhibition and Conference Centre","Aberdeen","Scotland","snooker",991,"Both","O","","gp","Q","GP","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,15,"","",0,0,"main"
997,"Grand Prix Group F","2007-10-13","2007-10-21","",2007,"Ranking",6,"Aberdeen Exhibition and Conference Centre","Aberdeen","Scotland","snooker",991,"Both","O","","gp","Q","GP","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,15,"","",0,0,"main"
998,"Grand Prix Group G","2007-10-13","2007-10-21","",2007,"Ranking",7,"Aberdeen Exhibition and Conference Centre","Aberdeen","Scotland","snooker",991,"Both","O","","gp","Q","GP","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,15,"","",0,0,"main"
999,"Grand Prix Group H","2007-10-13","2007-10-21","",2007,"Ranking",8,"Aberdeen Exhibition and Conference Centre","Aberdeen","Scotland","snooker",991,"Both","O","","gp","Q","GP","",0,"WR",0,FALSE,2,"","",1,FALSE,"",0,0,0,15,"","",0,0,"main"
1000,"Northern Ireland Trophy","2007-11-04","2007-11-11","",2007,"Ranking",0,"Waterfront Hall","Belfast","Northern Ireland","snooker",1000,"Both","O","","","F","NIO","",0,"WR",0,FALSE,1,"","",1,TRUE,"",48,0,0,47,"","",0,0,"main"
1001,"UK Championship","2007-12-03","2007-12-16","Maplin",2007,"Ranking",0,"Telford International Centre","Telford","England","snooker",1001,"Both","O","","uk","F","UK","",0,"WR",0,FALSE,1,"","",1,TRUE,"",32,0,0,31,"","",42,1029,"main"
1151,"World Championship Qualifiers 1","2008-01-03","2008-01-11","888.com",2007,"Qualifying",0,"Pontins","Prestatyn","Wales","snooker",242,"Both","O","","world","Q","WC","",0,"WR",0,FALSE,1,"","",1,TRUE,"",0,0,0,65,"","",0,0,"main"
1005,"Malta Cup Group 1","2008-01-04","2008-01-08","",2007,"Invitational",1,"Hilton Conference Centre","Portomaso","Malta","snooker",1004,"Both","O","","","Q","","",0,"",0,FALSE,2,"","",1,TRUE,"",0,0,0,10,"","",0,0,"main"
1006,"Malta Cup Group 2","2008-01-04","2008-01-08","",2007,"Invitational",2,"Hilton Conference Centre","Portomaso","Malta","snooker",1004,"Both","O","","","Q","","",0,"",0,FALSE,2,"","",1,TRUE,"",0,0,0,10,"","",0,0,"main"
1007,"Malta Cup Group 3","2008-01-04","2008-01-08","",2007,"Invitational",3,"Hilton Conference Centre","Portomaso","Malta","snooker",1004,"Both","O","","","Q","","",0,"",0,FALSE,2,"","",1,TRUE,"",0,0,0,10,"","",0,0,"main"
1008,"Malta Cup Group 4","2008-01-04","2008-01-08","",2007,"Invitational",4,"Hilton Conference Centre","Portomaso","Malta","snooker",1004,"Both","O","","","Q","","",0,"",0,FALSE,2,"","",1,TRUE,"",0,0,0,10,"","",0,0,"main"
1004,"Malta Cup","2008-01-04","2008-01-10","",2007,"Invitational",0,"Hilton Conference Centre","Portomaso","Malta","snooker",1004,"Both","O","","","F","","",0,"",0,FALSE,3,"","",1,TRUE,"",20,0,0,3,"","",97,1030,"main"
1003,"Masters","2008-01-13","2008-01-20","SAGA Insurance",2007,"Invitational",0,"Wembley Arena","London","England","snooker",1003,"Both","O","","masters","F","Masters","",0,"",0,FALSE,1,"","",1,TRUE,"",18,0,0,17,"","",5,1035,"main"
1009,"Welsh Open","2008-02-11","2008-02-17","",2007,"Ranking",0,"Newport Centre","Newport","Wales","snooker",1009,"Both","O","","","F","","",0,"",0,FALSE,1,"","",1,TRUE,"",48,0,0,47,"","",0,0,"main"
1708,"Championship League - Group 1","2008-02-25","2008-02-26","",2007,"Invitational",7,"Crondon Park Golf Club","Stock","England","snooker",1689,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
1703,"Championship League - Group 2","2008-02-27","2008-02-28","",2007,"Invitational",6,"Crondon Park Golf Club","Stock","England","snooker",1689,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
1152,"World Championship Qualifiers 2","2008-03-07","2008-03-10","888.com",2007,"Qualifying",0,"English Institute of Sport","Sheffield","England","snooker",242,"Both","O","","world","Q","WC","",0,"WR",0,FALSE,1,"","",1,TRUE,"",0,0,0,16,"","",0,0,"main"
1702,"Championship League - Group 3","2008-03-10","2008-03-11","",2007,"Invitational",5,"Crondon Park Golf Club","Stock","England","snooker",1689,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
1699,"Championship League - Group 4","2008-03-12","2008-03-13","",2007,"Invitational",4,"Crondon Park Golf Club","Stock","England","snooker",1689,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
1010,"China Open","2008-03-23","2008-03-30","Honghe Industrial",2007,"Ranking",0,"Beijing University Students Gymnasium","Beijing","China","snooker",1010,"Both","O","","","F","","",0,"",0,FALSE,1,"","",1,TRUE,"",40,0,0,39,"","",0,0,"main"
1696,"Championship League - Group 5","2008-04-14","2008-04-15","",2007,"Invitational",3,"Crondon Park Golf Club","Stock","England","snooker",1689,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
1693,"Championship League - Group 6","2008-04-16","2008-04-17","",2007,"Invitational",2,"Crondon Park Golf Club","Stock","England","snooker",1689,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
242,"World Championship","2008-04-19","2008-05-05","888.com",2007,"Ranking",0,"Crucible Theatre","Sheffield","England","snooker",242,"Both","O","","world","F","WC","",0,"WR",0,FALSE,1,"","",1,TRUE,"",113,0,0,31,"","",237,243,"main"
1710,"Championship League - Group 7","2008-05-12","2008-05-13","",2007,"Invitational",1,"Crondon Park Golf Club","Stock","England","snooker",0,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
1689,"Championship League - Winners Group","2008-05-14","2008-05-15","",2007,"Invitational",8,"Crondon Park Golf Club","Stock","England","snooker",1689,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","",1,TRUE,"",22,0,0,24,"Ali Carter played in all seven qualifying groups. ","",0,0,"main"
