"ID","Name","StartDate","EndDate","Sponsor","Season","Type","Num","Venue","City","Country","Discipline","Main","Sex","AgeGroup","Url","Related","Stage","ValueType","ShortName","WorldSnookerId","RankingType","EventPredictionID","Team","Format","Twitter","HashTag","ConversionRate","AllRoundsAdded","PhotoURLs","NumCompetitors","NumUpcoming","NumActive","NumResults","Note","CommonNote","DefendingChampion","PreviousEdition","Tour"
73,"Players Tour Championship Event One","2011-06-18","2011-06-22","",2011,"Players Tour Championship",1,"World Snooker Academy","Sheffield","England","snooker",73,"Both","O","http://www.worldsnooker.com/page/NewsArticles/0,,13165~2204168,00.html","ptc","F","PTC","PTC 1",949,"WR",0,FALSE,1,"","",1,TRUE,"",206,0,0,205,"","",0,0,"main"
126,"Australian Goldfields Open Qualifiers","2011-06-26","2011-06-30","",2011,"Qualifying",0,"World Snooker Academy","Sheffield","England","snooker",127,"Both","O","http://www.worldsnooker.com/page/NewsArticles/0,,13165~2204168,00.html","","Q","AO","Australian Open Qualifiers",963,"WR",0,FALSE,1,"","",1,TRUE,"",0,0,0,65,"","",0,0,"main"
162,"General Cup International, A","2011-07-04","2011-07-06","",2011,"Qualifying",1,"General Snooker Club","Hong Kong","Hong Kong","snooker",161,"Both","S","","","Q","","",0,"",0,FALSE,2,"","",1,TRUE,"",0,0,0,3,"","",0,0,"other"
163,"General Cup International, B","2011-07-04","2011-07-06","",2011,"Qualifying",2,"General Snooker Club","Hong Kong","Hong Kong","snooker",161,"Both","S","","","Q","","",0,"",0,FALSE,2,"","",1,TRUE,"",0,0,0,3,"","",0,0,"other"
161,"General Cup International","2011-07-04","2011-07-07","",2011,"Invitational",0,"General Snooker Club","Hong Kong","Hong Kong","snooker",161,"Both","S","","","F","","",0,"",0,FALSE,1,"","",1,TRUE,"",6,0,0,1,"","",0,0,"other"
87,"Wuxi Classic","2011-07-07","2011-07-10","",2011,"Invitational",0,"Wuxi City Sports Park Stadium","Wuxi","China","snooker",87,"Both","O","http://www.worldsnooker.com/page/NewsArticles/0,,13165~2204252,00.html","wuxi","F","","Wuxi Classic",951,"",0,FALSE,1,"","",1,TRUE,"",12,0,0,11,"","",97,36,"main"
134,"World Cup, Group C","2011-07-11","2011-07-15","PTT-EGAT",2011,"Teams",3,"Bangkok Convention Centre","Bangkok","Thailand","snooker",88,"Both","O","http://www.pttegatsnookerworldcup.com/","","Q","","World Cup, C",955,"",0,TRUE,2,"","",1,TRUE,"",0,0,0,10,"","",0,0,"main"
135,"World Cup, Group D","2011-07-11","2011-07-15","PTT-EGAT",2011,"Teams",4,"Bangkok Convention Centre","Bangkok","Thailand","snooker",88,"Both","O","http://www.pttegatsnookerworldcup.com/","","Q","","World Cup, D",955,"",0,TRUE,2,"","",1,TRUE,"",0,0,0,10,"","",0,0,"main"
133,"World Cup, Group B","2011-07-11","2011-07-15","PTT-EGAT",2011,"Teams",2,"Bangkok Convention Centre","Bangkok","Thailand","snooker",88,"Both","O","http://www.pttegatsnookerworldcup.com/","","Q","","World Cup, B",955,"",0,TRUE,2,"","",1,TRUE,"",0,0,0,10,"","",0,0,"main"
132,"World Cup, Group A","2011-07-11","2011-07-15","PTT-EGAT",2011,"Teams",1,"Bangkok Convention Centre","Bangkok","Thailand","snooker",88,"Both","O","http://www.pttegatsnookerworldcup.com/","","Q","","World Cup, A",955,"",0,TRUE,2,"","",1,TRUE,"",0,0,0,10,"","",0,0,"main"
