"ID","Name","StartDate","EndDate","Sponsor","Season","Type","Num","Venue","City","Country","Discipline","Main","Sex","AgeGroup","Url","Related","Stage","ValueType","ShortName","WorldSnookerId","RankingType","EventPredictionID","Team","Format","Twitter","HashTag","ConversionRate","AllRoundsAdded","PhotoURLs","NumCompetitors","NumUpcoming","NumActive","NumResults","Note","CommonNote","DefendingChampion","PreviousEdition","Tour"
1746,"6 Red World Championship","2008-07-08","2008-07-13","SangSom",2008,"Invitational",0,"Montien Riverside Hotel","Bangkok","Thailand","six-red snooker",1746,"Both","O","http://www.worldsnooker.com/page/SixRedsWorldChampionship","6red","F","","",0,"",0,FALSE,3,"","",1,TRUE,"",32,0,0,31,"There were made six maximum breaks (75) at the tournament: Michael Holt (2×), Saleh Mohammad, Mike Dunn, Mark Selby, Mohammed Shehab","",0,0,"main"
988,"Shanghai Masters","2008-07-29","2008-10-04","Roewe",2008,"Ranking",0,"Shanghai Grand Stage","Shanghai","China","snooker",988,"Both","O","","shanghai","F","SM","",0,"WR",602,FALSE,1,"","",1,FALSE,"",38,0,0,37,"","",33,990,"main"
983,"Northern Ireland Trophy","2008-08-24","2008-08-31","",2008,"Ranking",0,"Waterfront Hall","Belfast","Northern Ireland","snooker",983,"Both","O","","","F","","",0,"WR",601,FALSE,1,"","",1,TRUE,"",48,0,0,47,"","",2,0,"main"
987,"Grand Prix","2008-10-11","2008-10-19","Royal London Watches",2008,"Ranking",0,"SECC","Glasgow","Scotland","snooker",987,"Both","O","","gp","F","GP","",0,"WR",0,FALSE,1,"","",1,TRUE,"",32,0,0,31,"","",4,991,"main"
986,"Bahrain Championship","2008-11-08","2008-11-15","",2008,"Ranking",0,"Bahrain International Exhibition Centre","Manama","Bahrain","snooker",986,"Both","O","","bahrain","F","BC","",0,"WR",603,FALSE,1,"","",1,TRUE,"",38,0,0,37,"","",0,0,"main"
985,"UK Championship","2008-12-13","2008-12-21","Maplin",2008,"Ranking",0,"Telford International Centre","Telford","England","snooker",985,"Both","O","","uk","F","UK","",0,"WR",604,FALSE,1,"","",1,TRUE,"",32,0,0,31,"","",5,1001,"main"
1707,"Championship League - Group 1","2009-01-05","2009-01-06","",2008,"Invitational",7,"Crondon Park Golf Club","Stock","England","snooker",1688,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
1705,"Championship League - Group 2","2009-01-07","2009-01-08","",2008,"Invitational",6,"Crondon Park Golf Club","Stock","England","snooker",1688,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
984,"Masters","2009-01-11","2009-01-18","",2008,"Invitational",0,"Wembley Arena","London","England","snooker",984,"Both","O","","masters","F","","",0,"",630,FALSE,1,"","",1,TRUE,"",18,0,0,17,"","",17,1003,"main"
123,"China Open Qualifiers","2009-01-21","2009-01-24","",2008,"Qualifying",0,"Pontins","Prestatyn","Wales","snooker",122,"Both","O","","china","Q","CO","",0,"WR",0,FALSE,1,"","",1,TRUE,"",0,0,0,64,"","",0,0,"main"
62,"World Championship Qualifiers 1","2009-02-05","2009-02-25","Betfred.com",2008,"Qualifying",0,"World Snooker Academy","Sheffield","England","snooker",61,"Both","O","","world","Q","WC","",0,"WR",0,FALSE,1,"","",1,TRUE,"",0,0,0,63,"","",0,0,"main"
1701,"Championship League - Group 3","2009-02-09","2009-02-10","",2008,"Invitational",5,"Crondon Park Golf Club","Stock","England","snooker",1688,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
1698,"Championship League - Group 4","2009-02-11","2009-02-12","",2008,"Invitational",4,"Crondon Park Golf Club","Stock","England","snooker",1688,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
989,"Welsh Open","2009-02-16","2009-02-22","",2008,"Ranking",0,"Newport Centre","Newport","Wales","snooker",989,"Both","O","","welsh","F","WO","",0,"WR",606,FALSE,1,"","",1,TRUE,"",32,0,0,31,"","",17,0,"main"
1695,"Championship League - Group 5","2009-03-02","2009-03-03","",2008,"Invitational",3,"Crondon Park Golf Club","Stock","England","snooker",1688,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
1692,"Championship League - Group 6","2009-03-04","2009-03-05","",2008,"Invitational",2,"Crondon Park Golf Club","Stock","England","snooker",1688,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
63,"World Championship Qualifiers 2","2009-03-07","2009-03-10","Betfred.com",2008,"Qualifying",0,"World Snooker Academy","Sheffield","England","snooker",61,"Both","O","","world","Q","WC","",0,"WR",0,FALSE,1,"","",1,TRUE,"",0,0,0,16,"","",0,0,"main"
1709,"Championship League - Group 7","2009-03-23","2009-03-24","",2008,"Invitational",1,"Crondon Park Golf Club","Stock","England","snooker",1688,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","",0,0,"main"
1688,"Championship League - Winners Group","2009-03-25","2009-03-26","",2008,"Invitational",8,"Crondon Park Golf Club","Stock","England","snooker",1688,"Both","O","https://www.championshipleaguesnooker.co.uk/home.htm","","Q","CL","",0,"",0,FALSE,3,"","",1,TRUE,"",25,0,0,24,"Matches in group stages were best of four, meaning that matches could end in a draw as all the four frames were played. Semi-finals and final were best of five.","",168,1689,"main"
122,"China Open","2009-03-30","2009-04-05","",2008,"Ranking",0,"Beijing University Students Gymnasium","Beijing","China","snooker",122,"Both","O","","china","F","CO","",0,"WR",0,FALSE,1,"","",1,TRUE,"",103,0,0,38,"","",0,0,"main"
61,"World Championship","2009-04-18","2009-05-04","Betfred.com",2008,"Ranking",0,"Crucible Theatre","Sheffield","England","snooker",61,"Both","O","","world","F","WC","",0,"WR",2009,FALSE,1,"","",1,TRUE,"",111,0,0,31,"","",5,242,"main"
