"ID","Name","StartDate","EndDate","Sponsor","Season","Type","Num","Venue","City","Country","Discipline","Main","Sex","AgeGroup","Url","Related","Stage","ValueType","ShortName","WorldSnookerId","RankingType","EventPredictionID","Team","Format","Twitter","HashTag","ConversionRate","AllRoundsAdded","PhotoURLs","NumCompetitors","NumUpcoming","NumActive","NumResults","Note","CommonNote","DefendingChampion","PreviousEdition","Tour"
334,"Wuxi Classic Qualifiers","2014-05-24","2014-05-28","",2014,"Qualifying",0,"The Capital Venue","Gloucester","England","snooker",332,"Both","O","","wuxi","Q","WUXI","",13742,"WR",0,FALSE,1,"","WuxiClassic",1,TRUE,"",0,0,0,64,"","Watch on <a href=""http://www.worldsnooker.livesport.tv/"">LiveWorldSnooker.tv</a>",0,0,"main"
335,"Australian Goldfields Open Qualifiers","2014-05-30","2014-06-03","",2014,"Qualifying",0,"The Capital Venue","Gloucester","England","snooker",333,"Both","O","","australian","Q","AO","Australian Open Qualifiers",13744,"WR",0,FALSE,1,"","AustralianGoldfieldsOpen",1,TRUE,"",0,0,0,96,"","Watch on <a href=""http://www.worldsnooker.livesport.tv/"">LiveWorldSnooker.tv</a>",0,0,"main"
331,"Asian Tour Event One","2014-06-17","2014-06-21","",2014,"Players Tour Championship",1,"Yixing Sports Centre","Yixing","China","snooker",331,"Both","O","","ptc","F","APTC","Asian Tour 1",13749,"WR",0,FALSE,1,"","YixingOpen",1,TRUE,"",141,0,0,140,"Also known as the Yixing Open (2014).","Watch on <a href=""http://www.my147.com/dating/"">My147.com</a> and <a href=""http://www.fengyunzhibo.com/tv/65312_1402479716159.htm"">fengyunzhibo.com</a>.<!--a href=""http://www.my147.com/live/my147_{TABLENO}/"">My147.com</a >. See also the <a href=""http://news.my147.com/2014/06/54972.html"">whole list of matches</a>.-->",0,0,"main"
332,"Wuxi Classic","2014-06-23","2014-06-29"," Sports Lottery Cup",2014,"Ranking",0,"Wuxi City Sports Park Stadium","Wuxi","China","snooker",332,"Both","O","","wuxi","F","WUXI","",13741,"WR",2401,FALSE,1,"","WuxiClassic",1,TRUE,"",132,0,0,67,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and <a href=""http://www.worldsnooker.livesport.tv/"">LiveWorldSnooker.tv</a>",154,255,"main"
333,"Australian Goldfields Open","2014-06-30","2014-07-06","",2014,"Ranking",0,"Bendigo Stadium","Bendigo","Australia","snooker",333,"Both","O","","australian","F","AO","Australian Open",13743,"WR",2402,FALSE,1,"","AustralianGoldfieldsOpen",1,TRUE,"",130,0,0,33,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and <a href=""http://www.worldsnooker.livesport.tv/"">LiveWorldSnooker.tv</a>",4,258,"main"
336,"European Tour Event One","2014-08-07","2014-08-10","",2014,"Players Tour Championship",1,"Arena Riga","Riga","Latvia","snooker",336,"Both","O","https://www.facebook.com/TheRigaOpen","ptc","F","EPTC","Euro Tour 1",13752,"WR",24201,FALSE,1,"","RigaOpen",0.833333,TRUE,"",187,0,0,186,"Also known as the Kaspersky lab Riga Open (2014).","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and <a href=""http://www.worldsnooker.livesport.tv/"">LiveWorldSnooker.tv</a>",0,0,"main"
348,"Shanghai Masters Qualifiers","2014-08-12","2014-08-15","Bank of Communications OTO",2014,"Qualifying",0,"Barnsley Metrodome","Barnsley","England","snooker",345,"Both","O","","shanghai","Q","SM","",13758,"WR",0,FALSE,1,"","SnookerShanghaiMasters",1,TRUE,"",0,0,0,96,"","Watch on <a href=""http://www.worldsnooker.livesport.tv/"">LiveWorldSnooker.tv</a>",0,0,"main"
337,"European Tour Event Two","2014-08-20","2014-08-24","",2014,"Players Tour Championship",2,"Stadthalle","Furth","Germany","snooker",337,"Both","O","","ptc","F","EPTC","Euro Tour 2",13759,"WR",24202,FALSE,1,"","PaulHunterClassic",0.833333,TRUE,"",220,0,0,219,"Also known as the Arcaden Paul Hunter Classic (2014).","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and <a href=""http://www.worldsnooker.livesport.tv/"">LiveWorldSnooker.tv</a>",5,269,"main"
373,"6 Red World Championship, Group A","2014-09-01","2014-09-03","SangSom",2014,"Qualifying",1,"Montien Riverside Hotel","Bangkok","Thailand","six-red snooker",351,"Both","O","http://www.worldsnooker.com/page/SixRedsWorldChampionship","","Q","","6 Red, A",0,"",0,FALSE,2,"","SixRedWorldChampionship",0.02,TRUE,"",0,0,0,15,"The top 4 players qualified to the last 32.","Watch on <a href=""http://www.liveworldsnooker.tv/"">LiveWorldSnooker.tv</a>, <a href=""http://eurosportplayer.com/"">Eurosport Player</a> (UK) and selected betting sites",0,0,"main"
380,"6 Red World Championship, Group H","2014-09-01","2014-09-03","SangSom",2014,"Qualifying",8,"Montien Riverside Hotel","Bangkok","Thailand","six-red snooker",351,"Both","O","http://www.worldsnooker.com/page/SixRedsWorldChampionship","","Q","","6 Red, H",0,"",0,FALSE,2,"","SixRedWorldChampionship",0.02,TRUE,"",0,0,0,15,"The top 4 players qualified to the last 32.","Watch on <a href=""http://www.liveworldsnooker.tv/"">LiveWorldSnooker.tv</a>, <a href=""http://eurosportplayer.com/"">Eurosport Player</a> (UK) and selected betting sites",0,0,"main"
