"ID","Name","StartDate","EndDate","Sponsor","Season","Type","Num","Venue","City","Country","Discipline","Main","Sex","AgeGroup","Url","Related","Stage","ValueType","ShortName","WorldSnookerId","RankingType","EventPredictionID","Team","Format","Twitter","HashTag","ConversionRate","AllRoundsAdded","PhotoURLs","NumCompetitors","NumUpcoming","NumActive","NumResults","Note","CommonNote","DefendingChampion","PreviousEdition","Tour"
1508,"Championship League Stage One Group 3","2023-06-26","2023-06-26","",2023,"Ranking",14,"Morningside Arena ","Leicester","England","snooker",1461,"Both","O","","","Q","CLR","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://viaplay.com/gb-en/?gclid=CjwKCAjwvpCkBhB4EiwAujULMgVzhLz__pLY_8XGsgaxWKjb0TyoWjhtirCLsOSga9xGnMWeO5ai3RoCbO8QAvD_BwE&gclsrc=aw.ds"">Viaplay</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1535,"Championship League Stage One Group 30","2023-06-26","2023-06-26","",2023,"Ranking",41,"Morningside Arena ","Leicester","England","snooker",1461,"Both","O","","","Q","CLR","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://viaplay.com/gb-en/?gclid=CjwKCAjwvpCkBhB4EiwAujULMgVzhLz__pLY_8XGsgaxWKjb0TyoWjhtirCLsOSga9xGnMWeO5ai3RoCbO8QAvD_BwE&gclsrc=aw.ds"">Viaplay</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1461,"Championship League","2023-06-26","2023-07-21","BetVictor",2023,"Ranking",0,"Morningside Arena ","Leicester","England","snooker",1461,"Both","O","https://championshipleaguesnooker.co.uk/ranking/","","F","CLR","",0,"WR",0,FALSE,1,"CLSnooker","ChampionshipLeagueSnooker",1,TRUE,"",128,0,0,1,"","<a href=""https://viaplay.com/gb-en/?gclid=CjwKCAjwvpCkBhB4EiwAujULMgVzhLz__pLY_8XGsgaxWKjb0TyoWjhtirCLsOSga9xGnMWeO5ai3RoCbO8QAvD_BwE&gclsrc=aw.ds"">Viaplay</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://championshipleaguesnooker.co.uk/watch/"">more</a>",101,1285,"main"
1516,"Championship League Stage One Group 11","2023-06-27","2023-06-27","",2023,"Ranking",22,"Morningside Arena ","Leicester","England","snooker",1461,"Both","O","","","Q","CLR","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://viaplay.com/gb-en/?gclid=CjwKCAjwvpCkBhB4EiwAujULMgVzhLz__pLY_8XGsgaxWKjb0TyoWjhtirCLsOSga9xGnMWeO5ai3RoCbO8QAvD_BwE&gclsrc=aw.ds"">Viaplay</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1526,"Championship League Stage One Group 21","2023-06-27","2023-06-27","",2023,"Ranking",32,"Morningside Arena ","Leicester","England","snooker",1461,"Both","O","","","Q","CLR","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://viaplay.com/gb-en/?gclid=CjwKCAjwvpCkBhB4EiwAujULMgVzhLz__pLY_8XGsgaxWKjb0TyoWjhtirCLsOSga9xGnMWeO5ai3RoCbO8QAvD_BwE&gclsrc=aw.ds"">Viaplay</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1515,"Championship League Stage One Group 10","2023-06-28","2023-06-28","",2023,"Ranking",21,"Morningside Arena ","Leicester","England","snooker",1461,"Both","O","","","Q","CLR","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://viaplay.com/gb-en/?gclid=CjwKCAjwvpCkBhB4EiwAujULMgVzhLz__pLY_8XGsgaxWKjb0TyoWjhtirCLsOSga9xGnMWeO5ai3RoCbO8QAvD_BwE&gclsrc=aw.ds"">Viaplay</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1527,"Championship League Stage One Group 22","2023-06-28","2023-06-28","",2023,"Ranking",33,"Morningside Arena ","Leicester","England","snooker",1461,"Both","O","","","Q","CLR","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://viaplay.com/gb-en/?gclid=CjwKCAjwvpCkBhB4EiwAujULMgVzhLz__pLY_8XGsgaxWKjb0TyoWjhtirCLsOSga9xGnMWeO5ai3RoCbO8QAvD_BwE&gclsrc=aw.ds"">Viaplay</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1510,"Championship League Stage One Group 5","2023-06-29","2023-06-29","",2023,"Ranking",16,"Morningside Arena ","Leicester","England","snooker",1461,"Both","O","","","Q","CLR","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://viaplay.com/gb-en/?gclid=CjwKCAjwvpCkBhB4EiwAujULMgVzhLz__pLY_8XGsgaxWKjb0TyoWjhtirCLsOSga9xGnMWeO5ai3RoCbO8QAvD_BwE&gclsrc=aw.ds"">Viaplay</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1534,"Championship League Stage One Group 29","2023-06-29","2023-06-29","",2023,"Ranking",40,"Morningside Arena ","Leicester","England","snooker",1461,"Both","O","","","Q","CLR","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://viaplay.com/gb-en/?gclid=CjwKCAjwvpCkBhB4EiwAujULMgVzhLz__pLY_8XGsgaxWKjb0TyoWjhtirCLsOSga9xGnMWeO5ai3RoCbO8QAvD_BwE&gclsrc=aw.ds"">Viaplay</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
1511,"Championship League Stage One Group 6","2023-06-30","2023-06-30","",2023,"Ranking",17,"Morningside Arena ","Leicester","England","snooker",1461,"Both","O","","","Q","CLR","",0,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://viaplay.com/gb-en/?gclid=CjwKCAjwvpCkBhB4EiwAujULMgVzhLz__pLY_8XGsgaxWKjb0TyoWjhtirCLsOSga9xGnMWeO5ai3RoCbO8QAvD_BwE&gclsrc=aw.ds"">Viaplay</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://championshipleaguesnooker.co.uk/watch/"">more</a>",0,0,"main"
