"ID","Name","StartDate","EndDate","Sponsor","Season","Type","Num","Venue","City","Country","Discipline","Main","Sex","AgeGroup","Url","Related","Stage","ValueType","ShortName","WorldSnookerId","RankingType","EventPredictionID","Team","Format","Twitter","HashTag","ConversionRate","AllRoundsAdded","PhotoURLs","NumCompetitors","NumUpcoming","NumActive","NumResults","Note","CommonNote","DefendingChampion","PreviousEdition","Tour"
528,"Indian Open Qualifiers","2016-05-28","2016-05-30","",2016,"Qualifying",0,"Guild Hall","Preston","England","snooker",514,"Both","O","","","Q","IO","",13898,"WR",0,FALSE,1,"","",1,TRUE,"",0,0,0,64,"","Watch on selected betting sites",0,0,"main"
510,"World Open Qualifiers","2016-05-31","2016-06-02","",2016,"Qualifying",0,"Guild Hall","Preston","England","snooker",537,"Both","O","","hwo","Q","HWO","",13900,"WR",0,FALSE,1,"","",1,TRUE,"",0,0,0,64,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and selected betting sites",0,0,"main"
513,"Riga Masters Qualifiers","2016-06-03","2016-06-04","",2016,"Qualifying",0,"Guild Hall","Preston","England","snooker",515,"Both","O","","ptc","Q","","",13901,"WR",0,FALSE,1,"","",0.75,TRUE,"",0,0,0,64,"","Watch on selected betting sites",0,0,"main"
515,"Riga Masters","2016-06-22","2016-06-24","Kaspersky",2016,"Ranking",0,"Arena Riga","Riga","Latvia","snooker",515,"Both","O","https://www.facebook.com/TheRigaOpen","ptc","F","RM","",13902,"WR",2601,FALSE,1,"","RigaMasters",0.75,TRUE,"",128,0,0,63,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and/or selected betting sites",16,397,"main"
514,"Indian Open","2016-07-05","2016-07-09","",2016,"Ranking",0,"HICC Novotel Hotel","Hyderabad","India","snooker",514,"Both","O","","","F","IO","",13898,"WR",2602,FALSE,1,"","IndianOpen",1,TRUE,"",134,0,0,69,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and selected betting sites",171,349,"main"
537,"World Open","2016-07-25","2016-07-31","Hanteng Autos",2016,"Ranking",0,"Yushan Number One Middle School ","Yushan","China","snooker",537,"Both","O","","hwo","F","HWO","",13900,"WR",2603,FALSE,1,"","",1,TRUE,"",132,0,0,67,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and selected betting sites",97,285,"main"
518,"Paul Hunter Classic ","2016-08-24","2016-08-28","",2016,"Ranking",0,"Stadthalle","Furth","Germany","snooker",518,"Both","O","","ptc","F","PHC","",13904,"WR",2604,FALSE,1,"","",0.75,TRUE,"",242,0,0,241,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and selected betting sites",158,399,"main"
577,"Paul Hunter Ladies Classic, Group F","2016-08-25","2016-08-25","",2016,"Ranking",6,"Ballroom","Nurnberg","Germany","snooker",570,"Women","O","","phl","Q","PHLC","Paul Hunter Ladies Classic, F",0,"WWR",0,FALSE,2,"","PHLC",0.75,TRUE,"",0,0,0,6,"","",0,0,"women"
578,"Paul Hunter Ladies Classic, Group G","2016-08-25","2016-08-25","",2016,"Ranking",7,"Ballroom","Nurnberg","Germany","snooker",570,"Women","O","","phl","Q","PHLC","Paul Hunter Ladies Classic, G",0,"WWR",0,FALSE,2,"","PHLC",0.75,TRUE,"",0,0,0,6,"","",0,0,"women"
576,"Paul Hunter Ladies Classic, Group E","2016-08-25","2016-08-25","",2016,"Ranking",5,"Ballroom","Nurnberg","Germany","snooker",570,"Women","O","","phl","Q","PHLC","Paul Hunter Ladies Classic, E",0,"WWR",0,FALSE,2,"","PHLC",0.75,TRUE,"",0,0,0,6,"","",0,0,"women"
575,"Paul Hunter Ladies Classic, Group D","2016-08-25","2016-08-25","",2016,"Ranking",4,"Ballroom","Nurnberg","Germany","snooker",570,"Women","O","","phl","Q","PHLC","Paul Hunter Ladies Classic, D",0,"WWR",0,FALSE,2,"","PHLC",0.75,TRUE,"",0,0,0,6,"","",0,0,"women"
573,"Paul Hunter Ladies Classic, Group B","2016-08-25","2016-08-25","",2016,"Ranking",2,"Ballroom","Nurnberg","Germany","snooker",570,"Women","O","","phl","Q","PHLC","Paul Hunter Ladies Classic, B",0,"WWR",0,FALSE,2,"","PHLC",0.75,TRUE,"",0,0,0,6,"","",0,0,"women"
579,"Paul Hunter Ladies Classic, Group H","2016-08-25","2016-08-25","",2016,"Ranking",8,"Ballroom","Nurnberg","Germany","snooker",570,"Women","O","","phl","Q","PHLC","Paul Hunter Ladies Classic, H",0,"WWR",0,FALSE,2,"","PHLC",0.75,TRUE,"",0,0,0,3,"","",0,0,"women"
572,"Paul Hunter Ladies Classic, Group A","2016-08-25","2016-08-25","",2016,"Ranking",1,"Ballroom","Nurnberg","Germany","snooker",570,"Women","O","","phl","Q","PHLC","Paul Hunter Ladies Classic, A",0,"WWR",0,FALSE,2,"","PHLC",0.75,TRUE,"",0,0,0,6,"","",0,0,"women"
574,"Paul Hunter Ladies Classic, Group C","2016-08-25","2016-08-26","",2016,"Ranking",3,"Ballroom","Nurnberg","Germany","snooker",570,"Women","O","","phl","Q","PHLC","Paul Hunter Ladies Classic, C",0,"WWR",0,FALSE,2,"","PHLC",0.75,TRUE,"",0,0,0,6,"","",0,0,"women"
570,"Paul Hunter Ladies Classic","2016-08-25","2016-08-28","",2016,"Ranking",0,"Ballroom","Nurnberg","Germany","snooker",570,"Women","O","http://www.mysnookerstats.com/tournament/trn468/","phl","F","PHLC","",0,"WWR",0,FALSE,1,"","PHLC",0.75,TRUE,"",31,0,0,15,"","",0,0,"women"
519,"Shanghai Masters Qualifiers","2016-08-30","2016-09-02","",2016,"Qualifying",0,"Barnsley Metrodome","Barnsley","England","snooker",516,"Both","O","","shanghai","Q","SM","",13905,"WR",0,FALSE,1,"","SnookerShanghaiMasters",1,TRUE,"",0,0,0,96,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and selected betting sites",0,0,"main"
559,"6 Red World Championship, Group A","2016-09-05","2016-09-07","",2016,"Qualifying",1,"Fashion Island","Bangkok","Thailand","six-red snooker",520,"Both","O","","","Q","","6 Red, A",0,"",0,FALSE,2,"","SixRedWorldChampionship",0.018,TRUE,"",0,0,0,15,""," Watch on selected betting sites",0,0,"main"
566,"6 Red World Championship, Group G","2016-09-05","2016-09-07","",2016,"Qualifying",7,"Fashion Island","Bangkok","Thailand","six-red snooker",520,"Both","O","","","Q","","6 Red, G",0,"",0,FALSE,2,"","SixRedWorldChampionship",0.018,TRUE,"",0,0,0,15,""," Watch on selected betting sites",0,0,"main"
560,"6 Red World Championship Group B","2016-09-05","2016-09-07","",2016,"Qualifying",2,"Fashion Island","Bangkok","Thailand","six-red snooker",520,"Both","O","","","Q","6RED","6 Red, B",0,"Unknown",0,FALSE,2,"","SixRedWorldChampionship",0.018,TRUE,"",0,0,0,15,""," Watch on selected betting sites",0,0,"main"
561,"6 Red World Championship, Group C","2016-09-05","2016-09-07","",2016,"Qualifying",3,"Fashion Island","Bangkok","Thailand","six-red snooker",520,"Both","O","","","Q","","6 Red, C",0,"",0,FALSE,2,"","SixRedWorldChampionship",0.018,TRUE,"",0,0,0,15,""," Watch on selected betting sites",0,0,"main"
562,"6 Red World Championship, Group D","2016-09-05","2016-09-07","",2016,"Qualifying",4,"Fashion Island","Bangkok","Thailand","six-red snooker",520,"Both","O","","","Q","","6 Red, D",0,"",0,FALSE,2,"","SixRedWorldChampionship",0.018,TRUE,"",0,0,0,15,""," Watch on selected betting sites",0,0,"main"
564,"6 Red World Championship, Group E","2016-09-05","2016-09-07","",2016,"Qualifying",5,"Fashion Island","Bangkok","Thailand","six-red snooker",520,"Both","O","","","Q","","6 Red, E",0,"",0,FALSE,2,"","SixRedWorldChampionship",0.018,TRUE,"",0,0,0,15,""," Watch on selected betting sites",0,0,"main"
565,"6 Red World Championship, Group F","2016-09-05","2016-09-07","",2016,"Qualifying",6,"Fashion Island","Bangkok","Thailand","six-red snooker",520,"Both","O","","","Q","","6 Red, F",0,"",0,FALSE,2,"","SixRedWorldChampionship",0.018,TRUE,"",0,0,0,15,""," Watch on selected betting sites",0,0,"main"
567,"6 Red World Championship, Group H","2016-09-05","2016-09-07","",2016,"Qualifying",8,"Unknown","Bangkok","Thailand","six-red snooker",520,"Both","O","","","Q","","6 Red, H",0,"",0,FALSE,2,"","SixRedWorldChampionship",0.018,TRUE,"",0,0,0,15,""," Watch on selected betting sites",0,0,"main"
520,"6 Red World Championship","2016-09-05","2016-09-10","SangSom",2016,"Invitational",0,"Fashion Island","Bangkok","Thailand","six-red snooker",520,"Both","O","http://www.thailandsnooker.org/data/schedules/files/1473417993_51.pdf","6red","F","6RED","",0,"Unknown",0,FALSE,1,"","SixRedWorldChampionship",0.018,TRUE,"",48,0,0,31,""," Watch on selected betting sites",217,402,"main"
516,"Shanghai Masters","2016-09-19","2016-09-25","Bank of Communications OTO",2016,"Ranking",0,"Shanghai Grand Stage","Shanghai","China","snooker",516,"Both","O","","shanghai","F","SM","",13906,"WR",2605,FALSE,1,"","SnookerShanghaiMasters",1,TRUE,"",136,0,0,39,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and selected betting sites",39,403,"main"
558,"European Masters Qualifiers","2016-09-26","2016-09-28","",2016,"Qualifying",0,"Guild Hall","Preston","England","snooker",511,"Both","O","","","Q","EM","",13925,"WR",0,FALSE,1,"","",0.75,TRUE,"",0,0,0,96,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and selected betting sites",0,0,"main"
512,"International Championship Qualifiers","2016-09-29","2016-10-01","",2016,"Qualifying",0,"Guild Hall","Preston","England","snooker",517,"Both","O","","international","Q","IC","",13920,"WR",0,FALSE,1,"","InternationalChampionship",1,TRUE,"",0,0,0,64,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and selected betting sites",0,0,"main"
511,"European Masters","2016-10-03","2016-10-09","McCann & Thiess",2016,"Ranking",0,"Circul Globus","Bucharest","Romania","snooker",511,"Both","O","","European","F","EM","",13925,"WR",2606,FALSE,1,"","EuropeanMasters",0.75,TRUE,"",128,0,0,31,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and selected betting sites",0,0,"main"
586,"UK Ladies Championship, Group F","2016-10-08","2016-10-08","",2016,"Ranking",6,"Northern Snooker Centre","Leeds","England","snooker",580,"Women","O","","","Q","UKL","UK Ladies Championship, F",0,"WWR",0,FALSE,2,"","UKL",1,TRUE,"",0,0,0,3,"","",0,0,"women"
585,"UK Ladies Championship, Group E","2016-10-08","2016-10-08","",2016,"Ranking",5,"Northern Snooker Centre","Leeds","England","snooker",580,"Women","O","","","Q","UKL","UK Ladies Championship, E",0,"WWR",0,FALSE,2,"","UKL",1,TRUE,"",0,0,0,3,"","",0,0,"women"
584,"UK Ladies Championship, Group D","2016-10-08","2016-10-08","",2016,"Ranking",4,"Northern Snooker Centre","Leeds","England","snooker",580,"Women","O","","","Q","UKL","UK Ladies Championship, D",0,"WWR",0,FALSE,2,"","UKL",1,TRUE,"",0,0,0,3,"","",0,0,"women"
583,"UK Ladies Championship, Group C","2016-10-08","2016-10-08","",2016,"Ranking",3,"Northern Snooker Centre","Leeds","England","snooker",580,"Women","O","","","Q","UKL","UK Ladies Championship, C",0,"WWR",0,FALSE,2,"","UKL",1,TRUE,"",0,0,0,3,"","",0,0,"women"
588,"UK Ladies Championship, Group H","2016-10-08","2016-10-08","",2016,"Ranking",8,"Northern Snooker Centre","Leeds","England","snooker",580,"Women","O","","","Q","UKL","UK Ladies Championship, H",0,"WWR",0,FALSE,2,"","UKL",1,TRUE,"",0,0,0,3,"","",0,0,"women"
582,"UK Ladies Championship, Group B","2016-10-08","2016-10-08","",2016,"Ranking",2,"Northern Snooker Centre","Leeds","England","snooker",580,"Women","O","","","Q","UKL","UK Ladies Championship, B",0,"WWR",0,FALSE,2,"","UKL",1,TRUE,"",0,0,0,6,"","",0,0,"women"
581,"UK Ladies Championship, Group A","2016-10-08","2016-10-08","",2016,"Ranking",1,"Northern Snooker Centre","Leeds","England","snooker",580,"Women","O","","","Q","UKL","UK Ladies Championship, A",0,"WWR",0,FALSE,2,"","UKL",1,TRUE,"",0,0,0,6,"","",0,0,"women"
587,"UK Ladies Championship, Group G","2016-10-08","2016-10-08","",2016,"Ranking",7,"Northern Snooker Centre","Leeds","England","snooker",580,"Women","O","","","Q","UKL","UK Ladies Championship, G",0,"WWR",0,FALSE,2,"","UKL",1,TRUE,"",0,0,0,3,"","",0,0,"women"
580,"UK Ladies Championship","2016-10-08","2016-10-09","LITEtask",2016,"Ranking",0,"Northern Snooker Centre","Leeds","England","snooker",580,"Women","O","http://www.mysnookerstats.com/tournament/trn481/","","F","UKL","",0,"WWR",0,FALSE,1,"","UKL",1,TRUE,"",26,0,0,15,"","Watch on <a href=""https://www.youtube.com/c/Mysnookerstats/live"">YouTube</a>",0,0,"women"
522,"English Open","2016-10-10","2016-10-16","Coral",2016,"Ranking",0,"Event City","Manchester","England","snooker",522,"Both","O","","Home Nations Series","F","EO","",13910,"WR",2607,FALSE,1,"","",1,TRUE,"",128,0,0,127,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a>, <a href=""http://questtv.co.uk/"">Quest</a> and selected betting sites",0,0,"main"
517,"International Championship","2016-10-23","2016-10-30","",2016,"Ranking",0,"Baihu Media Broadcasting Centre","Daqing","China","snooker",517,"Both","O","","international","F","IC","",13920,"WR",2608,FALSE,1,"","InternationalChampionship",1,TRUE,"",132,0,0,67,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and selected betting sites",237,407,"main"
568,"China Championship","2016-11-01","2016-11-05","Evergrande",2016,"Invitational",0,"Guangzhou Sports Venue (No.2)","Guangzhou","China","snooker",568,"Both","O","","cc","F","CC","",13930,"",2640,FALSE,1,"","",1,TRUE,"",16,0,0,15,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a>",0,0,"main"
525,"Champion of Champions","2016-11-07","2016-11-12","Dafabet",2016,"Invitational",0,"Ricoh Arena","Coventry","England","snooker",525,"Both","O","http://www.championofchampionssnooker.co.uk/","cc","F","COC","",13931,"",2620,FALSE,1,"","ChampionOfChampions",1,TRUE,"",16,0,0,15,"","Watch on <a href=""http://www.itv.com/hub/itv4"">ITV 4</a> and selected betting sites  ",154,408,"main"
523,"Northern Ireland Open","2016-11-14","2016-11-20","Coral",2016,"Ranking",0,"Titanic Belfast ","Belfast","Ireland","snooker",523,"Both","O","","Home Nations Series","F","NIO","",13911,"WR",2609,FALSE,1,"","NorthernIrelandOpen",1,TRUE,"",128,0,0,127,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a>, <a href=""http://questtv.co.uk/"">Quest</a> and selected betting sites",0,0,"main"
526,"UK Championship","2016-11-22","2016-12-04","Betway ",2016,"Ranking",0,"Barbican Centre","York","England","snooker",526,"Both","O","","uk","F","UK","",13914,"WR",2610,FALSE,1,"","UKChampionship",1,TRUE,"",128,0,0,127,"","<a href=""http://www.bbc.co.uk/iplayer"">BBC</a>, <a href=""http://eurosportplayer.com/"">Eurosport</a> and selected betting sites",154,410,"main"
527,"German Masters Qualifiers","2016-12-06","2016-12-09","F66.com",2016,"Qualifying",0,"Barnsley Metrodome","Barnsley","England","snooker",532,"Both","O","","german","Q","GM","",13915,"WR",0,FALSE,1,"","",0.75,TRUE,"",0,0,0,96,"","<a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and selected betting sites",0,0,"main"
524,"Scottish Open","2016-12-12","2016-12-18","Coral",2016,"Ranking",0,"Emirates Arena","Glasgow","Scotland","snooker",524,"Both","O","","scottish","F","SO","",13912,"WR",2611,FALSE,1,"","ScottishOpen",1,TRUE,"",128,0,0,127,"","<a href=""http://www.eurosportplayer.com/"">Eurosport</a>, <a href=""http://questtv.co.uk/"">Quest</a> and selected betting sites",224,203,"main"
539,"Championship League - Group 1","2017-01-02","2017-01-03","",2016,"Invitational",1,"Ricoh Arena","Coventry","England","snooker",541,"Both","O","http://www.championshipleaguesnooker.co.uk/","","Q","CL","",13933,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","selected betting sites",0,430,"main"
540,"Championship League - Group 2","2017-01-04","2017-01-05","",2016,"Invitational",2,"Ricoh Arena","Coventry","England","snooker",541,"Both","O","http://www.championshipleaguesnooker.co.uk/","","Q","CL","",13934,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"Players placed 2-5 gets a new chance in Group Three","selected betting sites",0,431,"main"
542,"Championship League - Group 3","2017-01-09","2017-01-10","",2016,"Invitational",3,"Ricoh Arena","Coventry","England","snooker",541,"Both","O","","","Q","CL","",13935,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","selected betting sites",0,434,"main"
543,"Championship League - Group 4","2017-01-11","2017-01-12","",2016,"Invitational",4,"Ricoh Arena","Coventry","England","snooker",541,"Both","O","","","Q","CL","",13936,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","selected betting sites",0,435,"main"
594,"Women's Masters, Group C","2017-01-14","2017-01-14","",2016,"Ranking",3,"Cueball Derby","Derby","England","snooker",589,"Women","","","","Q","WM","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,3,"","",0,0,"women"
597,"Women's Masters, Group F","2017-01-14","2017-01-14","",2016,"Ranking",6,"Cueball Derby","Derby","England","snooker",589,"Women","","","","Q","WM","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,3,"","",0,0,"women"
596,"Women's Masters, Group E","2017-01-14","2017-01-14","",2016,"Ranking",5,"Cueball Derby","Derby","England","snooker",589,"Women","","","","Q","WM","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,3,"","",0,0,"women"
595,"Women's Masters, Group D","2017-01-14","2017-01-14","",2016,"Ranking",4,"Cueball Derby","Derby","England","snooker",589,"Women","","","","Q","WM","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,3,"","",0,0,"women"
593,"Women's Masters, Group B","2017-01-14","2017-01-14","",2016,"Ranking",2,"Cueball Derby","Derby","England","snooker",589,"Women","O","","","Q","WM","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","",0,0,"women"
592,"Women's Masters, Group A","2017-01-14","2017-01-14","",2016,"Ranking",1,"Cueball Derby","Derby","England","snooker",589,"Women","","","","Q","WM","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","",0,0,"women"
598,"Women's Masters, Group G","2017-01-14","2017-01-14","",2016,"Ranking",7,"Cueball Derby","Derby","England","snooker",589,"Women","","","","Q","WM","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,3,"","",0,0,"women"
599,"Women's Masters, Group H","2017-01-14","2017-01-14","",2016,"Ranking",8,"Cueball Derby","Derby","England","snooker",589,"Women","","","","Q","WM","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,3,"","",0,0,"women"
589,"Women's Masters","2017-01-14","2017-01-15","Eden",2016,"Ranking",0,"Cueball Derby","Derby","England","snooker",589,"Women","O","","","F","WM","",0,"WWR",0,FALSE,1,"","WomensMasters",1,TRUE,"",26,0,0,15,"","",0,0,"women"
531,"Masters","2017-01-15","2017-01-22","Dafabet",2016,"Invitational",0,"Alexandra Palace","London","England","snooker",531,"Both","O","","masters","F","Masters","",13913,"",2630,FALSE,1,"","DafabetMasters",1,TRUE,"",16,0,0,15,"","<a href=""http://www.bbc.co.uk/iplayer"">BBC</a>, <a href=""http://eurosportplayer.com/"">Eurosport</a> and selected betting sites",5,417,"main"
548,"China Open Qualifiers","2017-01-24","2017-01-27","",2016,"Qualifying",0,"Guild Hall","Preston","England","snooker",533,"Both","O","","china","Q","CO","",13922,"WR",0,FALSE,1,"","SnookerChinaOpen",1,TRUE,"",0,0,0,64,"","<a href=""http://www.eurosportplayer.com/"">Eurosport</a>, <a href=""http://questtv.co.uk/"">Quest</a> and selected betting sites",0,0,"main"
532,"German Masters","2017-02-01","2017-02-05","F66.com",2016,"Ranking",0,"Tempodrom","Berlin","Germany","snooker",532,"Both","O","","german","F","GM","",13916,"WR",2612,FALSE,1,"","",0.75,TRUE,"",128,0,0,31,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and selected betting sites",27,420,"main"
556,"World Grand Prix","2017-02-06","2017-02-12","Ladbrokes",2016,"Ranking",0,"Guild Hall","Preston","England","snooker",556,"Both","O","","Unknown","F","WGP","",13926,"WR",0,FALSE,1,"","WorldGrandPrix",1,TRUE,"",32,0,0,31,"","<a href=""http://www.itv.com/hub/itv4"">ITV 4</a>, <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and selected betting sites<!-- .<br/>NB! Some matches are not shown by all providers-->",97,429,"main"
534,"Welsh Open","2017-02-13","2017-02-19","Coral",2016,"Ranking",0,"Motorpoint Arena","Cardiff","Wales","snooker",534,"Both","O","","welsh","F","WO","",13909,"WR",2614,FALSE,1,"","",1,TRUE,"",128,0,0,127,"","<a href=""http://www.bbc.co.uk/iplayer/tv"">BBC</a>, <a href=""http://eurosportplayer.com/"">Eurosport</a> and selected betting sites",5,427,"main"
590,"Connie Gough Memorial Trophy","2017-02-18","2017-02-18","",2016,"Ranking",0,"Dunstable Snooker Club","Dunstable","England","snooker",590,"Women","O","","","F","CGMT","",0,"WWR",0,FALSE,1,"","CGMT",1,TRUE,"",19,0,0,18,"","",0,0,"women"
544,"Championship League - Group 5","2017-02-20","2017-02-21","",2016,"Invitational",5,"Ricoh Arena","Coventry","England","snooker",541,"Both","O","","","Q","CL","",13937,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","selected betting sites",0,436,"main"
545,"Championship League - Group 6","2017-02-22","2017-02-23","",2016,"Invitational",6,"Ricoh Arena","Coventry","England","snooker",541,"Both","O","","","Q","CL","",13938,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","selected betting sites",0,437,"main"
