"ID","Name","StartDate","EndDate","Sponsor","Season","Type","Num","Venue","City","Country","Discipline","Main","Sex","AgeGroup","Url","Related","Stage","ValueType","ShortName","WorldSnookerId","RankingType","EventPredictionID","Team","Format","Twitter","HashTag","ConversionRate","AllRoundsAdded","PhotoURLs","NumCompetitors","NumUpcoming","NumActive","NumResults","Note","CommonNote","DefendingChampion","PreviousEdition","Tour"
821,"Macau Masters","2018-10-24","2018-10-25","D88 Sports",2018,"Invitational",0,"JW Marriott Hotel","Macau","China","six-red snooker",821,"Both","O","","macau","F","MM","",0,"",0,FALSE,1,"","",1,TRUE,"",10,0,0,7,"Concluded with a 6 Reds Leapfrog Challenge. Therefore, players were drawn based on world rankings.","",0,0,"main"
817,"Australian Women's Snooker Open Group A","2018-10-25","2018-10-26","",2018,"Ranking",1,"Mt Pritchard & District Community Club","Sydney","Australia","snooker",788,"Both","O","","","Q","","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,15,"","",0,0,"women"
818,"Australian Women's Snooker Open Group B","2018-10-25","2018-10-26","",2018,"Ranking",2,"Mt Pritchard & District Community Club","Sydney","Australia","snooker",788,"Both","O","","","Q","","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,15,"","",0,0,"women"
819,"Australian Women's Snooker Open Group C","2018-10-25","2018-10-26","",2018,"Ranking",3,"Mt Pritchard & District Community Club","Sydney","Australia","snooker",788,"Both","O","","","Q","","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,15,"","",0,0,"women"
820,"Australian Women's Snooker Open Group D","2018-10-25","2018-10-26","",2018,"Ranking",4,"Mt Pritchard & District Community Club","Sydney","Australia","snooker",788,"Both","O","","","Q","","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,15,"","",0,0,"women"
788,"Australian Women's Snooker Open","2018-10-25","2018-10-28","",2018,"Ranking",0,"Mt Pritchard & District Community Club","Sydney","Australia","snooker",788,"Both","O","https://absc.com.au/result-detail.aspx/2018/australian-open-women-s-snooker-2018","","F","","",0,"WWR",0,FALSE,3,"","",1,TRUE,"",24,0,0,15,"","",0,0,"women"
727,"International Championship","2018-10-28","2018-11-04","OPPO",2018,"Ranking",0,"Baihu Media Broadcasting Centre","Daqing","China","snooker",727,"Both","O","","international","F","IC","",14045,"WR",2808,FALSE,1,"","InternationalChampionship",1,TRUE,"",128,0,0,63,"","<a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and <a href=""http://www.worldsnooker.com/tournaments-broadcasters-2018-a19/"">more</a>",17,641,"main"
728,"Champion of Champions","2018-11-05","2018-11-11","ManBetX",2018,"Invitational",0,"Ricoh Arena","Coventry","England","snooker",728,"Both","O","","cc","F","COC","",14050,"",2820,FALSE,1,"ChampOfChamps","ChampionOfChampions",1,TRUE,"",16,0,0,15,"","<a href=""http://www.itv.com/hub/itv4"">ITV 4</a>, <a href=""https://www.facebook.com/championofchampionssnooker"">Facebook</a>, selected betting sites and <a href=""http://www.championofchampionssnooker.co.uk/manbetx-champion-champions-international-tv-broadcasters/"">more</a>",97,632,"main"
712,"Northern Ireland Open","2018-11-12","2018-11-18","BetVictor",2018,"Ranking",0,"Waterfront Hall","Belfast","Northern Ireland","snooker",712,"Both","O","","Home Nations Series","F","NIO","",14037,"WR",2809,FALSE,1,"","NorthernIrelandOpen",1,TRUE,"",128,0,0,127,"","<a href=""http://www.eurosportplayer.com/"">Eurosport</a>, <a href=""http://questtv.co.uk/"">Quest</a> and <a href=""http://www.worldsnooker.com/tournaments-broadcasters-2018-19/"">more</a>",1,628,"main"
822,"Women's Masters, Group A","2018-11-24","2018-11-24","",2018,"Ranking",1,"South West Snooker Academy","Gloucester","England","snooker",762,"Both","O","","","Q","WM","",0,"WWR",0,FALSE,3,"","WomensMasters",1,TRUE,"",0,0,0,3,"","",0,0,"women"
823,"Women's Masters, Group B","2018-11-24","2018-11-24","",2018,"Ranking",2,"South West Snooker Academy","Gloucester","England","snooker",762,"Both","O","","","Q","WM","",0,"WWR",0,FALSE,3,"","WomensMasters",1,TRUE,"",0,0,0,3,"","",0,0,"women"
824,"Women's Masters, Group C","2018-11-24","2018-11-24","",2018,"Ranking",3,"South West Snooker Academy","Gloucester","England","snooker",762,"Both","O","","","Q","WM","",0,"WWR",0,FALSE,3,"","WomensMasters",1,TRUE,"",0,0,0,3,"","",0,0,"women"
825,"Women's Masters, Group D","2018-11-24","2018-11-24","",2018,"Ranking",4,"South West Snooker Academy","Gloucester","England","snooker",762,"Both","O","","","Q","WM","",0,"WWR",0,FALSE,3,"","WomensMasters",1,TRUE,"",0,0,0,3,"","",0,0,"women"
826,"Women's Masters, Group E","2018-11-24","2018-11-24","",2018,"Ranking",5,"South West Snooker Academy","Gloucester","England","snooker",762,"Both","O","","","Q","WM","",0,"WWR",0,FALSE,3,"","WomensMasters",1,TRUE,"",0,0,0,3,"","",0,0,"women"
827,"Women's Masters, Group F","2018-11-24","2018-11-24","",2018,"Ranking",6,"South West Snooker Academy","Gloucester","England","snooker",762,"Both","O","","","Q","WM","",0,"WWR",0,FALSE,3,"","WomensMasters",1,TRUE,"",0,0,0,3,"","",0,0,"women"
828,"Women's Masters, Group G","2018-11-24","2018-11-24","",2018,"Ranking",7,"South West Snooker Academy","Gloucester","England","snooker",762,"Both","O","","","Q","WM","",0,"WWR",0,FALSE,3,"","WomensMasters",1,TRUE,"",0,0,0,3,"","",0,0,"women"
762,"Women's Masters","2018-11-24","2018-11-25","Eden",2018,"Ranking",0,"South West Snooker Academy","Gloucester","England","snooker",762,"Women","O","","","F","WM","",0,"WWR",0,FALSE,3,"","WomensMasters",1,TRUE,"",23,0,0,15,"","",1485,693,"women"
790,"Challenge Tour 8","2018-11-24","2018-11-25","",2018,"Ranking",8,"Terminal Snooker Club","Budapest","Hungary","snooker",790,"Both","O","","challenge","F","CT","",0,"CTR",0,FALSE,1,"","",1,TRUE,"",44,0,0,43,"","",0,0,"challenge"
729,"UK Championship","2018-11-27","2018-12-09","Betway",2018,"Ranking",0,"Barbican Centre","York","England","snooker",729,"Both","O","","uk","F","UK","",14044,"WR",2810,FALSE,1,"","UKChampionship",1,TRUE,"",128,0,0,127,"","<a href=""http://eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.worldsnooker.com/tournaments-broadcasters-2018-19/"">more</a>",5,624,"main"
713,"Scottish Open","2018-12-10","2018-12-16","BetVictor",2018,"Ranking",0,"Emirates Arena","Glasgow","Scotland","snooker",713,"Both","O","","Home Nations Series","F","SO","",14038,"WR",2811,FALSE,1,"","ScottishOpen",1,TRUE,"",128,0,0,127,"","<a href=""http://www.eurosportplayer.com/"">Eurosport</a>, <a href=""http://questtv.co.uk/"">Quest</a> and <a href=""http://www.worldsnooker.com/tournaments-broadcasters-2018-19/"">more</a>",154,629,"main"
730,"German Masters Qualifiers","2018-12-18","2018-12-21","",2018,"Qualifying",0,"Barnsley Metrodome","Barnsley","England","snooker",765,"Both","O","","german","Q","GM","",14048,"WR",0,FALSE,1,"","",1,TRUE,"",0,0,0,96,"","<a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and <a href=""http://www.worldsnooker.com/tournaments-broadcasters-2018-19/"">more</a>",0,0,"main"
768,"Championship League - Group 1","2019-01-01","2019-01-02","",2018,"Invitational",1,"Ricoh Arena","Coventry","England","snooker",769,"Both","O","http://www.championshipleaguesnooker.co.uk/","","Q","CL","",14051,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","selected betting sites",0,539,"main"
770,"Championship League - Group 2","2019-01-03","2019-01-04","",2018,"Invitational",2,"Ricoh Arena","Coventry","England","snooker",769,"Both","O","","","Q","CL","",14052,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","selected betting sites",0,650,"main"
778,"Seniors Irish Masters","2019-01-05","2019-01-06","Insuremyvan.ie",2018,"Ranking",0,"Goffs Property","Goffs","Ireland","snooker",778,"Both","S","","seniors","F","SIM","",0,"",0,FALSE,1,"","",1,TRUE,"",8,0,0,7,"","<a href=""https://www.freesports.tv/"">FreeSports</a> or on <a href=""https://m.facebook.com/WorldSeniorsSnooker/"">Facebook</a> (Outside UK).",0,0,"seniors"
771,"Championship League - Group 3","2019-01-07","2019-01-08","",2018,"Invitational",3,"Ricoh Arena","Coventry","England","snooker",769,"Both","O","","","Q","CL","",14053,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","selected betting sites",0,651,"main"
772,"Championship League - Group 4","2019-01-09","2019-01-10","",2018,"Invitational",4,"Ricoh Arena","Coventry","England","snooker",769,"Both","O","","","Q","CL","",14054,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","Selected Betting Sites",0,652,"main"
746,"Masters","2019-01-13","2019-01-20","Dafabet",2018,"Invitational",0,"Alexandra Palace","London","England","snooker",746,"Both","O","","masters","F","Masters","",14043,"",2830,FALSE,1,"","DafabetMasters",1,TRUE,"",16,0,0,15,"","<a href=""http://www.bbc.co.uk/iplayer"">BBC</a>, <a href=""http://eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.worldsnooker.com/tournaments-broadcasters-2018-19/"">more</a>",202,603,"main"
773,"Championship League - Group 5","2019-01-21","2019-01-22","",2018,"Invitational",5,"Ricoh Arena","Coventry","England","snooker",769,"Both","O","","","Q","CL","",14055,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","selected betting sites",0,653,"main"
774,"Championship League - Group 6","2019-01-23","2019-01-24","",2018,"Invitational",6,"Ricoh Arena","Coventry","England","snooker",769,"Both","O","","","Q","CL","",14056,"",0,FALSE,3,"","ChampionshipLeague",1,TRUE,"",0,0,0,24,"","selected betting sites",0,654,"main"
799,"Challenge Tour 9","2019-01-26","2019-01-27","",2018,"Ranking",9,"Star Snooker Academy","Sheffield","England","snooker",799,"Both","O","","challenge","F","CT","",0,"CTR",0,FALSE,1,"","",1,TRUE,"",56,0,0,55,"","",0,0,"challenge"
765,"German Masters","2019-01-30","2019-02-03","D88.Com",2018,"Ranking",0,"Tempodrom","Berlin","Germany","snooker",765,"Both","O","","german","F","GM","",14047,"WR",2812,FALSE,1,"","",1,TRUE,"",128,0,0,31,"","<a href=""http://www.eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.worldsnooker.com/tournaments-broadcasters-2018-19/"">more</a>",1,643,"main"
830,"Belgian Women's Open Group A","2019-02-01","2019-02-02","",2018,"Ranking",1,"The Trickshot","Bruges","Belgium","snooker",829,"Both","O","","","Q","","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","",0,0,"women"
831,"Belgian Women's Open Group B","2019-02-01","2019-02-02","",2018,"Ranking",2,"The Trickshot","Bruges","Belgium","snooker",829,"Both","O","","","Q","","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,3,"","",0,0,"women"
832,"Belgian Women's Open Group C","2019-02-01","2019-02-02","",2018,"Ranking",3,"The Trickshot","Bruges","Belgium","snooker",829,"Both","O","","","Q","","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,3,"","",0,0,"women"
833,"Belgian Women's Open Group D","2019-02-01","2019-02-02","",2018,"Ranking",4,"The Trickshot","Bruges","Belgium","snooker",829,"Both","O","","","Q","","",0,"WWR",0,FALSE,2,"","",1,TRUE,"",0,0,0,3,"","",0,0,"women"
