"ID","Name","StartDate","EndDate","Sponsor","Season","Type","Num","Venue","City","Country","Discipline","Main","Sex","AgeGroup","Url","Related","Stage","ValueType","ShortName","WorldSnookerId","RankingType","EventPredictionID","Team","Format","Twitter","HashTag","ConversionRate","AllRoundsAdded","PhotoURLs","NumCompetitors","NumUpcoming","NumActive","NumResults","Note","CommonNote","DefendingChampion","PreviousEdition","Tour"
1171,"Championship League Stage One Group 7","2021-07-18","2021-07-18","",2021,"Ranking",18,"Morningside Arena ","Leicester","England","snooker",1145,"Both","O","","","Q","CLR","",14460,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://www.freesportsplayer.tv/"">FreeSport</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://wst.tv/how-to-watch-the-betvictor-championship-league-3/"">more</a>",0,0,"main"
1172,"Championship League Stage One Group 8","2021-07-18","2021-07-18","",2021,"Ranking",19,"Morningside Arena ","Leicester","England","snooker",1145,"Both","O","","","Q","CLR","",14460,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://www.freesportsplayer.tv/"">FreeSport</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://wst.tv/how-to-watch-the-betvictor-championship-league-3/"">more</a>",0,0,"main"
1145,"Championship League","2021-07-18","2021-08-13","BetVictor",2021,"Ranking",1,"Morningside Arena ","Leicester","England","snooker",1145,"Both","O","","","F","CLR","",14463,"WR",0,FALSE,3,"","",1,TRUE,"",128,0,0,1,"","<a href=""https://www.freesportsplayer.tv/"">FreeSport</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://wst.tv/how-to-watch-the-betvictor-championship-league-3/"">more</a>",39,913,"main"
1183,"Championship League Stage One Group 19","2021-07-19","2021-07-19","",2021,"Ranking",30,"Morningside Arena ","Leicester","England","snooker",1145,"Both","O","","","Q","CLR","",14460,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://www.freesportsplayer.tv/"">FreeSport</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://wst.tv/how-to-watch-the-betvictor-championship-league-3/"">more</a>",0,0,"main"
1187,"Championship League Stage One Group 23","2021-07-19","2021-07-19","",2021,"Ranking",34,"Morningside Arena ","Leicester","England","snooker",1145,"Both","O","","","Q","CLR","",14460,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://www.freesportsplayer.tv/"">FreeSport</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://wst.tv/how-to-watch-the-betvictor-championship-league-3/"">more</a>",0,0,"main"
1170,"Championship League Stage One Group 6","2021-07-20","2021-07-20","",2021,"Ranking",17,"Morningside Arena ","Leicester","England","snooker",1145,"Both","O","","","Q","CLR","",14460,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://www.freesportsplayer.tv/"">FreeSport</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://wst.tv/how-to-watch-the-betvictor-championship-league-3/"">more</a>",0,0,"main"
1196,"Championship League Stage One Group 32","2021-07-20","2021-07-20","",2021,"Ranking",43,"Morningside Arena ","Leicester","England","snooker",1145,"Both","O","","","Q","CLR","",14460,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://www.freesportsplayer.tv/"">FreeSport</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://wst.tv/how-to-watch-the-betvictor-championship-league-3/"">more</a>",0,0,"main"
1166,"Championship League Stage One Group 2","2021-07-21","2021-07-21","",2021,"Ranking",13,"Morningside Arena ","Leicester","England","snooker",1145,"Both","O","","","Q","CLR","",14460,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://www.freesportsplayer.tv/"">FreeSport</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://wst.tv/how-to-watch-the-betvictor-championship-league-3/"">more</a>",0,0,"main"
1192,"Championship League Stage One Group 28","2021-07-21","2021-07-21","",2021,"Ranking",39,"Morningside Arena ","Leicester","England","snooker",1145,"Both","O","","","Q","CLR","",14460,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://www.freesportsplayer.tv/"">FreeSport</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://wst.tv/how-to-watch-the-betvictor-championship-league-3/"">more</a>",0,0,"main"
1167,"Championship League Stage One Group 3","2021-07-22","2021-07-22","",2021,"Ranking",14,"Morningside Arena ","Leicester","England","snooker",1145,"Both","O","","","Q","CLR","",14460,"WR",0,FALSE,2,"","",1,TRUE,"",0,0,0,6,"","<a href=""https://www.freesportsplayer.tv/"">FreeSport</a>, <a href=""https://matchroom.live/sports/snooker"">Matchroom.live</a> and <a href=""https://wst.tv/how-to-watch-the-betvictor-championship-league-3/"">more</a>",0,0,"main"
