"ID","Name","StartDate","EndDate","Sponsor","Season","Type","Num","Venue","City","Country","Discipline","Main","Sex","AgeGroup","Url","Related","Stage","ValueType","ShortName","WorldSnookerId","RankingType","EventPredictionID","Team","Format","Twitter","HashTag","ConversionRate","AllRoundsAdded","PhotoURLs","NumCompetitors","NumUpcoming","NumActive","NumResults","Note","CommonNote","DefendingChampion","PreviousEdition","Tour"
392,"Australian Goldfields Open Qualifiers","2015-06-01","2015-06-05","",2015,"Qualifying",0,"K2","Crawley","England","snooker",396,"Both","O","","australian","Q","AO","Australian Open Qualifiers",138448,"WR",2501,FALSE,1,"","AustralianGoldfieldsOpen",0.5,TRUE,"",58,0,0,96,"","Watch on <a href=""http://www.worldsnooker.livesport.tv/"">World Snooker</a> and selected betting sites",0,0,"main"
448,"World Cup, Group A","2015-06-15","2015-06-19","",2015,"Invitational",1,"Unknown","Wuxi","China","snooker",452,"Both","O","","","Q","WCUP","World Cup, A",13847,"",0,TRUE,2,"","",0.65,TRUE,"",0,0,0,15,"","Watch on <a href=""http://eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">World Snooker</a>",0,0,"main"
449,"World Cup, Group B","2015-06-15","2015-06-19","",2015,"Invitational",2,"Unknown","Wuxi","China","snooker",452,"Both","O","","","Q","WCUP","World Cup, B",13847,"",0,TRUE,2,"","",0.65,TRUE,"",0,0,0,15,"","Watch on <a href=""http://eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">World Snooker</a>",0,0,"main"
450,"World Cup, Group C","2015-06-15","2015-06-19","",2015,"Invitational",3,"Unknown","Wuxi","China","snooker",452,"Both","O","","","Q","WCUP","World Cup, C",13847,"",0,TRUE,2,"","",0.65,TRUE,"",0,0,0,15,"","Watch on <a href=""http://eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">World Snooker</a>",0,0,"main"
451,"World Cup, Group D","2015-06-15","2015-06-19","",2015,"Invitational",4,"Unknown","Wuxi","China","snooker",452,"Both","O","","","Q","WCUP","World Cup, D",13847,"",0,TRUE,2,"","",0.65,TRUE,"",0,0,0,15,"","Watch on <a href=""http://eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">World Snooker</a>",0,0,"main"
452,"World Cup","2015-06-15","2015-06-21","Nongfu Spring",2015,"Invitational",0,"Wuxi City Sports Park Stadium","Wuxi","China","snooker",452,"Both","O","","","F","WCUP","World Cup",13847,"",0,TRUE,1,"","",0.65,TRUE,"",24,0,0,7,"","Watch on <a href=""http://eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">World Snooker</a>",0,88,"main"
396,"Australian Goldfields Open","2015-06-29","2015-07-05","",2015,"Ranking",0,"Bendigo Stadium","Bendigo","Australia","snooker",396,"Both","O","","australian","F","AO","Australian Open",13843,"WR",2501,FALSE,1,"","AustralianGoldfieldsOpen",0.5,TRUE,"",130,0,0,33,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.worldsnooker.livesport.tv/"">World Snooker</a>",12,333,"main"
470,"IBSF Men's World Under-21 Championship, Group B","2015-07-18","2015-07-22","",2015,"Amateur",2,"Caro Hotel Bucuresti","Bucharest","Romania","snooker",455,"Men","U21","","U21","Q","","Men's World U21, Group B",70,"",0,FALSE,2,"","",1,TRUE,"",0,0,0,21,"Top four advance to the final stage.","Watch on <a href=""http://ebsa.pl/live/en/video_new.php?stol={TABLENO}"">stream</a>",0,0,"ibsf"
469,"IBSF Men's World Under-21 Championship, Group A","2015-07-18","2015-07-22","",2015,"Amateur",1,"Caro Hotel Bucuresti","Bucharest","Romania","snooker",455,"Men","U21","","U21","Q","","Men's World U21, Group A",70,"",0,FALSE,2,"","",1,TRUE,"",0,0,0,15,"Top four advance to the final stage.","Watch on <a href=""http://ebsa.pl/live/en/video_new.php?stol={TABLENO}"">stream</a>",0,0,"ibsf"
484,"IBSF Men's World Under-21 Championship, Group R","2015-07-18","2015-07-22","",2015,"Amateur",16,"Caro Hotel Bucuresti","Bucharest","Romania","snooker",455,"Men","U21","","U21","Q","","Men's World U21, Group R",70,"",0,FALSE,2,"","",1,TRUE,"",0,0,0,15,"Top four advance to the final stage.","Watch on <a href=""http://ebsa.pl/live/en/video_new.php?stol={TABLENO}"">stream</a>",0,0,"ibsf"
