"ID","Name","StartDate","EndDate","Sponsor","Season","Type","Num","Venue","City","Country","Discipline","Main","Sex","AgeGroup","Url","Related","Stage","ValueType","ShortName","WorldSnookerId","RankingType","EventPredictionID","Team","Format","Twitter","HashTag","ConversionRate","AllRoundsAdded","PhotoURLs","NumCompetitors","NumUpcoming","NumActive","NumResults","Note","CommonNote","DefendingChampion","PreviousEdition","Tour"
257,"Wuxi Classic Qualifiers","2013-05-27","2013-05-29","Sports Lottery Cup",2013,"Qualifying",0,"The Capital Venue","Gloucester","England","snooker",255,"Both","O","http://www.worldsnooker.com/page/WuxiClassicEvent","wuxi","Q","WUXI","",13369,"WR",0,FALSE,1,"","WuxiClassic",1,TRUE,"",0,0,0,64,"","Watch on <a href=""http://www.worldsnooker.livesport.tv/"">LiveWorldSnooker.tv/</a>",0,0,"main"
259,"Australian Goldfields Open Qualifiers","2013-05-30","2013-06-03","",2013,"Qualifying",0,"The Capital Venue","Gloucester","England","snooker",258,"Both","O","http://www.worldsnooker.com/page/AustralianGoldfieldsOpen","australian","Q","AO","Australian Open Qualifiers",13371,"WR",0,FALSE,1,"","AustralianGoldfieldsOpen",0.625,TRUE,"",0,0,0,96,"","Watch on <a href=""http://www.worldsnooker.livesport.tv/"">Liveworldsnooker.tv/</a>",0,0,"main"
260,"European Tour Event One","2013-06-06","2013-06-09","",2013,"Players Tour Championship",1,"Universiada Hall","Sofia","Bulgaria","snooker",260,"Both","O","http://snooker.sporta.bg/","ptc","F","EPTC","Euro Tour 1",13359,"WR",0,FALSE,1,"","et1",0.833333,TRUE,"",132,0,0,131,"Also known as the Victoria Bulgarian Open (2013).","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and <a href=""http://www.worldsnooker.livesport.tv/"">Liveworldsnooker.tv/</a> (regional restrictions)",0,0,"main"
261,"Asian Tour Event One","2013-06-11","2013-06-15","",2013,"Players Tour Championship",1,"Yixing Sports Centre","Yixing","China","snooker",261,"Both","O","http://www.worldsnooker.com/page/AsianPTC1","ptc","F","APTC","Asian Tour 1",13358,"WR",0,FALSE,1,"","AT1",1,TRUE,"",139,0,0,138,"Also known as the Yixing Open (2013).","Watch on <a href=""http://www.my147.com/v_zhibo/"">MY147</a>",0,0,"main"
255,"Wuxi Classic","2013-06-17","2013-06-23","Sports Lottery Cup",2013,"Ranking",0,"Wuxi City Sports Park Stadium","Wuxi","China","snooker",255,"Both","O","http://www.worldsnooker.com/page/WuxiClassicEvent","wuxi","F","WUXI","",13368,"WR",2301,FALSE,1,"","WuxiClassic",1,TRUE,"",132,0,0,67,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and <a href=""http://www.worldsnooker.livesport.tv/"">LiveWorldSnooker.tv</a> (regional restrictions)",62,175,"main"
258,"Australian Goldfields Open","2013-07-08","2013-07-14","",2013,"Ranking",0,"Bendigo Stadium","Bendigo","Australia","snooker",258,"Both","O","http://www.worldsnooker.com/page/AustralianGoldfieldsOpen","australian","F","AO","Australian Open",13370,"WR",2302,FALSE,1,"","AustralianGoldfieldsOpen",0.625,TRUE,"",130,0,0,33,"","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a>, <a href=""http://www.worldsnooker.livesport.tv/"">LiveWorldSnooker.tv</a> (regional restrictions) and selected betting sites",16,177,"main"
262,"European Tour Event Two","2013-07-18","2013-07-21","",2013,"Players Tour Championship",2,"Topsport Centrum","Rotterdam","Netherlands","snooker",262,"Both","O","http://www.worldsnooker.com/page/EuropeanTour2","ptc","F","EPTC","Euro Tour 2",13385,"WR",0,FALSE,1,"","et2",0.833333,TRUE,"",198,0,0,197,"Also known as the Rotterdam Open (2013).","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and <a href=""http://www.worldsnooker.livesport.tv/"">Liveworldsnooker.tv/</a> (regional restrictions)",0,0,"main"
263,"Snooker at the World Games","2013-07-26","2013-07-30","",2013,"Unknown",0,"Unidad Deportiva Alberto Galindo","Cali","Columbia","snooker",263,"Both","O","http://worldgames2013.com.co/en/sports/precision-sports/billiards/billiard-snooker.html","","F","Unknown","World Games",0,"Unknown",0,FALSE,1,"","SnookerWorldGames",1,TRUE,"",16,0,0,16,"","",14,1657,"other"
265,"Shanghai Masters Qualifiers","2013-08-07","2013-08-10","Bank of Communications",2013,"Qualifying",0,"Doncaster Dome","Doncaster","England","snooker",264,"Both","O","http://www.worldsnooker.com/page/ShanghaiMastersEvent","shanghai","Q","SM","",13467,"WR",0,FALSE,1,"","SnookerShanghaiMasters",1,TRUE,"",0,0,0,96,"","Watch on <a href=""http://www.worldsnooker.livesport.tv/"">Liveworldsnooker.tv/</a>",0,0,"main"
267,"Indian Open Qualifiers","2013-08-11","2013-08-12","",2013,"Qualifying",0,"Doncaster Dome","Doncaster","England","snooker",266,"Both","O","http://www.worldsnooker.com/page/IndianOpen","","Q","IO","",13539,"WR",0,FALSE,1,"","IndianOpen",1,TRUE,"",0,0,0,64,"","Watch on <a href=""http://www.worldsnooker.livesport.tv/"">Liveworldsnooker.tv/</a> and selected betting sites",0,0,"main"
268,"European Tour Event Three","2013-08-14","2013-08-17","",2013,"Players Tour Championship",3,"Doncaster Dome","Doncaster","England","snooker",268,"Both","O","http://www.worldsnooker.com/page/EuropeanTour3","ptc","F","UPTC","Euro Tour 3",13390,"WR",23203,FALSE,1,"","BluebellWoodOpen",1,TRUE,"",231,0,0,230,"Also known as the Bluebell Wood Open (2013).","Watch on <a href=""http://www.worldsnooker.livesport.tv/"">LiveWorldSnooker.tv</a> and selected betting sites",0,0,"main"
269,"European Tour Event Four","2013-08-22","2013-08-25","",2013,"Players Tour Championship",4,"Stadthalle","Furth","Germany","snooker",269,"Both","O","http://www.worldsnooker.com/page/EuropeanTour4","ptc","F","EPTC","Euro Tour 4",13388,"WR",23204,FALSE,1,"","PaulHunterClassic",0.833333,TRUE,"",228,0,0,227,"Also known as the Arcaden Paul Hunter Classic (2013).","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport Player</a> and <a href=""http://www.worldsnooker.livesport.tv/"">LiveWorldSnooker.tv</a> (regional restrictions)",17,187,"main"
310,"6 Red World Championship, Group F","2013-09-02","2013-09-04","SangSom",2013,"Qualifying",6,"Montien Riverside Hotel","Bangkok","Thailand","six-red snooker",270,"Both","O","http://www.worldsnooker.com/page/SixRedsWorldChampionship","","Q","","6 Red, F",0,"",0,FALSE,2,"","SixRedWorldChampionship",1,TRUE,"",0,0,0,15,"The top 4 players qualified to the last 32.","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">LiveWorldSnooker.tv</a> (regional restrictions)",0,0,"main"
309,"6 Red World Championship, Group E","2013-09-02","2013-09-04","SangSom",2013,"Qualifying",5,"Montien Riverside Hotel","Bangkok","Thailand","six-red snooker",270,"Both","O","http://www.worldsnooker.com/page/SixRedsWorldChampionship","","Q","","6 Red, E",0,"",0,FALSE,2,"","SixRedWorldChampionship",1,TRUE,"",0,0,0,15,"The top 4 players qualified to the last 32.","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">LiveWorldSnooker.tv</a> (regional restrictions)",0,0,"main"
308,"6 Red World Championship, Group D","2013-09-02","2013-09-04","SangSom",2013,"Qualifying",4,"Montien Riverside Hotel","Bangkok","Thailand","six-red snooker",270,"Both","O","http://www.worldsnooker.com/page/SixRedsWorldChampionship","","Q","","6 Red, D",0,"",0,FALSE,2,"","SixRedWorldChampionship",1,TRUE,"",0,0,0,15,"The top 4 players qualified to the last 32.","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">LiveWorldSnooker.tv</a> (regional restrictions)",0,0,"main"
305,"6 Red World Championship, Group A","2013-09-02","2013-09-04","SangSom",2013,"Qualifying",1,"Montien Riverside Hotel","Bangkok","Thailand","six-red snooker",270,"Both","O","http://www.worldsnooker.com/page/SixRedsWorldChampionship","","Q","","6 Red, A",0,"",0,FALSE,2,"","SixRedWorldChampionship",1,TRUE,"",0,0,0,15,"The top 4 players qualified to the last 32.","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">LiveWorldSnooker.tv</a> (regional restrictions)",0,0,"main"
306,"6 Red World Championship, Group B","2013-09-02","2013-09-04","SangSom",2013,"Qualifying",2,"Montien Riverside Hotel","Bangkok","Thailand","six-red snooker",270,"Both","O","http://www.worldsnooker.com/page/SixRedsWorldChampionship","","Q","","6 Red, B",0,"",0,FALSE,2,"","SixRedWorldChampionship",1,TRUE,"",0,0,0,15,"The top 4 players qualified to the last 32.","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">LiveWorldSnooker.tv</a> (regional restrictions)",0,0,"main"
307,"6 Red World Championship, Group C","2013-09-02","2013-09-04","SangSom",2013,"Qualifying",3,"Montien Riverside Hotel","Bangkok","Thailand","six-red snooker",270,"Both","O","http://www.worldsnooker.com/page/SixRedsWorldChampionship","","Q","","6 Red, C",0,"",0,FALSE,2,"","SixRedWorldChampionship",1,TRUE,"",0,0,0,15,"The top 4 players qualified to the last 32.","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">LiveWorldSnooker.tv</a> (regional restrictions)",0,0,"main"
311,"6 Red World Championship, Group G","2013-09-02","2013-09-04","SangSom",2013,"Qualifying",7,"Montien Riverside Hotel","Bangkok","Thailand","six-red snooker",270,"Both","O","http://www.worldsnooker.com/page/SixRedsWorldChampionship","","Q","","6 Red, G",0,"",0,FALSE,2,"","SixRedWorldChampionship",1,TRUE,"",0,0,0,15,"The top 4 players qualified to the last 32.","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">LiveWorldSnooker.tv</a> (regional restrictions)",0,0,"main"
312,"6 Red World Championship, Group H","2013-09-02","2013-09-04","SangSom",2013,"Qualifying",8,"Montien Riverside Hotel","Bangkok","Thailand","six-red snooker",270,"Both","O","http://www.worldsnooker.com/page/SixRedsWorldChampionship","","Q","","6 Red, H",0,"",0,FALSE,2,"","SixRedWorldChampionship",1,TRUE,"",0,0,0,15,"The top 4 players qualified to the last 32.","Watch on <a href=""http://www.eurosportplayer.com/"">Eurosport</a> and <a href=""http://www.liveworldsnooker.tv/"">LiveWorldSnooker.tv</a> (regional restrictions)",0,0,"main"
