MatchKey,Occurrence,TableNumber,Home,Away,HG,AG,HomeKey,AwayKey,WikiID,FDID,Date
astra giurgiu|||brasov|||3|||0,1,8,Astra Giurgiu,Brașov,3,0,astra giurgiu,brasov,1,,
astra giurgiu|||ceahlaul piatra neamt|||4|||2,1,8,Astra Giurgiu,Ceahlăul Piatra Neamț,4,2,astra giurgiu,ceahlaul piatra neamt,2,,
astra giurgiu|||cfr cluj|||3|||3,1,8,Astra Giurgiu,CFR Cluj,3,3,astra giurgiu,cfr cluj,3,,
astra giurgiu|||concordia chiajna|||6|||3,1,8,Astra Giurgiu,Concordia Chiajna,6,3,astra giurgiu,concordia chiajna,4,,
astra giurgiu|||dinamo bucuresti|||1|||0,1,8,Astra Giurgiu,Dinamo București,1,0,astra giurgiu,dinamo bucuresti,6,,
astra giurgiu|||fcsb|||3|||4,1,8,Astra Giurgiu,Steaua București,3,4,astra giurgiu,fcsb,13,,
astra giurgiu|||gaz metan medias|||4|||0,1,8,Astra Giurgiu,Gaz Metan Mediaș,4,0,astra giurgiu,gaz metan medias,7,,
astra giurgiu|||gloria bistrita|||4|||0,1,8,Astra Giurgiu,Gloria Bistrița,4,0,astra giurgiu,gloria bistrita,8,,
astra giurgiu|||otelul galati|||0|||0,1,8,Astra Giurgiu,Oțelul Galați,0,0,astra giurgiu,otelul galati,9,,
astra giurgiu|||pandurii targu jiu|||4|||1,1,8,Astra Giurgiu,Pandurii Târgu Jiu,4,1,astra giurgiu,pandurii targu jiu,10,,
astra giurgiu|||petrolul ploiesti|||1|||1,1,8,Astra Giurgiu,Petrolul Ploiești,1,1,astra giurgiu,petrolul ploiesti,11,,
astra giurgiu|||politehnica_iasi|||1|||0,1,8,Astra Giurgiu,CSMS Iași,1,0,astra giurgiu,politehnica_iasi,5,,
astra giurgiu|||rapid bucuresti|||3|||2,1,8,Astra Giurgiu,Rapid București,3,2,astra giurgiu,rapid bucuresti,12,,
astra giurgiu|||turnu severin|||1|||1,1,8,Astra Giurgiu,Turnu Severin,1,1,astra giurgiu,turnu severin,14,,
astra giurgiu|||universitatea cluj|||1|||2,1,8,Astra Giurgiu,Universitatea Cluj,1,2,astra giurgiu,universitatea cluj,15,,
astra giurgiu|||vaslui|||1|||1,1,8,Astra Giurgiu,Vaslui,1,1,astra giurgiu,vaslui,16,,
astra giurgiu|||viitorul constanta|||2|||0,1,8,Astra Giurgiu,Viitorul Constanța,2,0,astra giurgiu,viitorul constanta,17,,
brasov|||astra giurgiu|||1|||2,1,8,Brașov,Astra Giurgiu,1,2,brasov,astra giurgiu,18,,
brasov|||ceahlaul piatra neamt|||1|||0,1,8,Brașov,Ceahlăul Piatra Neamț,1,0,brasov,ceahlaul piatra neamt,19,,
brasov|||concordia chiajna|||3|||2,1,8,Brașov,Concordia Chiajna,3,2,brasov,concordia chiajna,21,,
brasov|||dinamo bucuresti|||2|||2,1,8,Brașov,Dinamo București,2,2,brasov,dinamo bucuresti,23,,
brasov|||gloria bistrita|||4|||1,1,8,Brașov,Gloria Bistrița,4,1,brasov,gloria bistrita,25,,
brasov|||otelul galati|||3|||2,1,8,Brașov,Oțelul Galați,3,2,brasov,otelul galati,26,,
brasov|||pandurii targu jiu|||0|||1,1,8,Brașov,Pandurii Târgu Jiu,0,1,brasov,pandurii targu jiu,27,,
brasov|||petrolul ploiesti|||0|||1,1,8,Brașov,Petrolul Ploiești,0,1,brasov,petrolul ploiesti,28,,
brasov|||rapid bucuresti|||2|||0,1,8,Brașov,Rapid București,2,0,brasov,rapid bucuresti,29,,
brasov|||turnu severin|||2|||1,1,8,Brașov,Turnu Severin,2,1,brasov,turnu severin,31,,
