Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA,ParsedDate,HomeKey,AwayKey,MatchKey,Occurrence,FDID
Romania,Superliga,2022/2023,15/07/2022,16:30,FC Hermannstadt,Mioveni,3,0,H,2.02,2.99,4.59,2.02,3.15,4.6,1.96,2.96,4.28,,,,,,,2022-07-15,fc hermannstadt,mioveni,fc hermannstadt|||mioveni|||3|||0,1,1
Romania,Superliga,2022/2023,15/07/2022,19:30,Univ. Craiova,Sepsi Sf. Gheorghe,2,2,D,2.12,3.23,3.78,2.27,3.4,3.78,2.1,3.16,3.46,,,,,,,2022-07-15,univ craiova,sepsi,univ craiova|||sepsi|||2|||2,1,2
Romania,Superliga,2022/2023,16/07/2022,16:30,FC Arges,UTA Arad,2,0,H,3.26,2.88,2.57,3.4,3.04,2.65,3.15,2.86,2.41,,,,,,,2022-07-16,fc arges,uta arad,fc arges|||uta arad|||2|||0,1,3
Romania,Superliga,2022/2023,16/07/2022,19:30,CFR Cluj,FC Rapid Bucuresti,1,0,H,1.74,3.54,5.29,1.83,3.6,5.29,1.75,3.34,4.76,,,,,,,2022-07-16,cfr cluj,fc rapid bucuresti,cfr cluj|||fc rapid bucuresti|||1|||0,1,4
Romania,Superliga,2022/2023,17/07/2022,19:30,FCSB,U. Cluj,1,1,D,1.21,6.18,15.21,1.23,6.8,17,1.2,5.8,13.4,,,,,,,2022-07-17,fcsb,u cluj,fcsb|||u cluj|||1|||1,1,6
Romania,Superliga,2022/2023,18/07/2022,16:30,FC Botosani,Chindia Targoviste,3,2,H,2.27,2.95,3.78,2.34,3.05,3.78,2.23,2.87,3.52,,,,,,,2022-07-18,fc botosani,chindia targoviste,fc botosani|||chindia targoviste|||3|||2,1,7
Romania,Superliga,2022/2023,18/07/2022,19:30,Petrolul,FC Voluntari,0,1,A,2.53,2.96,3.23,2.65,3.08,3.23,2.45,2.91,3.01,,,,,,,2022-07-18,petrolul,fc voluntari,petrolul|||fc voluntari|||0|||1,1,8
Romania,Superliga,2022/2023,23/07/2022,18:30,FC Voluntari,FC Botosani,0,1,A,2.3,3.07,3.52,2.35,3.14,3.52,2.27,2.94,3.31,,,,,,,2022-07-23,fc voluntari,fc botosani,fc voluntari|||fc botosani|||0|||1,1,10
Romania,Superliga,2022/2023,24/07/2022,10:00,Sepsi Sf. Gheorghe,FC Arges,4,0,H,1.65,3.5,6.43,1.65,3.77,6.8,1.58,3.56,5.92,,,,,,,2022-07-24,sepsi,fc arges,sepsi|||fc arges|||4|||0,1,11
Romania,Superliga,2022/2023,24/07/2022,16:30,U. Cluj,Univ. Craiova,1,1,D,4.58,3.48,1.85,4.75,3.65,1.87,4.3,3.43,1.8,,,,,,,2022-07-24,u cluj,univ craiova,u cluj|||univ craiova|||1|||1,1,13
