Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA,ParsedDate,MatchKey,Occurrence,FDID
Romania,Superliga,2020/2021,14/02/2021,12:30,Academica Clinceni,Univ. Craiova,0,0,D,5.43,3.65,1.73,5.45,3.75,1.87,4.87,3.51,1.7,,,,,,,2021-02-14,Academica Clinceni|||Univ. Craiova|||0|||0,1,180
Romania,Superliga,2020/2021,19/02/2021,18:30,Univ. Craiova,FC Hermannstadt,1,0,H,1.45,4.3,8.51,1.47,4.3,8.51,1.43,4.03,7.47,,,,,,,2021-02-19,Univ. Craiova|||FC Hermannstadt|||1|||0,1,186
Romania,Superliga,2020/2021,27/02/2021,18:00,Chindia Targoviste,Univ. Craiova,1,0,H,4.63,3.13,2,4.67,3.4,2.01,4.15,3.1,1.94,,,,,,,2021-02-27,Chindia Targoviste|||Univ. Craiova|||1|||0,1,195
Romania,Superliga,2020/2021,06/03/2021,12:30,Univ. Craiova,FC Botosani,1,0,H,2.05,3.23,4.22,2.07,3.28,4.23,2.01,3.12,3.85,,,,,,,2021-03-06,Univ. Craiova|||FC Botosani|||1|||0,1,202
Romania,Superliga,2020/2021,12/03/2021,18:30,Gaz Metan Medias,Univ. Craiova,0,2,A,5.89,3.69,1.68,6.02,3.69,1.9,5.21,3.48,1.67,,,,,,,2021-03-12,Gaz Metan Medias|||Univ. Craiova|||0|||2,1,208
Romania,Superliga,2020/2021,16/03/2021,17:00,Univ. Craiova,UTA Arad,2,0,H,1.51,4,8.07,1.52,4.04,8.07,1.48,3.77,7.23,,,,,,,2021-03-16,Univ. Craiova|||UTA Arad|||2|||0,1,216
Romania,Superliga,2020/2021,04/04/2021,18:30,FCSB,Univ. Craiova,0,0,D,2.21,3.12,3.84,2.25,3.21,3.84,2.15,3.03,3.54,,,,,,,2021-04-04,FCSB|||Univ. Craiova|||0|||0,1,229
Romania,Superliga,2020/2021,11/04/2021,19:30,Univ. Craiova,CFR Cluj,0,0,D,2.79,2.88,3.06,2.83,2.92,3.09,2.68,2.78,2.91,,,,,,,2021-04-11,Univ. Craiova|||CFR Cluj|||0|||0,1,238
Romania,Superliga,2020/2021,16/04/2021,15:30,UTA Arad,Viitorul Constanta,1,0,H,2.53,3.27,3.01,2.79,3.27,3.04,2.52,3.09,2.8,,,,,,,2021-04-16,UTA Arad|||Viitorul Constanta|||1|||0,1,241
Romania,Superliga,2020/2021,16/04/2021,18:30,Astra,Din. Bucuresti,0,0,D,2.67,2.87,3.22,2.73,3.01,3.22,2.54,2.82,3.03,,,,,,,2021-04-16,Astra|||Din. Bucuresti|||0|||0,1,242
Romania,Superliga,2020/2021,17/04/2021,13:00,Chindia Targoviste,FC Hermannstadt,2,0,H,2.45,2.98,3.45,2.48,3.1,3.5,2.36,2.86,3.29,,,,,,,2021-04-17,Chindia Targoviste|||FC Hermannstadt|||2|||0,1,243
Romania,Superliga,2020/2021,17/04/2021,15:30,Gaz Metan Medias,FC Voluntari,1,1,D,2.61,2.98,3.18,2.64,3.05,3.2,2.49,2.89,3.03,,,,,,,2021-04-17,Gaz Metan Medias|||FC Voluntari|||1|||1,1,244
