MatchKey,Occurrence,TableNumber,Home,Away,HG,AG,HomeKey,AwayKey,WikiID,FDID,Date
acs poli timisoara|||astra giurgiu|||1|||3,1,6,ACS Poli Timișoara,Astra Giurgiu,1,3,acs poli timisoara,astra giurgiu,1,,
acs poli timisoara|||botosani|||1|||0,1,6,ACS Poli Timișoara,Botoșani,1,0,acs poli timisoara,botosani,2,,
acs poli timisoara|||botosani|||1|||4,1,12,ACS Poli Timișoara,Botoșani,1,4,acs poli timisoara,botosani,213,,
acs poli timisoara|||cfr cluj|||1|||2,1,6,ACS Poli Timișoara,CFR Cluj,1,2,acs poli timisoara,cfr cluj,3,,
acs poli timisoara|||cfr cluj|||2|||2,1,12,ACS Poli Timișoara,CFR Cluj,2,2,acs poli timisoara,cfr cluj,214,,
acs poli timisoara|||concordia chiajna|||1|||0,1,6,ACS Poli Timișoara,Concordia Chiajna,1,0,acs poli timisoara,concordia chiajna,4,,
acs poli timisoara|||concordia chiajna|||1|||3,1,12,ACS Poli Timișoara,Concordia Chiajna,1,3,acs poli timisoara,concordia chiajna,215,,
acs poli timisoara|||cs u craiova|||1|||1,1,6,ACS Poli Timișoara,CS U Craiova,1,1,acs poli timisoara,cs u craiova,6,,
acs poli timisoara|||cs u craiova|||2|||2,1,12,ACS Poli Timișoara,CS U Craiova,2,2,acs poli timisoara,cs u craiova,217,,
acs poli timisoara|||dinamo bucuresti|||0|||1,1,6,ACS Poli Timișoara,Dinamo București,0,1,acs poli timisoara,dinamo bucuresti,7,,
acs poli timisoara|||fcsb|||1|||0,1,6,ACS Poli Timișoara,Steaua București,1,0,acs poli timisoara,fcsb,10,,
acs poli timisoara|||pandurii targu jiu|||0|||1,1,6,ACS Poli Timișoara,Pandurii Târgu Jiu,0,1,acs poli timisoara,pandurii targu jiu,8,,
acs poli timisoara|||petrolul ploiesti|||0|||1,1,12,ACS Poli Timișoara,Petrolul Ploiești,0,1,acs poli timisoara,petrolul ploiesti,218,,
acs poli timisoara|||petrolul ploiesti|||1|||0,1,6,ACS Poli Timișoara,Petrolul Ploiești,1,0,acs poli timisoara,petrolul ploiesti,9,,
acs poli timisoara|||politehnica_iasi|||2|||2,1,6,ACS Poli Timișoara,CSMS Iași,2,2,acs poli timisoara,politehnica_iasi,5,,
acs poli timisoara|||politehnica_iasi|||2|||3,1,12,ACS Poli Timișoara,CSMS Iași,2,3,acs poli timisoara,politehnica_iasi,216,,
acs poli timisoara|||targu mures|||2|||0,1,6,ACS Poli Timișoara,Târgu Mureș,2,0,acs poli timisoara,targu mures,11,,
acs poli timisoara|||viitorul constanta|||1|||2,1,6,ACS Poli Timișoara,Viitorul Constanța,1,2,acs poli timisoara,viitorul constanta,12,,
acs poli timisoara|||voluntari|||1|||2,1,6,ACS Poli Timișoara,Voluntari,1,2,acs poli timisoara,voluntari,13,,
acs poli timisoara|||voluntari|||2|||1,1,12,ACS Poli Timișoara,Voluntari,2,1,acs poli timisoara,voluntari,219,,
astra giurgiu|||acs poli timisoara|||2|||2,1,6,Astra Giurgiu,ACS Poli Timișoara,2,2,astra giurgiu,acs poli timisoara,14,,
astra giurgiu|||botosani|||1|||0,1,6,Astra Giurgiu,Botoșani,1,0,astra giurgiu,botosani,15,,
astra giurgiu|||cfr cluj|||2|||2,1,6,Astra Giurgiu,CFR Cluj,2,2,astra giurgiu,cfr cluj,16,,
astra giurgiu|||concordia chiajna|||2|||2,1,6,Astra Giurgiu,Concordia Chiajna,2,2,astra giurgiu,concordia chiajna,17,,
astra giurgiu|||cs u craiova|||1|||0,1,6,Astra Giurgiu,CS U Craiova,1,0,astra giurgiu,cs u craiova,19,,
astra giurgiu|||dinamo bucuresti|||1|||1,1,6,Astra Giurgiu,Dinamo București,1,1,astra giurgiu,dinamo bucuresti,20,,
astra giurgiu|||dinamo bucuresti|||4|||2,1,9,Astra Giurgiu,Dinamo București,4,2,astra giurgiu,dinamo bucuresti,183,,
astra giurgiu|||fcsb|||2|||0,1,6,Astra Giurgiu,Steaua București,2,0,astra giurgiu,fcsb,23,,
astra giurgiu|||fcsb|||2|||0,2,9,Astra Giurgiu,Steaua București,2,0,astra giurgiu,fcsb,185,,
astra giurgiu|||pandurii targu jiu|||0|||0,1,9,Astra Giurgiu,Pandurii Târgu Jiu,0,0,astra giurgiu,pandurii targu jiu,184,,
astra giurgiu|||pandurii targu jiu|||1|||2,1,6,Astra Giurgiu,Pandurii Târgu Jiu,1,2,astra giurgiu,pandurii targu jiu,21,,
astra giurgiu|||petrolul ploiesti|||3|||1,1,6,Astra Giurgiu,Petrolul Ploiești,3,1,astra giurgiu,petrolul ploiesti,22,,
astra giurgiu|||politehnica_iasi|||4|||1,1,6,Astra Giurgiu,CSMS Iași,4,1,astra giurgiu,politehnica_iasi,18,,
astra giurgiu|||targu mures|||1|||0,1,9,Astra Giurgiu,Târgu Mureș,1,0,astra giurgiu,targu mures,186,,
astra giurgiu|||targu mures|||1|||5,1,6,Astra Giurgiu,Târgu Mureș,1,5,astra giurgiu,targu mures,24,,
astra giurgiu|||viitorul constanta|||2|||0,1,9,Astra Giurgiu,Viitorul Constanța,2,0,astra giurgiu,viitorul constanta,187,,
astra giurgiu|||viitorul constanta|||2|||2,1,6,Astra Giurgiu,Viitorul Constanța,2,2,astra giurgiu,viitorul constanta,25,,
astra giurgiu|||voluntari|||1|||1,1,6,Astra Giurgiu,Voluntari,1,1,astra giurgiu,voluntari,26,,
botosani|||acs poli timisoara|||1|||1,1,6,Botoșani,ACS Poli Timișoara,1,1,botosani,acs poli timisoara,27,,
botosani|||acs poli timisoara|||6|||1,1,12,Botoșani,ACS Poli Timișoara,6,1,botosani,acs poli timisoara,220,,
botosani|||astra giurgiu|||0|||1,1,6,Botoșani,Astra Giurgiu,0,1,botosani,astra giurgiu,28,,
botosani|||cfr cluj|||2|||1,1,6,Botoșani,CFR Cluj,2,1,botosani,cfr cluj,29,,
botosani|||cfr cluj|||4|||0,1,12,Botoșani,CFR Cluj,4,0,botosani,cfr cluj,221,,
botosani|||concordia chiajna|||0|||3,1,12,Botoșani,Concordia Chiajna,0,3,botosani,concordia chiajna,222,,
botosani|||concordia chiajna|||5|||1,1,6,Botoșani,Concordia Chiajna,5,1,botosani,concordia chiajna,30,,
botosani|||cs u craiova|||2|||1,1,12,Botoșani,CS U Craiova,2,1,botosani,cs u craiova,224,,
botosani|||cs u craiova|||3|||2,1,6,Botoșani,CS U Craiova,3,2,botosani,cs u craiova,32,,
botosani|||dinamo bucuresti|||1|||1,1,6,Botoșani,Dinamo București,1,1,botosani,dinamo bucuresti,33,,
botosani|||fcsb|||0|||1,1,6,Botoșani,Steaua București,0,1,botosani,fcsb,36,,
botosani|||pandurii targu jiu|||0|||2,1,6,Botoșani,Pandurii Târgu Jiu,0,2,botosani,pandurii targu jiu,34,,
botosani|||petrolul ploiesti|||1|||0,1,12,Botoșani,Petrolul Ploiești,1,0,botosani,petrolul ploiesti,225,,
botosani|||petrolul ploiesti|||2|||1,1,6,Botoșani,Petrolul Ploiești,2,1,botosani,petrolul ploiesti,35,,
botosani|||politehnica_iasi|||0|||0,1,12,Botoșani,CSMS Iași,0,0,botosani,politehnica_iasi,223,,
botosani|||politehnica_iasi|||1|||0,1,6,Botoșani,CSMS Iași,1,0,botosani,politehnica_iasi,31,,
botosani|||targu mures|||1|||1,1,6,Botoșani,Târgu Mureș,1,1,botosani,targu mures,37,,
botosani|||viitorul constanta|||2|||2,1,6,Botoșani,Viitorul Constanța,2,2,botosani,viitorul constanta,38,,
botosani|||voluntari|||2|||2,1,6,Botoșani,Voluntari,2,2,botosani,voluntari,39,,
botosani|||voluntari|||4|||2,1,12,Botoșani,Voluntari,4,2,botosani,voluntari,226,,
cfr cluj|||acs poli timisoara|||1|||0,1,6,CFR Cluj,ACS Poli Timișoara,1,0,cfr cluj,acs poli timisoara,40,,
cfr cluj|||acs poli timisoara|||5|||1,1,12,CFR Cluj,ACS Poli Timișoara,5,1,cfr cluj,acs poli timisoara,227,,
cfr cluj|||astra giurgiu|||1|||1,1,6,CFR Cluj,Astra Giurgiu,1,1,cfr cluj,astra giurgiu,41,,
cfr cluj|||botosani|||3|||1,1,6,CFR Cluj,Botoșani,3,1,cfr cluj,botosani,42,,
cfr cluj|||botosani|||6|||0,1,12,CFR Cluj,Botoșani,6,0,cfr cluj,botosani,228,,
cfr cluj|||concordia chiajna|||0|||0,1,6,CFR Cluj,Concordia Chiajna,0,0,cfr cluj,concordia chiajna,43,,
cfr cluj|||concordia chiajna|||2|||0,1,12,CFR Cluj,Concordia Chiajna,2,0,cfr cluj,concordia chiajna,229,,
cfr cluj|||cs u craiova|||1|||2,1,6,CFR Cluj,CS U Craiova,1,2,cfr cluj,cs u craiova,45,,
cfr cluj|||cs u craiova|||4|||0,1,12,CFR Cluj,CS U Craiova,4,0,cfr cluj,cs u craiova,231,,
cfr cluj|||dinamo bucuresti|||1|||1,1,6,CFR Cluj,Dinamo București,1,1,cfr cluj,dinamo bucuresti,46,,
cfr cluj|||pandurii targu jiu|||1|||2,1,6,CFR Cluj,Pandurii Târgu Jiu,1,2,cfr cluj,pandurii targu jiu,47,,
cfr cluj|||petrolul ploiesti|||0|||0,1,12,CFR Cluj,Petrolul Ploiești,0,0,cfr cluj,petrolul ploiesti,232,,
cfr cluj|||petrolul ploiesti|||1|||0,1,6,CFR Cluj,Petrolul Ploiești,1,0,cfr cluj,petrolul ploiesti,48,,
cfr cluj|||voluntari|||2|||0,1,6,CFR Cluj,Voluntari,2,0,cfr cluj,voluntari,52,,
cfr cluj|||voluntari|||2|||1,1,12,CFR Cluj,Voluntari,2,1,cfr cluj,voluntari,233,,
concordia chiajna|||acs poli timisoara|||0|||0,1,12,Concordia Chiajna,ACS Poli Timișoara,0,0,concordia chiajna,acs poli timisoara,234,,
concordia chiajna|||acs poli timisoara|||2|||2,1,6,Concordia Chiajna,ACS Poli Timișoara,2,2,concordia chiajna,acs poli timisoara,53,,
concordia chiajna|||astra giurgiu|||0|||2,1,6,Concordia Chiajna,Astra Giurgiu,0,2,concordia chiajna,astra giurgiu,54,,
concordia chiajna|||botosani|||0|||0,1,6,Concordia Chiajna,Botoșani,0,0,concordia chiajna,botosani,55,,
concordia chiajna|||botosani|||1|||1,1,12,Concordia Chiajna,Botoșani,1,1,concordia chiajna,botosani,235,,
concordia chiajna|||cfr cluj|||2|||1,1,6,Concordia Chiajna,CFR Cluj,2,1,concordia chiajna,cfr cluj,56,,
concordia chiajna|||cfr cluj|||2|||1,2,12,Concordia Chiajna,CFR Cluj,2,1,concordia chiajna,cfr cluj,236,,
concordia chiajna|||cs u craiova|||0|||2,1,6,Concordia Chiajna,CS U Craiova,0,2,concordia chiajna,cs u craiova,58,,
concordia chiajna|||cs u craiova|||1|||0,1,12,Concordia Chiajna,CS U Craiova,1,0,concordia chiajna,cs u craiova,238,,
concordia chiajna|||dinamo bucuresti|||1|||3,1,6,Concordia Chiajna,Dinamo București,1,3,concordia chiajna,dinamo bucuresti,59,,
concordia chiajna|||fcsb|||0|||2,1,6,Concordia Chiajna,Steaua București,0,2,concordia chiajna,fcsb,62,,
concordia chiajna|||pandurii targu jiu|||3|||0,1,6,Concordia Chiajna,Pandurii Târgu Jiu,3,0,concordia chiajna,pandurii targu jiu,60,,
concordia chiajna|||petrolul ploiesti|||1|||1,1,12,Concordia Chiajna,Petrolul Ploiești,1,1,concordia chiajna,petrolul ploiesti,239,,
concordia chiajna|||petrolul ploiesti|||2|||2,1,6,Concordia Chiajna,Petrolul Ploiești,2,2,concordia chiajna,petrolul ploiesti,61,,
concordia chiajna|||politehnica_iasi|||0|||1,1,6,Concordia Chiajna,CSMS Iași,0,1,concordia chiajna,politehnica_iasi,57,,
concordia chiajna|||politehnica_iasi|||1|||1,1,12,Concordia Chiajna,CSMS Iași,1,1,concordia chiajna,politehnica_iasi,237,,
concordia chiajna|||targu mures|||1|||2,1,6,Concordia Chiajna,Târgu Mureș,1,2,concordia chiajna,targu mures,63,,
concordia chiajna|||viitorul constanta|||2|||2,1,6,Concordia Chiajna,Viitorul Constanța,2,2,concordia chiajna,viitorul constanta,64,,
concordia chiajna|||voluntari|||1|||1,1,12,Concordia Chiajna,Voluntari,1,1,concordia chiajna,voluntari,240,,
