Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA,ParsedDate,HomeKey,AwayKey,MatchKey,Occurrence,FDID
Romania,Superliga,2015/2016,10/07/2015,16:30,FC Voluntari,Poli Iasi,1,1,D,2.48,3.19,3.18,2.48,3.25,3.36,2.31,3.09,3.03,,,,,,,2015-07-10,fc voluntari,politehnica_iasi,fc voluntari|||politehnica_iasi|||1|||1,1,1
Romania,Superliga,2015/2016,10/07/2015,19:00,Astra,Concordia,2,2,D,1.49,4.24,8.12,1.65,4.5,8.32,1.47,3.97,6.61,,,,,,,2015-07-10,astra,concordia,astra|||concordia|||2|||2,1,2
Romania,Superliga,2015/2016,11/07/2015,19:00,FCSB,Petrolul,0,0,D,1.42,4.49,9.56,1.42,4.75,9.8,1.37,4.32,8.22,,,,,,,2015-07-11,fcsb,petrolul,fcsb|||petrolul|||0|||0,1,4
Romania,Superliga,2015/2016,12/07/2015,16:30,U Craiova,FC Botosani,0,0,D,2.12,3.28,3.94,2.19,3.52,4,2.03,3.18,3.55,,,,,,,2015-07-12,universitatea_craiova,fc botosani,universitatea_craiova|||fc botosani|||0|||0,1,5
Romania,Superliga,2015/2016,12/07/2015,19:00,Targu Mures,Din. Bucuresti,0,0,D,2.13,3.29,3.87,2.3,3.52,4.1,2.1,3.18,3.35,,,,,,,2015-07-12,targu mures,din bucuresti,targu mures|||din bucuresti|||0|||0,1,6
Romania,Superliga,2015/2016,13/07/2015,19:00,Poli Timisoara,Pandurii,0,1,A,2.9,2.97,2.87,2.96,3.1,2.87,2.76,2.95,2.61,,,,,,,2015-07-13,poli timisoara,pandurii,poli timisoara|||pandurii|||0|||1,1,7
Romania,Superliga,2015/2016,17/07/2015,16:30,Concordia,Poli Iasi,0,1,A,2.42,3.15,3.35,2.5,3.3,3.37,2.35,3.06,2.99,,,,,,,2015-07-17,concordia,politehnica_iasi,concordia|||politehnica_iasi|||0|||1,1,8
Romania,Superliga,2015/2016,17/07/2015,19:00,Din. Bucuresti,U Craiova,1,0,H,2.94,3.15,2.69,2.94,3.25,3.3,2.55,3.04,2.75,,,,,,,2015-07-17,din bucuresti,universitatea_craiova,din bucuresti|||universitatea_craiova|||1|||0,1,9
Romania,Superliga,2015/2016,18/07/2015,16:30,Petrolul,FC Voluntari,1,1,D,1.81,3.58,5.1,1.81,3.8,5.1,1.76,3.42,4.43,,,,,,,2015-07-18,petrolul,fc voluntari,petrolul|||fc voluntari|||1|||1,1,10
Romania,Superliga,2015/2016,18/07/2015,19:00,Pandurii,FCSB,0,3,A,3.08,3.21,2.53,3.32,3.3,2.63,2.87,3.08,2.43,,,,,,,2015-07-18,pandurii,fcsb,pandurii|||fcsb|||0|||3,1,11
Romania,Superliga,2015/2016,19/07/2015,16:30,CFR Cluj,Poli Timisoara,1,0,H,2.1,3.33,4.01,2.19,3.5,4.55,2.02,3.15,3.62,,,,,,,2015-07-19,cfr cluj,poli timisoara,cfr cluj|||poli timisoara|||1|||0,1,12
Romania,Superliga,2015/2016,19/07/2015,19:00,Astra,Targu Mures,1,5,A,2.02,3.29,4.34,2.15,3.4,4.34,1.97,3.2,3.81,,,,,,,2015-07-19,astra,targu mures,astra|||targu mures|||1|||5,1,13
Romania,Superliga,2015/2016,20/07/2015,19:00,FC Botosani,Viitorul Constanta,2,2,D,1.97,3.64,4.03,2.15,3.64,4.4,1.92,3.32,3.75,,,,,,,2015-07-20,fc botosani,viitorul constanta,fc botosani|||viitorul constanta|||2|||2,1,14
Romania,Superliga,2015/2016,24/07/2015,16:30,FC Voluntari,Pandurii,0,0,D,3.65,3.29,2.21,3.95,3.4,2.3,3.4,3.09,2.13,,,,,,,2015-07-24,fc voluntari,pandurii,fc voluntari|||pandurii|||0|||0,1,15
Romania,Superliga,2015/2016,24/07/2015,19:00,Targu Mures,Concordia,1,0,H,1.51,4.02,8.5,1.58,4.5,8.56,1.47,3.9,6.89,,,,,,,2015-07-24,targu mures,concordia,targu mures|||concordia|||1|||0,1,16
Romania,Superliga,2015/2016,25/07/2015,16:30,Viitorul Constanta,Din. Bucuresti,1,1,D,2.64,3.3,2.87,2.7,3.5,3,2.45,3.19,2.74,,,,,,,2015-07-25,viitorul constanta,din bucuresti,viitorul constanta|||din bucuresti|||1|||1,1,17
Romania,Superliga,2015/2016,26/07/2015,16:30,U Craiova,Astra,1,2,A,2.52,3.09,3.23,2.52,3.4,3.9,2.19,3.05,3.36,,,,,,,2015-07-26,universitatea_craiova,astra,universitatea_craiova|||astra|||1|||2,1,19
Romania,Superliga,2015/2016,26/07/2015,19:00,Poli Iasi,Petrolul,1,0,H,2.35,2.94,3.78,2.4,3.25,3.78,2.27,3,3.2,,,,,,,2015-07-26,politehnica_iasi,petrolul,politehnica_iasi|||petrolul|||1|||0,1,20
Romania,Superliga,2015/2016,27/07/2015,19:00,Poli Timisoara,FC Botosani,1,0,H,2.31,3.37,3.33,2.42,3.4,3.5,2.24,3.13,3.12,,,,,,,2015-07-27,poli timisoara,fc botosani,poli timisoara|||fc botosani|||1|||0,1,21
Romania,Superliga,2015/2016,31/07/2015,16:30,CFR Cluj,FC Voluntari,2,0,H,1.65,3.84,6.15,1.75,3.9,6.15,1.68,3.5,4.91,,,,,,,2015-07-31,cfr cluj,fc voluntari,cfr cluj|||fc voluntari|||2|||0,1,22
Romania,Superliga,2015/2016,31/07/2015,19:00,Concordia,Petrolul,2,2,D,3.04,3,2.72,3.04,3.1,2.92,2.79,2.9,2.59,,,,,,,2015-07-31,concordia,petrolul,concordia|||petrolul|||2|||2,1,23
Romania,Superliga,2015/2016,01/08/2015,16:30,Pandurii,Poli Iasi,3,0,H,1.83,3.3,5.52,1.85,3.6,5.9,1.76,3.27,4.67,,,,,,,2015-08-01,pandurii,politehnica_iasi,pandurii|||politehnica_iasi|||3|||0,1,24
Romania,Superliga,2015/2016,01/08/2015,19:00,FC Botosani,FCSB,0,1,A,3.08,3.23,2.53,3.42,3.3,2.6,2.84,3.09,2.42,,,,,,,2015-08-01,fc botosani,fcsb,fc botosani|||fcsb|||0|||1,1,25
Romania,Superliga,2015/2016,02/08/2015,16:30,Astra,Viitorul Constanta,2,2,D,2.08,3.33,4,2.2,3.4,4.25,2.04,3.2,3.47,,,,,,,2015-08-02,astra,viitorul constanta,astra|||viitorul constanta|||2|||2,1,26
Romania,Superliga,2015/2016,02/08/2015,19:00,Targu Mures,U Craiova,0,0,D,2.3,3.14,3.61,2.45,3.3,3.66,2.25,3.01,3.23,,,,,,,2015-08-02,targu mures,universitatea_craiova,targu mures|||universitatea_craiova|||0|||0,1,27
Romania,Superliga,2015/2016,03/08/2015,19:00,Din. Bucuresti,Poli Timisoara,2,1,H,2.01,3.22,4.49,2.2,3.35,4.49,2.03,3.09,3.71,,,,,,,2015-08-03,din bucuresti,poli timisoara,din bucuresti|||poli timisoara|||2|||1,1,28
Romania,Superliga,2015/2016,07/08/2015,16:30,FC Voluntari,FC Botosani,1,1,D,3.72,3.03,2.32,3.72,3.24,2.4,3.24,2.99,2.25,,,,,,,2015-08-07,fc voluntari,fc botosani,fc voluntari|||fc botosani|||1|||1,1,29
Romania,Superliga,2015/2016,08/08/2015,16:30,U Craiova,Concordia,2,0,H,1.78,3.55,5.34,1.8,3.64,6.04,1.68,3.4,5.06,,,,,,,2015-08-08,universitatea_craiova,concordia,universitatea_craiova|||concordia|||2|||0,1,31
Romania,Superliga,2015/2016,08/08/2015,19:00,Petrolul,Pandurii,1,1,D,3.14,3,2.64,3.15,3.2,2.71,2.88,2.98,2.47,,,,,,,2015-08-08,petrolul,pandurii,petrolul|||pandurii|||1|||1,1,32
Romania,Superliga,2015/2016,09/08/2015,16:30,Poli Timisoara,Astra,1,3,A,2.18,3.01,4.15,2.65,3.25,4.15,2.18,3.08,3.31,,,,,,,2015-08-09,poli timisoara,astra,poli timisoara|||astra|||1|||3,1,34
Romania,Superliga,2015/2016,09/08/2015,19:00,FCSB,Din. Bucuresti,0,0,D,1.86,3.66,4.54,1.9,3.8,5.1,1.77,3.51,4.32,,,,,,,2015-08-09,fcsb,din bucuresti,fcsb|||din bucuresti|||0|||0,1,35
Romania,Superliga,2015/2016,11/08/2015,15:30,FC Botosani,Poli Iasi,1,0,H,2.58,3.03,3.19,2.58,3.2,3.8,2.24,2.98,3.26,,,,,,,2015-08-11,fc botosani,politehnica_iasi,fc botosani|||politehnica_iasi|||1|||0,1,36
Romania,Superliga,2015/2016,11/08/2015,17:30,CFR Cluj,Petrolul,1,0,H,2.1,3.26,4.06,2.14,3.45,4.25,2.01,3.12,3.7,,,,,,,2015-08-11,cfr cluj,petrolul,cfr cluj|||petrolul|||1|||0,1,37
Romania,Superliga,2015/2016,12/08/2015,15:30,U Craiova,Viitorul Constanta,1,2,A,1.88,3.31,5.05,2,3.45,5.05,1.89,3.19,4.08,,,,,,,2015-08-12,universitatea_craiova,viitorul constanta,universitatea_craiova|||viitorul constanta|||1|||2,1,38
Romania,Superliga,2015/2016,12/08/2015,17:30,Targu Mures,Poli Timisoara,0,0,D,1.81,3.3,5.75,1.85,3.7,5.75,1.74,3.25,4.87,,,,,,,2015-08-12,targu mures,poli timisoara,targu mures|||poli timisoara|||0|||0,1,39
Romania,Superliga,2015/2016,12/08/2015,19:45,Astra,FCSB,2,0,H,2.93,3.19,2.59,3.14,3.2,2.61,2.85,3.06,2.42,,,,,,,2015-08-12,astra,fcsb,astra|||fcsb|||2|||0,1,40
