Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA,ParsedDate,HomeKey,AwayKey,MatchKey,Occurrence,FDID
Romania,Superliga,2024/2025,12/07/2024,19:30,FC Hermannstadt,Univ. Craiova,0,0,D,3.02,3.07,2.55,3.1,3.2,2.56,2.92,3.02,2.46,3.15,3.1,2.7,,,,2024-07-12,fc hermannstadt,univ craiova,fc hermannstadt|||univ craiova|||0|||0,1,2
Romania,Superliga,2024/2025,13/07/2024,17:15,UTA Arad,FC Rapid Bucuresti,1,1,D,3.7,3.36,2.07,3.7,3.4,2.15,3.5,3.28,2.05,3.8,3.65,2.12,,,,2024-07-13,uta arad,fc rapid bucuresti,uta arad|||fc rapid bucuresti|||1|||1,1,4
Romania,Superliga,2024/2025,13/07/2024,20:00,FCSB,U. Cluj,1,1,D,1.51,4.04,6.87,1.52,4.1,7.2,1.49,3.94,6.47,1.57,4.1,7.8,,,,2024-07-13,fcsb,u cluj,fcsb|||u cluj|||1|||1,1,5
Romania,Superliga,2024/2025,14/07/2024,17:00,CFR Cluj,Din. Bucuresti,3,2,H,1.53,4.04,6.47,1.55,4.3,7.1,1.5,4.03,6.06,1.59,4.2,6.8,,,,2024-07-14,cfr cluj,din bucuresti,cfr cluj|||din bucuresti|||3|||2,1,6
Romania,Superliga,2024/2025,15/07/2024,16:30,FC Botosani,Otelul,2,3,A,2.48,2.89,3.34,2.5,3,3.39,2.4,2.86,3.18,2.56,3.05,3.45,,,,2024-07-15,fc botosani,otelul,fc botosani|||otelul|||2|||3,1,7
Romania,Superliga,2024/2025,15/07/2024,19:30,Petrolul,Gloria Buzau,0,0,D,2.07,3.08,4.11,2.19,3.34,4.35,2.05,3.08,3.8,2.14,3.3,4.2,,,,2024-07-15,petrolul,gloria buzau,petrolul|||gloria buzau|||0|||0,1,8
Romania,Superliga,2024/2025,19/07/2024,17:00,Poli Iasi,FC Botosani,1,0,H,2.36,2.93,3.5,2.42,3.18,3.5,2.35,2.94,3.21,2.5,3.15,3.4,,,,2024-07-19,politehnica_iasi,fc botosani,politehnica_iasi|||fc botosani|||1|||0,1,9
Romania,Superliga,2024/2025,20/07/2024,17:00,Univ. Craiova,UTA Arad,4,2,H,1.59,3.97,5.73,1.6,4.01,6.1,1.57,3.87,5.42,1.63,4.3,6.2,,,,2024-07-20,univ craiova,uta arad,univ craiova|||uta arad|||4|||2,1,11
Romania,Superliga,2024/2025,20/07/2024,20:00,FC Rapid Bucuresti,CFR Cluj,2,2,D,2.56,3.34,2.78,2.63,3.44,2.78,2.5,3.26,2.68,2.76,3.4,2.88,,,,2024-07-20,fc rapid bucuresti,cfr cluj,fc rapid bucuresti|||cfr cluj|||2|||2,1,12
Romania,Superliga,2024/2025,21/07/2024,17:00,U. Cluj,FC Hermannstadt,3,1,H,2.02,3.01,4.47,2.14,3.15,4.47,2.02,2.96,4.1,2.08,3.15,4.6,,,,2024-07-21,u cluj,fc hermannstadt,u cluj|||fc hermannstadt|||3|||1,1,13
Romania,Superliga,2024/2025,21/07/2024,20:00,Din. Bucuresti,Petrolul,4,1,H,2.07,3.14,4,2.11,3.2,4,2.03,3.1,3.79,2.08,3.35,4.2,,,,2024-07-21,din bucuresti,petrolul,din bucuresti|||petrolul|||4|||1,1,14
Romania,Superliga,2024/2025,22/07/2024,20:00,Otelul,Farul Constanta,0,0,D,2.73,3.14,2.74,2.76,3.2,2.75,2.67,3.08,2.63,2.82,3.3,2.88,,,,2024-07-22,otelul,farul constanta,otelul|||farul constanta|||0|||0,1,16
Romania,Superliga,2024/2025,26/07/2024,17:00,FC Hermannstadt,Unirea Slobozia,1,1,D,2.21,3.04,3.72,2.31,3.1,3.75,2.18,2.99,3.51,2.24,3.15,4.1,,,,2024-07-26,fc hermannstadt,unirea slobozia,fc hermannstadt|||unirea slobozia|||1|||1,1,17
Romania,Superliga,2024/2025,26/07/2024,20:00,FCSB,Otelul,0,2,A,1.83,3.44,4.61,1.86,3.51,4.63,1.81,3.38,4.34,1.9,3.55,5.1,,,,2024-07-26,fcsb,otelul,fcsb|||otelul|||0|||2,1,18
Romania,Superliga,2024/2025,27/07/2024,20:00,Sepsi Sf. Gheorghe,Din. Bucuresti,1,1,D,1.93,3.47,4.04,1.97,3.63,4.6,1.87,3.46,3.93,1.95,3.65,4.5,,,,2024-07-27,sepsi,din bucuresti,sepsi|||din bucuresti|||1|||1,1,20
Romania,Superliga,2024/2025,28/07/2024,17:00,Farul Constanta,FC Botosani,0,1,A,1.58,4.03,5.76,1.61,4.2,6.25,1.56,3.93,5.41,1.63,4.2,6,,,,2024-07-28,farul constanta,fc botosani,farul constanta|||fc botosani|||0|||1,1,21
Romania,Superliga,2024/2025,28/07/2024,20:00,CFR Cluj,Univ. Craiova,0,2,A,2.02,3.57,3.6,2.08,3.65,3.6,2.01,3.52,3.38,2.16,3.7,3.65,,,,2024-07-28,cfr cluj,univ craiova,cfr cluj|||univ craiova|||0|||2,1,22
Romania,Superliga,2024/2025,29/07/2024,17:00,UTA Arad,U. Cluj,0,0,D,2.67,3.28,2.7,3.01,3.28,2.71,2.62,3.18,2.62,2.8,3.35,2.82,,,,2024-07-29,uta arad,u cluj,uta arad|||u cluj|||0|||0,1,23
Romania,Superliga,2024/2025,29/07/2024,20:00,Petrolul,FC Rapid Bucuresti,1,0,H,4.15,3.13,2.04,4.2,3.44,2.04,3.92,3.17,1.97,4.6,3.35,2.02,,,,2024-07-29,petrolul,fc rapid bucuresti,petrolul|||fc rapid bucuresti|||1|||0,1,24
Romania,Superliga,2024/2025,02/08/2024,17:00,Otelul,FC Hermannstadt,1,0,H,1.83,3.29,4.93,1.92,3.5,4.93,1.83,3.28,4.44,1.96,3.35,5,,,,2024-08-02,otelul,fc hermannstadt,otelul|||fc hermannstadt|||1|||0,1,25
Romania,Superliga,2024/2025,02/08/2024,20:00,Din. Bucuresti,Gloria Buzau,4,1,H,1.68,3.72,5.19,1.76,3.92,5.19,1.68,3.64,4.76,1.78,3.85,5.5,,,,2024-08-02,din bucuresti,gloria buzau,din bucuresti|||gloria buzau|||4|||1,1,26
Romania,Superliga,2024/2025,04/08/2024,17:00,Univ. Craiova,Petrolul,0,0,D,1.5,4.16,6.67,1.55,4.33,6.67,1.49,4.19,5.98,1.55,4.4,7.6,,,,2024-08-04,univ craiova,petrolul,univ craiova|||petrolul|||0|||0,1,28
Romania,Superliga,2024/2025,04/08/2024,20:00,CFR Cluj,U. Cluj,2,3,A,2.5,3.57,2.71,2.63,3.57,2.8,2.5,3.39,2.62,2.72,3.7,2.72,,,,2024-08-04,cfr cluj,u cluj,cfr cluj|||u cluj|||2|||3,1,29
Romania,Superliga,2024/2025,05/08/2024,20:00,FC Rapid Bucuresti,Sepsi Sf. Gheorghe,2,2,D,1.92,3.6,3.96,2.05,3.63,4.3,1.9,3.47,3.81,1.99,3.65,4.3,,,,2024-08-05,fc rapid bucuresti,sepsi,fc rapid bucuresti|||sepsi|||2|||2,1,31
Romania,Superliga,2024/2025,10/08/2024,15:00,FC Hermannstadt,FC Botosani,2,1,H,2.13,2.98,4.11,2.15,3.15,4.24,2.1,2.98,3.79,2.22,3.1,4.1,,,,2024-08-10,fc hermannstadt,fc botosani,fc hermannstadt|||fc botosani|||2|||1,1,33
Romania,Superliga,2024/2025,10/08/2024,17:00,UTA Arad,Otelul,1,1,D,2.7,2.93,2.97,2.75,3.2,2.98,2.61,2.96,2.8,2.76,3.15,2.98,,,,2024-08-10,uta arad,otelul,uta arad|||otelul|||1|||1,1,34
Romania,Superliga,2024/2025,10/08/2024,20:00,Gloria Buzau,FC Rapid Bucuresti,1,1,D,4.09,3.64,1.88,4.29,3.65,1.98,3.92,3.49,1.87,4.3,3.7,1.99,,,,2024-08-10,gloria buzau,fc rapid bucuresti,gloria buzau|||fc rapid bucuresti|||1|||1,1,35
Romania,Superliga,2024/2025,11/08/2024,17:00,Sepsi Sf. Gheorghe,Univ. Craiova,1,2,A,2.61,3.38,2.71,2.69,3.45,2.75,2.56,3.29,2.59,2.74,3.45,2.8,,,,2024-08-11,sepsi,univ craiova,sepsi|||univ craiova|||1|||2,1,36
Romania,Superliga,2024/2025,12/08/2024,17:00,Petrolul,U. Cluj,0,0,D,3.12,2.98,2.55,3.12,3.05,2.7,2.98,2.93,2.48,3.15,3.1,2.74,,,,2024-08-12,petrolul,u cluj,petrolul|||u cluj|||0|||0,1,38
Romania,Superliga,2024/2025,12/08/2024,20:00,Poli Iasi,Din. Bucuresti,2,2,D,3.1,2.99,2.57,3.11,3.28,2.59,2.94,3.04,2.44,3.25,3.15,2.58,,,,2024-08-12,politehnica_iasi,din bucuresti,politehnica_iasi|||din bucuresti|||2|||2,1,39
Romania,Superliga,2024/2025,16/08/2024,17:00,Unirea Slobozia,Petrolul,1,2,A,2.92,2.68,3.01,2.92,2.9,3.2,2.7,2.73,2.94,3.05,2.82,3,,,,2024-08-16,unirea slobozia,petrolul,unirea slobozia|||petrolul|||1|||2,1,40
Romania,Superliga,2024/2025,16/08/2024,20:00,Univ. Craiova,Gloria Buzau,5,1,H,1.35,5.29,8.07,1.37,5.3,8.5,1.33,5.01,7.72,1.38,5.4,10,,,,2024-08-16,univ craiova,gloria buzau,univ craiova|||gloria buzau|||5|||1,1,41
Romania,Superliga,2024/2025,17/08/2024,17:00,FC Botosani,UTA Arad,1,0,H,2.48,2.98,3.25,2.48,3.2,3.3,2.35,3.06,3.09,2.54,3.15,3.35,,,,2024-08-17,fc botosani,uta arad,fc botosani|||uta arad|||1|||0,1,42
Romania,Superliga,2024/2025,18/08/2024,19:30,FC Rapid Bucuresti,Din. Bucuresti,1,1,D,1.83,3.68,4.28,1.85,3.69,4.43,1.79,3.55,4.18,1.91,3.65,4.8,,,,2024-08-18,fc rapid bucuresti,din bucuresti,fc rapid bucuresti|||din bucuresti|||1|||1,1,44
Romania,Superliga,2024/2025,19/08/2024,17:00,U. Cluj,Sepsi Sf. Gheorghe,3,0,H,2.3,3.09,3.46,2.31,3.25,3.47,2.23,3.08,3.28,2.38,3.25,3.6,,,,2024-08-19,u cluj,sepsi,u cluj|||sepsi|||3|||0,1,45
Romania,Superliga,2024/2025,19/08/2024,20:00,Farul Constanta,FC Hermannstadt,3,2,H,1.79,3.51,4.86,1.82,3.6,5,1.74,3.51,4.54,1.83,3.75,5.3,,,,2024-08-19,farul constanta,fc hermannstadt,farul constanta|||fc hermannstadt|||3|||2,1,46
Romania,Superliga,2024/2025,23/08/2024,17:00,Petrolul,Otelul,0,0,D,2.56,2.73,3.43,2.88,2.9,3.44,2.61,2.73,3.05,2.8,2.9,3.25,,,,2024-08-23,petrolul,otelul,petrolul|||otelul|||0|||0,1,47
Romania,Superliga,2024/2025,23/08/2024,20:00,Poli Iasi,FC Rapid Bucuresti,1,2,A,3.96,3.62,1.92,3.98,3.66,1.95,3.81,3.5,1.89,4.2,3.7,2,,,,2024-08-23,politehnica_iasi,fc rapid bucuresti,politehnica_iasi|||fc rapid bucuresti|||1|||2,1,48
