WikiID,Away,Home,TableNumber,TableRow,HG,AG,HomeKey,AwayKey,ScoreKey,ScoreOccurrence,FDID,Date,DateMatchMethod
48,Universitatea Cluj,CFR Cluj,9,4,2,3,cfr_cluj,universitatea_cluj,cfr_cluj|||universitatea_cluj|||2|||3,1,,,
67,UTA Arad,Dinamo București,9,5,1,1,dinamo_bucuresti,uta arad,dinamo_bucuresti|||uta arad|||1|||1,1,,,
68,Botoșani,Dinamo București,9,5,0,0,dinamo_bucuresti,botosani,dinamo_bucuresti|||botosani|||0|||0,1,,,
69,Oțelul Galați,Dinamo București,9,5,1,0,dinamo_bucuresti,otelul_galati,dinamo_bucuresti|||otelul_galati|||1|||0,1,,,
70,Farul Constanța,Dinamo București,9,5,1,1,dinamo_bucuresti,farul_constanta,dinamo_bucuresti|||farul_constanta|||1|||1,1,,,
71,Petrolul Ploiești,Dinamo București,9,5,1,1,dinamo_bucuresti,petrolul,dinamo_bucuresti|||petrolul|||1|||1,1,,,
72,Csíkszereda Miercurea Ciuc,Dinamo București,9,5,4,0,dinamo_bucuresti,csikszereda,dinamo_bucuresti|||csikszereda|||4|||0,1,,,
73,Unirea Slobozia,Dinamo București,9,5,1,0,dinamo_bucuresti,unirea slobozia,dinamo_bucuresti|||unirea slobozia|||1|||0,1,,,
74,Hermannstadt,Dinamo București,9,5,2,0,dinamo_bucuresti,hermannstadt,dinamo_bucuresti|||hermannstadt|||2|||0,1,,,
75,Metaloglobus București,Dinamo București,9,5,4,0,dinamo_bucuresti,metaloglobus bucharest,dinamo_bucuresti|||metaloglobus bucharest|||4|||0,1,,,
95,Dinamo București,FCSB,9,7,0,0,fcsb,dinamo_bucuresti,fcsb|||dinamo_bucuresti|||0|||0,1,,,
110,Dinamo București,UTA Arad,9,8,2,0,uta arad,dinamo_bucuresti,uta arad|||dinamo_bucuresti|||2|||0,1,,,
125,Dinamo București,Botoșani,9,9,1,1,botosani,dinamo_bucuresti,botosani|||dinamo_bucuresti|||1|||1,1,,,
140,Dinamo București,Oțelul Galați,9,10,2,1,otelul_galati,dinamo_bucuresti,otelul_galati|||dinamo_bucuresti|||2|||1,1,,,
155,Dinamo București,Farul Constanța,9,11,2,3,farul_constanta,dinamo_bucuresti,farul_constanta|||dinamo_bucuresti|||2|||3,1,,,
170,Dinamo București,Petrolul Ploiești,9,12,0,3,petrolul,dinamo_bucuresti,petrolul|||dinamo_bucuresti|||0|||3,1,,,
185,Dinamo București,Csíkszereda Miercurea Ciuc,9,13,2,2,csikszereda,dinamo_bucuresti,csikszereda|||dinamo_bucuresti|||2|||2,1,,,
200,Dinamo București,Unirea Slobozia,9,14,0,1,unirea slobozia,dinamo_bucuresti,unirea slobozia|||dinamo_bucuresti|||0|||1,1,,,
215,Dinamo București,Hermannstadt,9,15,1,2,hermannstadt,dinamo_bucuresti,hermannstadt|||dinamo_bucuresti|||1|||2,1,,,
230,Dinamo București,Metaloglobus București,9,16,0,1,metaloglobus bucharest,dinamo_bucuresti,metaloglobus bucharest|||dinamo_bucuresti|||0|||1,1,,,
