MatchKey,Occurrence,TableNumber,Home,Away,HG,AG,HomeKey,AwayKey,WikiID,FDID,Date
acs poli timisoara|||astra giurgiu|||2|||0,1,6,ACS Poli Timișoara,Astra Giurgiu,2,0,acs poli timisoara,astra giurgiu,1,,
acs poli timisoara|||botosani|||0|||5,1,6,ACS Poli Timișoara,Botoșani,0,5,acs poli timisoara,botosani,2,,
acs poli timisoara|||botosani|||1|||1,1,12,ACS Poli Timișoara,Botoșani,1,1,acs poli timisoara,botosani,213,,
acs poli timisoara|||cfr cluj|||1|||1,1,6,ACS Poli Timișoara,CFR Cluj,1,1,acs poli timisoara,cfr cluj,3,,
acs poli timisoara|||concordia chiajna|||0|||0,1,12,ACS Poli Timișoara,Concordia Chiajna,0,0,acs poli timisoara,concordia chiajna,214,,
acs poli timisoara|||concordia chiajna|||1|||1,1,6,ACS Poli Timișoara,Concordia Chiajna,1,1,acs poli timisoara,concordia chiajna,4,,
acs poli timisoara|||cs u craiova|||3|||2,1,6,ACS Poli Timișoara,CS U Craiova,3,2,acs poli timisoara,cs u craiova,6,,
acs poli timisoara|||dinamo bucuresti|||1|||2,1,6,ACS Poli Timișoara,Dinamo București,1,2,acs poli timisoara,dinamo bucuresti,7,,
acs poli timisoara|||fcsb|||0|||1,1,6,ACS Poli Timișoara,FC Steaua București,0,1,acs poli timisoara,fcsb,8,,
acs poli timisoara|||gaz metan medias|||1|||0,1,12,ACS Poli Timișoara,Gaz Metan Mediaș,1,0,acs poli timisoara,gaz metan medias,216,,
acs poli timisoara|||gaz metan medias|||1|||1,1,6,ACS Poli Timișoara,Gaz Metan Mediaș,1,1,acs poli timisoara,gaz metan medias,9,,
acs poli timisoara|||pandurii targu jiu|||0|||1,1,12,ACS Poli Timișoara,Pandurii Târgu Jiu,0,1,acs poli timisoara,pandurii targu jiu,217,,
acs poli timisoara|||pandurii targu jiu|||1|||3,1,6,ACS Poli Timișoara,Pandurii Târgu Jiu,1,3,acs poli timisoara,pandurii targu jiu,10,,
acs poli timisoara|||politehnica_iasi|||1|||1,1,12,ACS Poli Timișoara,CSM Politehnica Iași,1,1,acs poli timisoara,politehnica_iasi,215,,
acs poli timisoara|||politehnica_iasi|||2|||1,1,6,ACS Poli Timișoara,CSM Politehnica Iași,2,1,acs poli timisoara,politehnica_iasi,5,,
