MatchKey,Occurrence,TableNumber,Home,Away,HG,AG,HomeKey,AwayKey,WikiID,FDID,Date
botosani|||cfr cluj|||1|||1,1,7,Botoșani,CFR Cluj,1,1,botosani,cfr cluj,1,,
botosani|||dinamo bucuresti|||1|||1,1,7,Botoșani,Dinamo București,1,1,botosani,dinamo bucuresti,2,,
botosani|||farul constanta|||0|||0,1,7,Botoșani,Farul Constanța,0,0,botosani,farul constanta,3,,
botosani|||fcsb|||1|||0,1,7,Botoșani,FCSB,1,0,botosani,fcsb,4,,
botosani|||gloria buzau|||3|||3,1,7,Botoșani,Gloria Buzău,3,3,botosani,gloria buzau,5,,
botosani|||hermannstadt|||1|||2,1,7,Botoșani,Hermannstadt,1,2,botosani,hermannstadt,6,,
botosani|||otelul galati|||2|||3,1,7,Botoșani,Oțelul Galați,2,3,botosani,otelul galati,8,,
botosani|||petrolul ploiesti|||0|||2,1,7,Botoșani,Petrolul Ploiești,0,2,botosani,petrolul ploiesti,9,,
botosani|||politehnica_iasi|||1|||1,1,7,Botoșani,Politehnica Iași,1,1,botosani,politehnica_iasi,7,,
botosani|||rapid bucuresti|||2|||0,1,7,Botoșani,Rapid București,2,0,botosani,rapid bucuresti,10,,
botosani|||sepsi|||0|||0,1,7,Botoșani,Sepsi OSK,0,0,botosani,sepsi,11,,
botosani|||unirea slobozia|||1|||0,1,7,Botoșani,Unirea Slobozia,1,0,botosani,unirea slobozia,14,,
botosani|||universitatea cluj|||1|||2,1,7,Botoșani,Universitatea Cluj,1,2,botosani,universitatea cluj,12,,
botosani|||universitatea_craiova|||2|||2,1,7,Botoșani,Universitatea Craiova,2,2,botosani,universitatea_craiova,13,,
botosani|||uta arad|||1|||0,1,7,Botoșani,UTA Arad,1,0,botosani,uta arad,15,,
cfr cluj|||botosani|||3|||0,1,7,CFR Cluj,Botoșani,3,0,cfr cluj,botosani,16,,
cfr cluj|||dinamo bucuresti|||3|||2,1,7,CFR Cluj,Dinamo București,3,2,cfr cluj,dinamo bucuresti,17,,
cfr cluj|||hermannstadt|||1|||0,1,7,CFR Cluj,Hermannstadt,1,0,cfr cluj,hermannstadt,21,,
cfr cluj|||otelul galati|||3|||2,1,7,CFR Cluj,Oțelul Galați,3,2,cfr cluj,otelul galati,23,,
cfr cluj|||petrolul ploiesti|||2|||0,1,7,CFR Cluj,Petrolul Ploiești,2,0,cfr cluj,petrolul ploiesti,24,,
cfr cluj|||rapid bucuresti|||1|||1,1,7,CFR Cluj,Rapid București,1,1,cfr cluj,rapid bucuresti,25,,
cfr cluj|||universitatea cluj|||2|||3,1,7,CFR Cluj,Universitatea Cluj,2,3,cfr cluj,universitatea cluj,27,,
cfr cluj|||universitatea_craiova|||0|||2,1,7,CFR Cluj,Universitatea Craiova,0,2,cfr cluj,universitatea_craiova,28,,
dinamo bucuresti|||botosani|||2|||2,1,7,Dinamo București,Botoșani,2,2,dinamo bucuresti,botosani,31,,
dinamo bucuresti|||cfr cluj|||1|||1,1,7,Dinamo București,CFR Cluj,1,1,dinamo bucuresti,cfr cluj,32,,
dinamo bucuresti|||farul constanta|||0|||2,1,7,Dinamo București,Farul Constanța,0,2,dinamo bucuresti,farul constanta,33,,
dinamo bucuresti|||fcsb|||0|||2,1,7,Dinamo București,FCSB,0,2,dinamo bucuresti,fcsb,34,,
dinamo bucuresti|||gloria buzau|||4|||1,1,7,Dinamo București,Gloria Buzău,4,1,dinamo bucuresti,gloria buzau,35,,
dinamo bucuresti|||hermannstadt|||2|||0,1,7,Dinamo București,Hermannstadt,2,0,dinamo bucuresti,hermannstadt,36,,
dinamo bucuresti|||otelul galati|||1|||0,1,7,Dinamo București,Oțelul Galați,1,0,dinamo bucuresti,otelul galati,38,,
