Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA,ParsedDate,HomeKey,AwayKey,MatchKey,Occurrence,FDID
Romania,Superliga,2023/2024,14/07/2023,16:30,Otelul,UTA Arad,1,1,D,2.76,2.82,3.06,2.84,2.83,3.25,2.7,2.71,2.95,,,,,,,2023-07-14,otelul,uta arad,otelul|||uta arad|||1|||1,1,1
Romania,Superliga,2023/2024,14/07/2023,19:30,FC Rapid Bucuresti,Sepsi Sf. Gheorghe,0,0,D,2.58,3.02,3.07,2.63,3.15,3.07,2.53,3,2.85,,,,,,,2023-07-14,fc rapid bucuresti,sepsi,fc rapid bucuresti|||sepsi|||0|||0,1,2
Romania,Superliga,2023/2024,15/07/2023,16:30,FC Hermannstadt,Farul Constanta,0,1,A,1.86,3.3,4.86,2.3,3.32,5,1.88,3.15,4.43,,,,,,,2023-07-15,fc hermannstadt,farul constanta,fc hermannstadt|||farul constanta|||0|||1,1,3
Romania,Superliga,2023/2024,16/07/2023,16:30,Petrolul,U. Cluj,1,1,D,2.97,2.98,2.69,2.98,3.1,2.75,2.84,2.92,2.61,,,,,,,2023-07-16,petrolul,u cluj,petrolul|||u cluj|||1|||1,1,5
Romania,Superliga,2023/2024,17/07/2023,16:30,FC Voluntari,FC Botosani,2,1,H,2.1,3.18,3.91,2.24,3.2,4,2.1,3.06,3.65,,,,,,,2023-07-17,fc voluntari,fc botosani,fc voluntari|||fc botosani|||2|||1,1,7
Romania,Superliga,2023/2024,17/07/2023,19:30,Din. Bucuresti,Univ. Craiova,0,2,A,4.72,3.86,1.74,5.3,4.1,1.74,4.66,3.79,1.67,,,,,,,2023-07-17,din bucuresti,univ craiova,din bucuresti|||univ craiova|||0|||2,1,8
Romania,Superliga,2023/2024,22/07/2023,16:15,Farul Constanta,FC Voluntari,4,1,H,2.02,3.37,3.94,2.08,3.42,4.12,2,3.26,3.71,,,,,,,2023-07-22,farul constanta,fc voluntari,farul constanta|||fc voluntari|||4|||1,1,11
Romania,Superliga,2023/2024,22/07/2023,19:30,FCSB,Din. Bucuresti,2,1,H,1.35,5.09,8.95,1.38,5.3,9.5,1.33,4.93,8.23,,,,,,,2023-07-22,fcsb,din bucuresti,fcsb|||din bucuresti|||2|||1,1,12
Romania,Superliga,2023/2024,23/07/2023,16:30,Poli Iasi,FC Hermannstadt,1,3,A,3.29,2.92,2.52,3.4,3.1,2.65,3.08,2.92,2.44,,,,,,,2023-07-23,politehnica_iasi,fc hermannstadt,politehnica_iasi|||fc hermannstadt|||1|||3,1,13
Romania,Superliga,2023/2024,23/07/2023,19:30,U. Cluj,FC Rapid Bucuresti,0,3,A,2.83,3.09,2.73,2.89,3.22,2.73,2.75,3.07,2.57,,,,,,,2023-07-23,u cluj,fc rapid bucuresti,u cluj|||fc rapid bucuresti|||0|||3,1,14
Romania,Superliga,2023/2024,24/07/2023,16:30,FC Botosani,Petrolul,1,1,D,2.12,3.18,3.86,2.38,3.42,3.86,2.09,3.12,3.59,,,,,,,2023-07-24,fc botosani,petrolul,fc botosani|||petrolul|||1|||1,1,15
Romania,Superliga,2023/2024,24/07/2023,19:30,Univ. Craiova,Otelul,0,0,D,1.32,5.1,9.99,1.33,6.2,13,1.28,5.25,9.72,,,,,,,2023-07-24,univ craiova,otelul,univ craiova|||otelul|||0|||0,1,16
Romania,Superliga,2023/2024,28/07/2023,16:30,U Craiova 1948,U. Cluj,3,4,A,2.25,3.2,3.49,2.25,3.25,3.56,2.18,3.11,3.34,,,,,,,2023-07-28,fcu_1948_craiova,u cluj,fcu_1948_craiova|||u cluj|||3|||4,1,17
Romania,Superliga,2023/2024,28/07/2023,19:30,FC Rapid Bucuresti,FC Botosani,2,2,D,1.42,4.49,8.06,1.44,4.55,8.6,1.41,4.24,7.49,,,,,,,2023-07-28,fc rapid bucuresti,fc botosani,fc rapid bucuresti|||fc botosani|||2|||2,1,18
Romania,Superliga,2023/2024,29/07/2023,16:30,FC Hermannstadt,UTA Arad,2,1,H,2.09,3.1,4.1,2.18,3.12,4.3,2.1,2.96,3.78,,,,,,,2023-07-29,fc hermannstadt,uta arad,fc hermannstadt|||uta arad|||2|||1,1,19
Romania,Superliga,2023/2024,29/07/2023,19:30,Otelul,FCSB,0,2,A,6.15,3.94,1.58,7,4.15,1.62,5.97,3.82,1.54,,,,,,,2023-07-29,otelul,fcsb,otelul|||fcsb|||0|||2,1,20
Romania,Superliga,2023/2024,30/07/2023,19:30,CFR Cluj,Univ. Craiova,1,1,D,2.34,3.15,3.34,2.38,3.17,3.39,2.27,3.06,3.2,,,,,,,2023-07-30,cfr cluj,univ craiova,cfr cluj|||univ craiova|||1|||1,1,22
Romania,Superliga,2023/2024,31/07/2023,16:30,Petrolul,FC Voluntari,0,2,A,2.46,3.02,3.27,2.46,3.15,3.3,2.37,2.97,3.11,,,,,,,2023-07-31,petrolul,fc voluntari,petrolul|||fc voluntari|||0|||2,1,23
Romania,Superliga,2023/2024,31/07/2023,19:30,Din. Bucuresti,Sepsi Sf. Gheorghe,0,3,A,3.78,3.31,2.09,3.79,3.4,2.22,3.53,3.19,2.08,,,,,,,2023-07-31,din bucuresti,sepsi,din bucuresti|||sepsi|||0|||3,1,24
Romania,Superliga,2023/2024,04/08/2023,19:30,Univ. Craiova,FC Hermannstadt,1,0,H,1.61,3.81,6.01,1.74,3.81,6.6,1.63,3.58,5.32,,,,,,,2023-08-04,univ craiova,fc hermannstadt,univ craiova|||fc hermannstadt|||1|||0,1,26
Romania,Superliga,2023/2024,05/08/2023,16:30,FC Botosani,U Craiova 1948,0,1,A,2.78,3.11,2.76,2.78,3.25,3,2.57,3.08,2.71,,,,,,,2023-08-05,fc botosani,fcu_1948_craiova,fc botosani|||fcu_1948_craiova|||0|||1,1,27
Romania,Superliga,2023/2024,05/08/2023,19:30,U. Cluj,Din. Bucuresti,1,1,D,1.88,3.42,4.49,2.01,3.45,4.7,1.89,3.28,4.03,,,,,,,2023-08-05,u cluj,din bucuresti,u cluj|||din bucuresti|||1|||1,1,28
