Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,Score,Result,FixtureSource,ResultSource,DateSource,DateMatchMethod
2015-05-25,2015,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,IFK Norrköping,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-05-25,2015,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Hammarby IF,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-05-29,2015,Sweden,Allsvenskan,1,Domestic,Gefle IF,BK Häcken,2,0,2-0,H,wikipedia,wikipedia,football-data,
2015-05-30,2015,Sweden,Allsvenskan,1,Domestic,Falkenbergs FF,GIF Sundsvall,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-05-30,2015,Sweden,Allsvenskan,1,Domestic,Hammarby IF,Halmstads BK,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-05-30,2015,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Kalmar FF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-05-31,2015,Sweden,Allsvenskan,1,Domestic,AIK,Helsingborgs IF,3,1,3-1,H,wikipedia,wikipedia,football-data,
2015-05-31,2015,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Örebro SK,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-05-31,2015,Sweden,Allsvenskan,1,Domestic,Malmö FF,Åtvidabergs FF,3,0,3-0,H,wikipedia,wikipedia,football-data,
2015-06-01,2015,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Djurgårdens IF,0,0,0-0,D,wikipedia,wikipedia,football-data,
2015-06-03,2015,Sweden,Allsvenskan,1,Domestic,AIK,Falkenbergs FF,4,3,4-3,H,wikipedia,wikipedia,football-data,
2015-06-03,2015,Sweden,Allsvenskan,1,Domestic,Gefle IF,Malmö FF,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-06-03,2015,Sweden,Allsvenskan,1,Domestic,Halmstads BK,GIF Sundsvall,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-06-03,2015,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,BK Häcken,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-06-03,2015,Sweden,Allsvenskan,1,Domestic,Örebro SK,Helsingborgs IF,0,0,0-0,D,wikipedia,wikipedia,football-data,
2015-06-04,2015,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,IFK Norrköping,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-06-04,2015,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,IF Elfsborg,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-06-04,2015,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Hammarby IF,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-06-06,2015,Sweden,Allsvenskan,1,Domestic,BK Häcken,AIK,0,0,0-0,D,wikipedia,wikipedia,football-data,
2015-06-06,2015,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Åtvidabergs FF,3,0,3-0,H,wikipedia,wikipedia,football-data,
2015-06-06,2015,Sweden,Allsvenskan,1,Domestic,Örebro SK,Halmstads BK,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-06-07,2015,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,Kalmar FF,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-06-07,2015,Sweden,Allsvenskan,1,Domestic,Hammarby IF,IFK Göteborg,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-06-07,2015,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Gefle IF,5,1,5-1,H,wikipedia,wikipedia,football-data,
2015-06-07,2015,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Falkenbergs FF,2,0,2-0,H,wikipedia,wikipedia,football-data,
2015-06-07,2015,Sweden,Allsvenskan,1,Domestic,Malmö FF,Djurgårdens IF,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-07-04,2015,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Örebro SK,2,0,2-0,H,wikipedia,wikipedia,football-data,
2015-07-04,2015,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Malmö FF,3,1,3-1,H,wikipedia,wikipedia,football-data,
2015-07-04,2015,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,Halmstads BK,0,0,0-0,D,wikipedia,wikipedia,football-data,
2015-07-05,2015,Sweden,Allsvenskan,1,Domestic,BK Häcken,Helsingborgs IF,3,2,3-2,H,wikipedia,wikipedia,football-data,
2015-07-05,2015,Sweden,Allsvenskan,1,Domestic,Falkenbergs FF,IF Elfsborg,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-07-05,2015,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,IFK Göteborg,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-07-05,2015,Sweden,Allsvenskan,1,Domestic,Kalmar FF,AIK,0,0,0-0,D,wikipedia,wikipedia,football-data,
2015-07-06,2015,Sweden,Allsvenskan,1,Domestic,Gefle IF,Hammarby IF,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-07-11,2015,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Kalmar FF,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-07-11,2015,Sweden,Allsvenskan,1,Domestic,Malmö FF,Örebro SK,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-07-11,2015,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,Gefle IF,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-07-12,2015,Sweden,Allsvenskan,1,Domestic,AIK,GIF Sundsvall,4,1,4-1,H,wikipedia,wikipedia,football-data,
2015-07-12,2015,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,BK Häcken,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-07-12,2015,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,IFK Norrköping,0,0,0-0,D,wikipedia,wikipedia,football-data,
2015-07-13,2015,Sweden,Allsvenskan,1,Domestic,Hammarby IF,Falkenbergs FF,3,0,3-0,H,wikipedia,wikipedia,football-data,
2015-07-13,2015,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Djurgårdens IF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-07-18,2015,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,Halmstads BK,0,0,0-0,D,wikipedia,wikipedia,football-data,
2015-07-18,2015,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Falkenbergs FF,4,0,4-0,H,wikipedia,wikipedia,football-data,
2015-07-18,2015,Sweden,Allsvenskan,1,Domestic,Örebro SK,Malmö FF,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-07-19,2015,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,AIK,3,1,3-1,H,wikipedia,wikipedia,football-data,
2015-07-19,2015,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,IFK Göteborg,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-07-20,2015,Sweden,Allsvenskan,1,Domestic,BK Häcken,Hammarby IF,3,3,3-3,D,wikipedia,wikipedia,football-data,
2015-07-20,2015,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Åtvidabergs FF,0,0,0-0,D,wikipedia,wikipedia,football-data,
2015-07-25,2015,Sweden,Allsvenskan,1,Domestic,BK Häcken,Kalmar FF,3,0,3-0,H,wikipedia,wikipedia,football-data,
2015-07-25,2015,Sweden,Allsvenskan,1,Domestic,Malmö FF,GIF Sundsvall,3,0,3-0,H,wikipedia,wikipedia,football-data,
2015-07-25,2015,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,Helsingborgs IF,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-07-26,2015,Sweden,Allsvenskan,1,Domestic,AIK,IF Elfsborg,4,2,4-2,H,wikipedia,wikipedia,football-data,
2015-07-26,2015,Sweden,Allsvenskan,1,Domestic,Falkenbergs FF,IFK Göteborg,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-07-27,2015,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Gefle IF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-07-27,2015,Sweden,Allsvenskan,1,Domestic,Hammarby IF,IFK Norrköping,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-07-27,2015,Sweden,Allsvenskan,1,Domestic,Örebro SK,Djurgårdens IF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-07-31,2015,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Kalmar FF,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-08-01,2015,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,BK Häcken,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-08-01,2015,Sweden,Allsvenskan,1,Domestic,Gefle IF,Falkenbergs FF,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-08-01,2015,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,Malmö FF,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-08-02,2015,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Halmstads BK,2,0,2-0,H,wikipedia,wikipedia,football-data,
2015-08-02,2015,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Örebro SK,6,0,6-0,H,wikipedia,wikipedia,football-data,
2015-08-02,2015,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,AIK,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-08-03,2015,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,Hammarby IF,3,0,3-0,H,wikipedia,wikipedia,football-data,
2015-08-08,2015,Sweden,Allsvenskan,1,Domestic,BK Häcken,Gefle IF,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-08-08,2015,Sweden,Allsvenskan,1,Domestic,Falkenbergs FF,Helsingborgs IF,2,3,2-3,A,wikipedia,wikipedia,football-data,
2015-08-09,2015,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Åtvidabergs FF,0,0,0-0,D,wikipedia,wikipedia,football-data,
2015-08-09,2015,Sweden,Allsvenskan,1,Domestic,Hammarby IF,IF Elfsborg,0,0,0-0,D,wikipedia,wikipedia,football-data,
2015-08-09,2015,Sweden,Allsvenskan,1,Domestic,Malmö FF,IFK Göteborg,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-08-09,2015,Sweden,Allsvenskan,1,Domestic,Örebro SK,IFK Norrköping,1,3,1-3,A,wikipedia,wikipedia,football-data,
2015-08-10,2015,Sweden,Allsvenskan,1,Domestic,AIK,Djurgårdens IF,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-08-10,2015,Sweden,Allsvenskan,1,Domestic,Kalmar FF,GIF Sundsvall,0,2,0-2,A,wikipedia,wikipedia,football-data,
2015-08-12,2015,Sweden,Allsvenskan,1,Domestic,Gefle IF,IF Elfsborg,2,3,2-3,A,wikipedia,wikipedia,football-data,
2015-08-15,2015,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,Örebro SK,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-08-15,2015,Sweden,Allsvenskan,1,Domestic,Malmö FF,Gefle IF,2,0,2-0,H,wikipedia,wikipedia,football-data,
2015-08-16,2015,Sweden,Allsvenskan,1,Domestic,AIK,Kalmar FF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-08-16,2015,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Djurgårdens IF,2,0,2-0,H,wikipedia,wikipedia,football-data,
2015-08-16,2015,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,BK Häcken,4,0,4-0,H,wikipedia,wikipedia,football-data,
2015-08-17,2015,Sweden,Allsvenskan,1,Domestic,Falkenbergs FF,Hammarby IF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-08-17,2015,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Halmstads BK,2,0,2-0,H,wikipedia,wikipedia,football-data,
2015-08-17,2015,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,IFK Norrköping,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-08-22,2015,Sweden,Allsvenskan,1,Domestic,BK Häcken,Malmö FF,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-08-23,2015,Sweden,Allsvenskan,1,Domestic,Gefle IF,AIK,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-08-23,2015,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Örebro SK,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-08-23,2015,Sweden,Allsvenskan,1,Domestic,Kalmar FF,IF Elfsborg,0,3,0-3,A,wikipedia,wikipedia,football-data,
2015-08-23,2015,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,IFK Göteborg,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-08-24,2015,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Hammarby IF,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-08-24,2015,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,Falkenbergs FF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-08-24,2015,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Helsingborgs IF,3,2,3-2,H,wikipedia,wikipedia,football-data,
2015-08-28,2015,Sweden,Allsvenskan,1,Domestic,Hammarby IF,Kalmar FF,0,0,0-0,D,wikipedia,wikipedia,football-data,
2015-08-29,2015,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Halmstads BK,4,2,4-2,H,wikipedia,wikipedia,football-data,
2015-08-29,2015,Sweden,Allsvenskan,1,Domestic,Falkenbergs FF,IFK Norrköping,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-08-29,2015,Sweden,Allsvenskan,1,Domestic,Örebro SK,BK Häcken,2,0,2-0,H,wikipedia,wikipedia,football-data,
2015-08-30,2015,Sweden,Allsvenskan,1,Domestic,AIK,Åtvidabergs FF,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-08-30,2015,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Malmö FF,0,3,0-3,A,wikipedia,wikipedia,football-data,
2015-08-30,2015,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,GIF Sundsvall,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-08-30,2015,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Gefle IF,3,0,3-0,H,wikipedia,wikipedia,football-data,
2015-09-11,2015,Sweden,Allsvenskan,1,Domestic,Kalmar FF,IFK Norrköping,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-09-12,2015,Sweden,Allsvenskan,1,Domestic,Falkenbergs FF,AIK,2,4,2-4,A,wikipedia,wikipedia,football-data,
2015-09-12,2015,Sweden,Allsvenskan,1,Domestic,Malmö FF,IF Elfsborg,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-09-13,2015,Sweden,Allsvenskan,1,Domestic,Hammarby IF,Örebro SK,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-09-13,2015,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,IFK Göteborg,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-09-14,2015,Sweden,Allsvenskan,1,Domestic,BK Häcken,Halmstads BK,4,1,4-1,H,wikipedia,wikipedia,football-data,
2015-09-14,2015,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,Åtvidabergs FF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-09-14,2015,Sweden,Allsvenskan,1,Domestic,Gefle IF,Djurgårdens IF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-09-18,2015,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Falkenbergs FF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-09-19,2015,Sweden,Allsvenskan,1,Domestic,AIK,BK Häcken,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-09-20,2015,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Malmö FF,0,2,0-2,A,wikipedia,wikipedia,football-data,
2015-09-20,2015,Sweden,Allsvenskan,1,Domestic,Gefle IF,Helsingborgs IF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-09-20,2015,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Hammarby IF,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-09-20,2015,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,GIF Sundsvall,5,1,5-1,H,wikipedia,wikipedia,football-data,
2015-09-20,2015,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,Kalmar FF,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-09-21,2015,Sweden,Allsvenskan,1,Domestic,Örebro SK,IF Elfsborg,4,2,4-2,H,wikipedia,wikipedia,football-data,
2015-09-23,2015,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,AIK,0,2,0-2,A,wikipedia,wikipedia,football-data,
2015-09-23,2015,Sweden,Allsvenskan,1,Domestic,Hammarby IF,Gefle IF,3,0,3-0,H,wikipedia,wikipedia,football-data,
2015-09-23,2015,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Djurgårdens IF,4,2,4-2,H,wikipedia,wikipedia,football-data,
2015-09-23,2015,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Halmstads BK,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-09-23,2015,Sweden,Allsvenskan,1,Domestic,Malmö FF,Falkenbergs FF,4,3,4-3,H,wikipedia,wikipedia,football-data,
2015-09-24,2015,Sweden,Allsvenskan,1,Domestic,BK Häcken,Åtvidabergs FF,3,0,3-0,H,wikipedia,wikipedia,football-data,
2015-09-24,2015,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Örebro SK,0,2,0-2,A,wikipedia,wikipedia,football-data,
2015-09-24,2015,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,IFK Göteborg,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-09-26,2015,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Malmö FF,0,0,0-0,D,wikipedia,wikipedia,football-data,
2015-09-27,2015,Sweden,Allsvenskan,1,Domestic,Falkenbergs FF,BK Häcken,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-09-27,2015,Sweden,Allsvenskan,1,Domestic,Gefle IF,IFK Norrköping,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-09-27,2015,Sweden,Allsvenskan,1,Domestic,Hammarby IF,AIK,1,0,1-0,H,wikipedia,wikipedia,football-data,
2015-09-28,2015,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Helsingborgs IF,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-09-28,2015,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Åtvidabergs FF,3,1,3-1,H,wikipedia,wikipedia,football-data,
2015-09-28,2015,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,GIF Sundsvall,3,2,3-2,H,wikipedia,wikipedia,football-data,
2015-09-28,2015,Sweden,Allsvenskan,1,Domestic,Örebro SK,Kalmar FF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-10-02,2015,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,Hammarby IF,0,3,0-3,A,wikipedia,wikipedia,football-data,
2015-10-03,2015,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,Gefle IF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-10-03,2015,Sweden,Allsvenskan,1,Domestic,Örebro SK,Falkenbergs FF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-10-04,2015,Sweden,Allsvenskan,1,Domestic,AIK,Malmö FF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-10-04,2015,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,IF Elfsborg,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-10-04,2015,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Halmstads BK,1,1,1-1,D,wikipedia,wikipedia,football-data,
2015-10-04,2015,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,BK Häcken,3,1,3-1,H,wikipedia,wikipedia,football-data,
2015-10-04,2015,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Djurgårdens IF,0,3,0-3,A,wikipedia,wikipedia,football-data,
2015-10-17,2015,Sweden,Allsvenskan,1,Domestic,Malmö FF,Kalmar FF,3,0,3-0,H,wikipedia,wikipedia,football-data,
2015-10-18,2015,Sweden,Allsvenskan,1,Domestic,Falkenbergs FF,Åtvidabergs FF,6,0,6-0,H,wikipedia,wikipedia,football-data,
2015-10-18,2015,Sweden,Allsvenskan,1,Domestic,Halmstads BK,AIK,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-10-18,2015,Sweden,Allsvenskan,1,Domestic,Hammarby IF,Helsingborgs IF,1,4,1-4,A,wikipedia,wikipedia,football-data,
2015-10-19,2015,Sweden,Allsvenskan,1,Domestic,BK Häcken,GIF Sundsvall,3,1,3-1,H,wikipedia,wikipedia,football-data,
2015-10-19,2015,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,IFK Göteborg,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-10-19,2015,Sweden,Allsvenskan,1,Domestic,Gefle IF,Örebro SK,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-10-19,2015,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,IFK Norrköping,3,2,3-2,H,wikipedia,wikipedia,football-data,
2015-10-24,2015,Sweden,Allsvenskan,1,Domestic,Falkenbergs FF,Djurgårdens IF,0,2,0-2,A,wikipedia,wikipedia,football-data,
2015-10-25,2015,Sweden,Allsvenskan,1,Domestic,BK Häcken,IF Elfsborg,5,2,5-2,H,wikipedia,wikipedia,football-data,
2015-10-25,2015,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,Helsingborgs IF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-10-25,2015,Sweden,Allsvenskan,1,Domestic,Hammarby IF,Malmö FF,0,1,0-1,A,wikipedia,wikipedia,football-data,
2015-10-25,2015,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Halmstads BK,3,1,3-1,H,wikipedia,wikipedia,football-data,
2015-10-26,2015,Sweden,Allsvenskan,1,Domestic,AIK,IFK Göteborg,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-10-26,2015,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Gefle IF,3,1,3-1,H,wikipedia,wikipedia,football-data,
2015-10-26,2015,Sweden,Allsvenskan,1,Domestic,Åtvidabergs FF,Örebro SK,2,3,2-3,A,wikipedia,wikipedia,football-data,
2015-10-31,2015,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,GIF Sundsvall,4,2,4-2,H,wikipedia,wikipedia,football-data,
2015-10-31,2015,Sweden,Allsvenskan,1,Domestic,Gefle IF,Åtvidabergs FF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-10-31,2015,Sweden,Allsvenskan,1,Domestic,Halmstads BK,Hammarby IF,2,1,2-1,H,wikipedia,wikipedia,football-data,
2015-10-31,2015,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,BK Häcken,1,2,1-2,A,wikipedia,wikipedia,football-data,
2015-10-31,2015,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Falkenbergs FF,4,2,4-2,H,wikipedia,wikipedia,football-data,
2015-10-31,2015,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,Kalmar FF,2,2,2-2,D,wikipedia,wikipedia,football-data,
2015-10-31,2015,Sweden,Allsvenskan,1,Domestic,Malmö FF,IFK Norrköping,0,2,0-2,A,wikipedia,wikipedia,football-data,
2015-10-31,2015,Sweden,Allsvenskan,1,Domestic,Örebro SK,AIK,1,1,1-1,D,wikipedia,wikipedia,football-data,
2016-04-02,2016,Sweden,Allsvenskan,1,Domestic,Kalmar FF,Jönköpings Södra IF,0,1,0-1,A,wikipedia,wikipedia,football-data,score
2016-04-02,2016,Sweden,Allsvenskan,1,Domestic,Malmö FF,IFK Norrköping,3,1,3-1,H,wikipedia,wikipedia,football-data,score
2016-04-03,2016,Sweden,Allsvenskan,1,Domestic,AIK,GIF Sundsvall,1,1,1-1,D,wikipedia,wikipedia,football-data,score
2016-04-03,2016,Sweden,Allsvenskan,1,Domestic,BK Häcken,IF Elfsborg,2,1,2-1,H,wikipedia,wikipedia,football-data,score
2016-04-03,2016,Sweden,Allsvenskan,1,Domestic,Falkenbergs FF,IFK Göteborg,0,2,0-2,A,wikipedia,wikipedia,football-data,score
2016-04-03,2016,Sweden,Allsvenskan,1,Domestic,Gefle IF,Helsingborgs IF,1,1,1-1,D,wikipedia,wikipedia,football-data,score
2016-04-03,2016,Sweden,Allsvenskan,1,Domestic,Örebro SK,Djurgårdens IF,0,2,0-2,A,wikipedia,wikipedia,football-data,score
2016-04-04,2016,Sweden,Allsvenskan,1,Domestic,Hammarby IF,Östersunds FK,1,1,1-1,D,wikipedia,wikipedia,football-data,score
2016-04-06,2016,Sweden,Allsvenskan,1,Domestic,IFK Göteborg,BK Häcken,1,0,1-0,H,wikipedia,wikipedia,football-data,score
2016-04-06,2016,Sweden,Allsvenskan,1,Domestic,IFK Norrköping,Kalmar FF,4,1,4-1,H,wikipedia,wikipedia,football-data,score
2016-04-06,2016,Sweden,Allsvenskan,1,Domestic,Jönköpings Södra IF,Malmö FF,3,2,3-2,H,wikipedia,wikipedia,football-data,score
2016-04-07,2016,Sweden,Allsvenskan,1,Domestic,Djurgårdens IF,Falkenbergs FF,5,0,5-0,H,wikipedia,wikipedia,football-data,score
2016-04-07,2016,Sweden,Allsvenskan,1,Domestic,GIF Sundsvall,Gefle IF,1,2,1-2,A,wikipedia,wikipedia,football-data,score
2016-04-07,2016,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Örebro SK,1,3,1-3,A,wikipedia,wikipedia,football-data,score
2016-04-07,2016,Sweden,Allsvenskan,1,Domestic,IF Elfsborg,Hammarby IF,4,1,4-1,H,wikipedia,wikipedia,football-data,score
2016-04-07,2016,Sweden,Allsvenskan,1,Domestic,Östersunds FK,AIK,0,2,0-2,A,wikipedia,wikipedia,football-data,score
2016-04-09,2016,Sweden,Allsvenskan,1,Domestic,BK Häcken,IFK Norrköping,1,2,1-2,A,wikipedia,wikipedia,football-data,score
2016-04-10,2016,Sweden,Allsvenskan,1,Domestic,Falkenbergs FF,Östersunds FK,1,2,1-2,A,wikipedia,wikipedia,football-data,score
2016-04-10,2016,Sweden,Allsvenskan,1,Domestic,Gefle IF,Djurgårdens IF,1,2,1-2,A,wikipedia,wikipedia,football-data,score
2016-04-10,2016,Sweden,Allsvenskan,1,Domestic,Hammarby IF,Helsingborgs IF,5,1,5-1,H,wikipedia,wikipedia,football-data,score
2016-04-10,2016,Sweden,Allsvenskan,1,Domestic,Kalmar FF,IF Elfsborg,3,2,3-2,H,wikipedia,wikipedia,football-data,score
2016-04-11,2016,Sweden,Allsvenskan,1,Domestic,AIK,IFK Göteborg,3,3,3-3,D,wikipedia,wikipedia,football-data,score
2016-04-11,2016,Sweden,Allsvenskan,1,Domestic,Malmö FF,GIF Sundsvall,1,2,1-2,A,wikipedia,wikipedia,football-data,score
2016-04-11,2016,Sweden,Allsvenskan,1,Domestic,Örebro SK,Jönköpings Södra IF,2,1,2-1,H,wikipedia,wikipedia,football-data,score
2016-04-15,2016,Sweden,Allsvenskan,1,Domestic,Östersunds FK,BK Häcken,2,1,2-1,H,wikipedia,wikipedia,football-data,score
2016-04-16,2016,Sweden,Allsvenskan,1,Domestic,Helsingborgs IF,Falkenbergs FF,3,1,3-1,H,wikipedia,wikipedia,football-data,score
