Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,DateMatchMethod,Score,Result,FixtureSource,ResultSource,DateSource
2013-10-27,2013/14,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Pandurii Târgu Jiu,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2013-10-27,2013/14,Romania,SuperLiga,1,Domestic,Brașov,Steaua București,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2013-10-28,2013/14,Romania,SuperLiga,1,Domestic,Dinamo București,Concordia Chiajna,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-10-28,2013/14,Romania,SuperLiga,1,Domestic,Săgeata Năvodari,Oțelul Galați,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-11-01,2013/14,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Săgeata Năvodari,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-11-02,2013/14,Romania,SuperLiga,1,Domestic,Corona Brașov,Steaua București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2013-11-02,2013/14,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Vaslui,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2013-11-03,2013/14,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Gaz Metan Mediaș,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2013-11-03,2013/14,Romania,SuperLiga,1,Domestic,Concordia Chiajna,CFR Cluj,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2013-11-03,2013/14,Romania,SuperLiga,1,Domestic,Dinamo București,Brașov,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-11-04,2013/14,Romania,SuperLiga,1,Domestic,Oțelul Galați,Botoșani,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-11-04,2013/14,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,ACS Poli Timișoara,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2013-11-04,2013/14,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Viitorul Constanța,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2013-11-07,2013/14,Romania,SuperLiga,1,Domestic,Săgeata Năvodari,Astra Giurgiu,3,4,score,3-4,A,wikipedia,wikipedia,football-data
2013-11-08,2013/14,Romania,SuperLiga,1,Domestic,CFR Cluj,Dinamo București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-11-08,2013/14,Romania,SuperLiga,1,Domestic,Vaslui,Petrolul Ploiești,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2013-11-09,2013/14,Romania,SuperLiga,1,Domestic,Botoșani,Ceahlăul Piatra Neamț,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2013-11-10,2013/14,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Pandurii Târgu Jiu,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2013-11-11,2013/14,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Oțelul Galați,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-11-11,2013/14,Romania,SuperLiga,1,Domestic,Corona Brașov,Brașov,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2013-11-11,2013/14,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Concordia Chiajna,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-11-22,2013/14,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,ACS Poli Timișoara,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-11-22,2013/14,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Săgeata Năvodari,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2013-11-22,2013/14,Romania,SuperLiga,1,Domestic,Oțelul Galați,Vaslui,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2013-11-23,2013/14,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Steaua București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2013-11-24,2013/14,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Botoșani,5,0,score,5-0,H,wikipedia,wikipedia,football-data
2013-11-24,2013/14,Romania,SuperLiga,1,Domestic,Dinamo București,Gaz Metan Mediaș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-11-25,2013/14,Romania,SuperLiga,1,Domestic,Brașov,CFR Cluj,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2013-11-25,2013/14,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Viitorul Constanța,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2013-11-25,2013/14,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Corona Brașov,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2013-11-27,2013/14,Romania,SuperLiga,1,Domestic,Vaslui,Concordia Chiajna,1,0,fixture_unique,1-0,H,wikipedia,wikipedia,football-data
2013-11-29,2013/14,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Astra Giurgiu,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2013-11-29,2013/14,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Brașov,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2013-11-30,2013/14,Romania,SuperLiga,1,Domestic,Săgeata Năvodari,Dinamo București,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2013-11-30,2013/14,Romania,SuperLiga,1,Domestic,Vaslui,Ceahlăul Piatra Neamț,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2013-11-30,2013/14,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Oțelul Galați,4,3,score,4-3,H,wikipedia,wikipedia,football-data
2013-12-01,2013/14,Romania,SuperLiga,1,Domestic,Botoșani,Concordia Chiajna,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2013-12-01,2013/14,Romania,SuperLiga,1,Domestic,Corona Brașov,Pandurii Târgu Jiu,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2013-12-01,2013/14,Romania,SuperLiga,1,Domestic,Steaua București,Petrolul Ploiești,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2013-12-02,2013/14,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,CFR Cluj,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2013-12-06,2013/14,Romania,SuperLiga,1,Domestic,Brașov,Gaz Metan Mediaș,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2013-12-06,2013/14,Romania,SuperLiga,1,Domestic,Concordia Chiajna,ACS Poli Timișoara,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-12-07,2013/14,Romania,SuperLiga,1,Domestic,Dinamo București,Botoșani,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-12-07,2013/14,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Corona Brașov,2,0,fixture_unique,2-0,H,wikipedia,wikipedia,football-data
2013-12-08,2013/14,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Viitorul Constanța,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2013-12-08,2013/14,Romania,SuperLiga,1,Domestic,Oțelul Galați,Steaua București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2013-12-08,2013/14,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Universitatea Cluj,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2013-12-09,2013/14,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Vaslui,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-12-09,2013/14,Romania,SuperLiga,1,Domestic,CFR Cluj,Săgeata Năvodari,6,1,score,6-1,H,wikipedia,wikipedia,football-data
2013-12-13,2013/14,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Vaslui,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2013-12-13,2013/14,Romania,SuperLiga,1,Domestic,Dinamo București,ACS Poli Timișoara,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2013-12-13,2013/14,Romania,SuperLiga,1,Domestic,Oțelul Galați,Corona Brașov,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2013-12-14,2013/14,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Viitorul Constanța,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2013-12-14,2013/14,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Steaua București,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2013-12-15,2013/14,Romania,SuperLiga,1,Domestic,CFR Cluj,Botoșani,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2013-12-15,2013/14,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Universitatea Cluj,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2013-12-16,2013/14,Romania,SuperLiga,1,Domestic,Brașov,Pandurii Târgu Jiu,3,5,score,3-5,A,wikipedia,wikipedia,football-data
2013-12-16,2013/14,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Săgeata Năvodari,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2013-12-17,2013/14,Romania,SuperLiga,1,Domestic,Brașov,Ceahlăul Piatra Neamț,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-12-17,2013/14,Romania,SuperLiga,1,Domestic,Vaslui,Dinamo București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2013-12-17,2013/14,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Concordia Chiajna,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2013-12-18,2013/14,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,CFR Cluj,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-12-18,2013/14,Romania,SuperLiga,1,Domestic,Steaua București,Astra Giurgiu,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2013-12-19,2013/14,Romania,SuperLiga,1,Domestic,Botoșani,Gaz Metan Mediaș,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2013-12-19,2013/14,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Petrolul Ploiești,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2013-12-19,2013/14,Romania,SuperLiga,1,Domestic,Săgeata Năvodari,Brașov,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2013-12-19,2013/14,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Oțelul Galați,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2013-12-21,2013/14,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Steaua București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2013-12-21,2013/14,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Viitorul Constanța,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2014-02-14,2013/14,Romania,SuperLiga,1,Domestic,Steaua București,Concordia Chiajna,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2014-02-18,2013/14,Romania,SuperLiga,1,Domestic,Steaua București,Universitatea Cluj,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2014-02-21,2013/14,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Corona Brașov,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2014-02-21,2013/14,Romania,SuperLiga,1,Domestic,Săgeata Năvodari,Botoșani,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2014-02-22,2013/14,Romania,SuperLiga,1,Domestic,Oțelul Galați,Pandurii Târgu Jiu,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2014-02-23,2013/14,Romania,SuperLiga,1,Domestic,Brașov,Petrolul Ploiești,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2014-02-23,2013/14,Romania,SuperLiga,1,Domestic,CFR Cluj,Vaslui,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2014-02-23,2013/14,Romania,SuperLiga,1,Domestic,Dinamo București,Viitorul Constanța,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2014-02-24,2013/14,Romania,SuperLiga,1,Domestic,Ceahlăul Piatra Neamț,Universitatea Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2014-02-24,2013/14,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Steaua București,1,4,score,1-4,A,wikipedia,wikipedia,football-data
