Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,DateMatchMethod,Score,Result,FixtureSource,ResultSource,DateSource
2022-08-19,2022/23,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Petrolul Ploiești,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-08-19,2022/23,Romania,SuperLiga,1,Domestic,Mioveni,Argeș Pitești,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-08-20,2022/23,Romania,SuperLiga,1,Domestic,Rapid București,UTA Arad,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-08-22,2022/23,Romania,SuperLiga,1,Domestic,Farul Constanța,Voluntari,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-08-22,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Sepsi OSK,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-08-26,2022/23,Romania,SuperLiga,1,Domestic,UTA Arad,FCU 1948 Craiova,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-08-26,2022/23,Romania,SuperLiga,1,Domestic,Voluntari,Universitatea Cluj,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2022-08-27,2022/23,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Mioveni,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2022-08-27,2022/23,Romania,SuperLiga,1,Domestic,Sepsi OSK,Rapid București,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2022-08-28,2022/23,Romania,SuperLiga,1,Domestic,Argeș Pitești,Chindia Târgoviște,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-08-28,2022/23,Romania,SuperLiga,1,Domestic,CFR Cluj,Farul Constanța,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2022-08-28,2022/23,Romania,SuperLiga,1,Domestic,FCSB,Hermannstadt,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2022-08-29,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Botoșani,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-08-30,2022/23,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Sepsi OSK,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-08-30,2022/23,Romania,SuperLiga,1,Domestic,Mioveni,UTA Arad,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-08-30,2022/23,Romania,SuperLiga,1,Domestic,Rapid București,Universitatea Cluj,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-08-31,2022/23,Romania,SuperLiga,1,Domestic,CFR Cluj,Voluntari,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2022-08-31,2022/23,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Petrolul Ploiești,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2022-08-31,2022/23,Romania,SuperLiga,1,Domestic,Farul Constanța,FCSB,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2022-09-01,2022/23,Romania,SuperLiga,1,Domestic,Botoșani,Argeș Pitești,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2022-09-01,2022/23,Romania,SuperLiga,1,Domestic,Hermannstadt,Universitatea Craiova,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-09-02,2022/23,Romania,SuperLiga,1,Domestic,Sepsi OSK,Mioveni,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-09-02,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Cluj,FCU 1948 Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-09-03,2022/23,Romania,SuperLiga,1,Domestic,UTA Arad,Chindia Târgoviște,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-09-03,2022/23,Romania,SuperLiga,1,Domestic,Voluntari,Rapid București,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-09-04,2022/23,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Botoșani,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-09-05,2022/23,Romania,SuperLiga,1,Domestic,Argeș Pitești,Hermannstadt,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-09-05,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Farul Constanța,4,3,score,4-3,H,wikipedia,wikipedia,football-data
2022-09-09,2022/23,Romania,SuperLiga,1,Domestic,Botoșani,UTA Arad,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2022-09-10,2022/23,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Sepsi OSK,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2022-09-10,2022/23,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Rapid București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-09-10,2022/23,Romania,SuperLiga,1,Domestic,Hermannstadt,Petrolul Ploiești,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-09-11,2022/23,Romania,SuperLiga,1,Domestic,CFR Cluj,Universitatea Craiova,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2022-09-11,2022/23,Romania,SuperLiga,1,Domestic,Farul Constanța,Argeș Pitești,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2022-09-12,2022/23,Romania,SuperLiga,1,Domestic,FCSB,Voluntari,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-09-12,2022/23,Romania,SuperLiga,1,Domestic,Mioveni,Universitatea Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-09-16,2022/23,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Farul Constanța,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2022-09-16,2022/23,Romania,SuperLiga,1,Domestic,Voluntari,FCU 1948 Craiova,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-09-17,2022/23,Romania,SuperLiga,1,Domestic,Rapid București,Mioveni,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-09-17,2022/23,Romania,SuperLiga,1,Domestic,Sepsi OSK,Botoșani,7,0,score,7-0,H,wikipedia,wikipedia,football-data
2022-09-17,2022/23,Romania,SuperLiga,1,Domestic,UTA Arad,Hermannstadt,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2022-09-18,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Chindia Târgoviște,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-09-18,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Craiova,FCSB,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-09-19,2022/23,Romania,SuperLiga,1,Domestic,Argeș Pitești,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-09-30,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Voluntari,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-10-01,2022/23,Romania,SuperLiga,1,Domestic,CFR Cluj,Petrolul Ploiești,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-10-01,2022/23,Romania,SuperLiga,1,Domestic,Mioveni,FCU 1948 Craiova,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2022-10-02,2022/23,Romania,SuperLiga,1,Domestic,FCSB,Argeș Pitești,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2022-10-02,2022/23,Romania,SuperLiga,1,Domestic,Farul Constanța,UTA Arad,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2022-10-02,2022/23,Romania,SuperLiga,1,Domestic,Hermannstadt,Sepsi OSK,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2022-10-03,2022/23,Romania,SuperLiga,1,Domestic,Botoșani,Universitatea Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-10-03,2022/23,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Rapid București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-10-07,2022/23,Romania,SuperLiga,1,Domestic,Argeș Pitești,Universitatea Craiova,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-10-07,2022/23,Romania,SuperLiga,1,Domestic,Voluntari,Mioveni,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2022-10-08,2022/23,Romania,SuperLiga,1,Domestic,Rapid București,Botoșani,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-10-08,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Hermannstadt,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-10-09,2022/23,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,FCSB,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2022-10-09,2022/23,Romania,SuperLiga,1,Domestic,Sepsi OSK,Farul Constanța,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-10-10,2022/23,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Chindia Târgoviște,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-10-10,2022/23,Romania,SuperLiga,1,Domestic,UTA Arad,CFR Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-10-14,2022/23,Romania,SuperLiga,1,Domestic,Argeș Pitești,Voluntari,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2022-10-14,2022/23,Romania,SuperLiga,1,Domestic,Hermannstadt,Rapid București,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2022-10-15,2022/23,Romania,SuperLiga,1,Domestic,Botoșani,FCU 1948 Craiova,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-10-15,2022/23,Romania,SuperLiga,1,Domestic,Farul Constanța,Universitatea Cluj,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2022-10-15,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Petrolul Ploiești,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-10-16,2022/23,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Mioveni,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-10-16,2022/23,Romania,SuperLiga,1,Domestic,FCSB,UTA Arad,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-10-17,2022/23,Romania,SuperLiga,1,Domestic,CFR Cluj,Sepsi OSK,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-10-21,2022/23,Romania,SuperLiga,1,Domestic,Rapid București,Farul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-10-22,2022/23,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Hermannstadt,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-10-22,2022/23,Romania,SuperLiga,1,Domestic,Voluntari,Chindia Târgoviște,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2022-10-23,2022/23,Romania,SuperLiga,1,Domestic,Mioveni,Botoșani,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2022-10-23,2022/23,Romania,SuperLiga,1,Domestic,UTA Arad,Universitatea Craiova,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2022-10-23,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Cluj,CFR Cluj,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2022-10-24,2022/23,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Argeș Pitești,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2022-10-24,2022/23,Romania,SuperLiga,1,Domestic,Sepsi OSK,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-10-28,2022/23,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Botoșani,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2022-10-28,2022/23,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Farul Constanța,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2022-10-29,2022/23,Romania,SuperLiga,1,Domestic,Sepsi OSK,Universitatea Craiova,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-10-29,2022/23,Romania,SuperLiga,1,Domestic,Voluntari,Petrolul Ploiești,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-10-30,2022/23,Romania,SuperLiga,1,Domestic,Rapid București,CFR Cluj,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-10-30,2022/23,Romania,SuperLiga,1,Domestic,UTA Arad,Argeș Pitești,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-10-31,2022/23,Romania,SuperLiga,1,Domestic,Mioveni,Hermannstadt,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2022-10-31,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Cluj,FCSB,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-11-04,2022/23,Romania,SuperLiga,1,Domestic,Botoșani,Voluntari,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-11-04,2022/23,Romania,SuperLiga,1,Domestic,Farul Constanța,Mioveni,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-11-05,2022/23,Romania,SuperLiga,1,Domestic,Argeș Pitești,Sepsi OSK,0,5,score,0-5,A,wikipedia,wikipedia,football-data
2022-11-05,2022/23,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,UTA Arad,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-11-05,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Universitatea Cluj,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-11-06,2022/23,Romania,SuperLiga,1,Domestic,FCSB,Rapid București,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2022-11-06,2022/23,Romania,SuperLiga,1,Domestic,Hermannstadt,Chindia Târgoviște,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-11-07,2022/23,Romania,SuperLiga,1,Domestic,CFR Cluj,FCU 1948 Craiova,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2022-11-11,2022/23,Romania,SuperLiga,1,Domestic,Sepsi OSK,Petrolul Ploiești,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2022-11-12,2022/23,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Farul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-11-12,2022/23,Romania,SuperLiga,1,Domestic,Rapid București,Universitatea Craiova,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2022-11-13,2022/23,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,FCSB,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2022-11-13,2022/23,Romania,SuperLiga,1,Domestic,Mioveni,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-11-13,2022/23,Romania,SuperLiga,1,Domestic,UTA Arad,Voluntari,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-11-14,2022/23,Romania,SuperLiga,1,Domestic,Botoșani,Hermannstadt,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2022-11-14,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Argeș Pitești,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-11-29,2022/23,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Universitatea Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-11-30,2022/23,Romania,SuperLiga,1,Domestic,Hermannstadt,CFR Cluj,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2022-12-01,2022/23,Romania,SuperLiga,1,Domestic,Botoșani,FCSB,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2022-12-02,2022/23,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Universitatea Cluj,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2022-12-02,2022/23,Romania,SuperLiga,1,Domestic,UTA Arad,Sepsi OSK,1,4,score,1-4,A,wikipedia,wikipedia,football-data
2022-12-03,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Craiova,FCU 1948 Craiova,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2022-12-03,2022/23,Romania,SuperLiga,1,Domestic,Voluntari,Hermannstadt,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2022-12-04,2022/23,Romania,SuperLiga,1,Domestic,Argeș Pitești,Rapid București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-12-04,2022/23,Romania,SuperLiga,1,Domestic,CFR Cluj,Chindia Târgoviște,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2022-12-04,2022/23,Romania,SuperLiga,1,Domestic,Farul Constanța,Botoșani,8,0,score,8-0,H,wikipedia,wikipedia,football-data
2022-12-05,2022/23,Romania,SuperLiga,1,Domestic,FCSB,Mioveni,5,1,score,5-1,H,wikipedia,wikipedia,football-data
2022-12-09,2022/23,Romania,SuperLiga,1,Domestic,Sepsi OSK,Voluntari,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-12-10,2022/23,Romania,SuperLiga,1,Domestic,Hermannstadt,Farul Constanța,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2022-12-11,2022/23,Romania,SuperLiga,1,Domestic,Botoșani,CFR Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-12-11,2022/23,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,FCSB,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2022-12-11,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Cluj,UTA Arad,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2022-12-12,2022/23,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Argeș Pitești,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-12-12,2022/23,Romania,SuperLiga,1,Domestic,Mioveni,Universitatea Craiova,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-12-14,2022/23,Romania,SuperLiga,1,Domestic,Rapid București,Petrolul Ploiești,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2022-12-15,2022/23,Romania,SuperLiga,1,Domestic,FCSB,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-12-16,2022/23,Romania,SuperLiga,1,Domestic,Voluntari,Farul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-12-17,2022/23,Romania,SuperLiga,1,Domestic,Sepsi OSK,Universitatea Cluj,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-12-17,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Chindia Târgoviște,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2022-12-18,2022/23,Romania,SuperLiga,1,Domestic,Argeș Pitești,Mioveni,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2022-12-18,2022/23,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,FCU 1948 Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-12-18,2022/23,Romania,SuperLiga,1,Domestic,UTA Arad,Rapid București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-12-19,2022/23,Romania,SuperLiga,1,Domestic,FCSB,Botoșani,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-12-20,2022/23,Romania,SuperLiga,1,Domestic,CFR Cluj,Hermannstadt,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2023-01-20,2022/23,Romania,SuperLiga,1,Domestic,Rapid București,Sepsi OSK,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2023-01-20,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Voluntari,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2023-01-21,2022/23,Romania,SuperLiga,1,Domestic,Botoșani,Universitatea Craiova,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2023-01-21,2022/23,Romania,SuperLiga,1,Domestic,Mioveni,Petrolul Ploiești,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2023-01-22,2022/23,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,UTA Arad,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-01-22,2022/23,Romania,SuperLiga,1,Domestic,Hermannstadt,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2023-01-23,2022/23,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Argeș Pitești,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-01-23,2022/23,Romania,SuperLiga,1,Domestic,Farul Constanța,CFR Cluj,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2023-01-27,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Rapid București,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-01-28,2022/23,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Chindia Târgoviște,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2023-01-28,2022/23,Romania,SuperLiga,1,Domestic,UTA Arad,Mioveni,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2023-01-28,2022/23,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Hermannstadt,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2023-01-29,2022/23,Romania,SuperLiga,1,Domestic,Argeș Pitești,Botoșani,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2023-01-29,2022/23,Romania,SuperLiga,1,Domestic,FCSB,Farul Constanța,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2023-01-30,2022/23,Romania,SuperLiga,1,Domestic,Voluntari,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2023-02-03,2022/23,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,UTA Arad,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2023-02-03,2022/23,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Universitatea Cluj,5,0,score,5-0,H,wikipedia,wikipedia,football-data
