Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,DateMatchMethod,Score,Result,FixtureSource,ResultSource,DateSource
2021-08-02,2021/22,Romania,SuperLiga,1,Domestic,Sepsi OSK,Mioveni,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2021-08-06,2021/22,Romania,SuperLiga,1,Domestic,Botoșani,UTA Arad,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-08-06,2021/22,Romania,SuperLiga,1,Domestic,Mioveni,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-08-07,2021/22,Romania,SuperLiga,1,Domestic,Academica Clinceni,FC U Craiova 1948,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2021-08-07,2021/22,Romania,SuperLiga,1,Domestic,Argeș Pitești,Rapid București,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-08-08,2021/22,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Dinamo București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-08-08,2021/22,Romania,SuperLiga,1,Domestic,FCSB,Gaz Metan Mediaș,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-08-09,2021/22,Romania,SuperLiga,1,Domestic,Farul Constanța,Sepsi OSK,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-08-09,2021/22,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Voluntari,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2021-08-13,2021/22,Romania,SuperLiga,1,Domestic,CFR Cluj,Farul Constanța,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-08-13,2021/22,Romania,SuperLiga,1,Domestic,Voluntari,Academica Clinceni,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-08-14,2021/22,Romania,SuperLiga,1,Domestic,FC U Craiova 1948,Chindia Târgoviște,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-08-14,2021/22,Romania,SuperLiga,1,Domestic,UTA Arad,Universitatea Craiova,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-08-15,2021/22,Romania,SuperLiga,1,Domestic,Rapid București,FCSB,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-08-15,2021/22,Romania,SuperLiga,1,Domestic,Sepsi OSK,Argeș Pitești,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-08-16,2021/22,Romania,SuperLiga,1,Domestic,Dinamo București,Mioveni,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-08-16,2021/22,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Botoșani,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-08-20,2021/22,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Academica Clinceni,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2021-08-20,2021/22,Romania,SuperLiga,1,Domestic,Farul Constanța,Dinamo București,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2021-08-21,2021/22,Romania,SuperLiga,1,Domestic,Argeș Pitești,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-08-21,2021/22,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Gaz Metan Mediaș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-08-22,2021/22,Romania,SuperLiga,1,Domestic,Botoșani,Rapid București,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-08-22,2021/22,Romania,SuperLiga,1,Domestic,UTA Arad,Voluntari,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2021-08-23,2021/22,Romania,SuperLiga,1,Domestic,FCSB,Sepsi OSK,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-08-23,2021/22,Romania,SuperLiga,1,Domestic,Mioveni,FC U Craiova 1948,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-08-27,2021/22,Romania,SuperLiga,1,Domestic,FC U Craiova 1948,Farul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-08-27,2021/22,Romania,SuperLiga,1,Domestic,Voluntari,Chindia Târgoviște,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-08-28,2021/22,Romania,SuperLiga,1,Domestic,Dinamo București,Argeș Pitești,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-08-28,2021/22,Romania,SuperLiga,1,Domestic,Rapid București,Universitatea Craiova,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2021-08-29,2021/22,Romania,SuperLiga,1,Domestic,CFR Cluj,FCSB,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2021-08-29,2021/22,Romania,SuperLiga,1,Domestic,Sepsi OSK,Botoșani,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-08-30,2021/22,Romania,SuperLiga,1,Domestic,Academica Clinceni,Mioveni,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-08-30,2021/22,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,UTA Arad,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-09-10,2021/22,Romania,SuperLiga,1,Domestic,Mioveni,Chindia Târgoviște,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-09-10,2021/22,Romania,SuperLiga,1,Domestic,UTA Arad,Rapid București,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2021-09-11,2021/22,Romania,SuperLiga,1,Domestic,Argeș Pitești,FC U Craiova 1948,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-09-11,2021/22,Romania,SuperLiga,1,Domestic,Botoșani,CFR Cluj,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-09-12,2021/22,Romania,SuperLiga,1,Domestic,FCSB,Dinamo București,6,0,score,6-0,H,wikipedia,wikipedia,football-data
2021-09-12,2021/22,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Voluntari,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2021-09-13,2021/22,Romania,SuperLiga,1,Domestic,Farul Constanța,Academica Clinceni,5,0,score,5-0,H,wikipedia,wikipedia,football-data
2021-09-13,2021/22,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Sepsi OSK,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-09-17,2021/22,Romania,SuperLiga,1,Domestic,Rapid București,Gaz Metan Mediaș,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2021-09-17,2021/22,Romania,SuperLiga,1,Domestic,Voluntari,Mioveni,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2021-09-18,2021/22,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Farul Constanța,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2021-09-18,2021/22,Romania,SuperLiga,1,Domestic,FC U Craiova 1948,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-09-19,2021/22,Romania,SuperLiga,1,Domestic,Academica Clinceni,Argeș Pitești,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-09-19,2021/22,Romania,SuperLiga,1,Domestic,Dinamo București,Botoșani,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2021-09-19,2021/22,Romania,SuperLiga,1,Domestic,Sepsi OSK,UTA Arad,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-09-20,2021/22,Romania,SuperLiga,1,Domestic,CFR Cluj,Universitatea Craiova,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-09-24,2021/22,Romania,SuperLiga,1,Domestic,Rapid București,Voluntari,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-09-25,2021/22,Romania,SuperLiga,1,Domestic,Argeș Pitești,Chindia Târgoviște,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-09-25,2021/22,Romania,SuperLiga,1,Domestic,FCSB,Academica Clinceni,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2021-09-26,2021/22,Romania,SuperLiga,1,Domestic,Botoșani,FC U Craiova 1948,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-09-26,2021/22,Romania,SuperLiga,1,Domestic,Farul Constanța,Mioveni,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-09-26,2021/22,Romania,SuperLiga,1,Domestic,UTA Arad,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-09-27,2021/22,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Sepsi OSK,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-09-27,2021/22,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Dinamo București,5,0,score,5-0,H,wikipedia,wikipedia,football-data
2021-10-01,2021/22,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-10-01,2021/22,Romania,SuperLiga,1,Domestic,Mioveni,Argeș Pitești,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-10-02,2021/22,Romania,SuperLiga,1,Domestic,Dinamo București,UTA Arad,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2021-10-02,2021/22,Romania,SuperLiga,1,Domestic,Sepsi OSK,Rapid București,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2021-10-03,2021/22,Romania,SuperLiga,1,Domestic,CFR Cluj,Gaz Metan Mediaș,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-10-03,2021/22,Romania,SuperLiga,1,Domestic,FC U Craiova 1948,Universitatea Craiova,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-10-03,2021/22,Romania,SuperLiga,1,Domestic,Voluntari,Farul Constanța,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-10-04,2021/22,Romania,SuperLiga,1,Domestic,Academica Clinceni,Botoșani,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-10-15,2021/22,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-10-16,2021/22,Romania,SuperLiga,1,Domestic,FCSB,Mioveni,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2021-10-16,2021/22,Romania,SuperLiga,1,Domestic,Sepsi OSK,Voluntari,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2021-10-17,2021/22,Romania,SuperLiga,1,Domestic,Argeș Pitești,Farul Constanța,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-10-17,2021/22,Romania,SuperLiga,1,Domestic,Rapid București,CFR Cluj,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2021-10-17,2021/22,Romania,SuperLiga,1,Domestic,UTA Arad,FC U Craiova 1948,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-10-18,2021/22,Romania,SuperLiga,1,Domestic,Botoșani,Chindia Târgoviște,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-10-18,2021/22,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Academica Clinceni,5,0,score,5-0,H,wikipedia,wikipedia,football-data
2021-10-22,2021/22,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Universitatea Craiova,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-10-22,2021/22,Romania,SuperLiga,1,Domestic,FC U Craiova 1948,Gaz Metan Mediaș,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2021-10-23,2021/22,Romania,SuperLiga,1,Domestic,Dinamo București,Rapid București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-10-23,2021/22,Romania,SuperLiga,1,Domestic,Mioveni,Botoșani,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-10-23,2021/22,Romania,SuperLiga,1,Domestic,Voluntari,Argeș Pitești,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-10-25,2021/22,Romania,SuperLiga,1,Domestic,Academica Clinceni,UTA Arad,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2021-10-25,2021/22,Romania,SuperLiga,1,Domestic,CFR Cluj,Sepsi OSK,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2021-10-29,2021/22,Romania,SuperLiga,1,Domestic,Botoșani,Farul Constanța,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-10-30,2021/22,Romania,SuperLiga,1,Domestic,CFR Cluj,Voluntari,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-10-30,2021/22,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Mioveni,5,2,score,5-2,H,wikipedia,wikipedia,football-data
2021-10-31,2021/22,Romania,SuperLiga,1,Domestic,FCSB,Argeș Pitești,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-10-31,2021/22,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Academica Clinceni,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-10-31,2021/22,Romania,SuperLiga,1,Domestic,Sepsi OSK,Dinamo București,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2021-11-01,2021/22,Romania,SuperLiga,1,Domestic,Rapid București,FC U Craiova 1948,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-11-01,2021/22,Romania,SuperLiga,1,Domestic,UTA Arad,Chindia Târgoviște,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-11-04,2021/22,Romania,SuperLiga,1,Domestic,Farul Constanța,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-11-05,2021/22,Romania,SuperLiga,1,Domestic,Argeș Pitești,Botoșani,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-11-05,2021/22,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Gaz Metan Mediaș,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-11-06,2021/22,Romania,SuperLiga,1,Domestic,FC U Craiova 1948,Sepsi OSK,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-11-06,2021/22,Romania,SuperLiga,1,Domestic,Mioveni,UTA Arad,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-11-07,2021/22,Romania,SuperLiga,1,Domestic,Dinamo București,CFR Cluj,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2021-11-07,2021/22,Romania,SuperLiga,1,Domestic,Farul Constanța,Universitatea Craiova,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-11-07,2021/22,Romania,SuperLiga,1,Domestic,Voluntari,FCSB,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-11-08,2021/22,Romania,SuperLiga,1,Domestic,Academica Clinceni,Rapid București,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2021-11-19,2021/22,Romania,SuperLiga,1,Domestic,Academica Clinceni,Sepsi OSK,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-11-19,2021/22,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Rapid București,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2021-11-20,2021/22,Romania,SuperLiga,1,Domestic,FC U Craiova 1948,CFR Cluj,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-11-20,2021/22,Romania,SuperLiga,1,Domestic,Farul Constanța,UTA Arad,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-11-21,2021/22,Romania,SuperLiga,1,Domestic,Argeș Pitești,Universitatea Craiova,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2021-11-21,2021/22,Romania,SuperLiga,1,Domestic,FCSB,Botoșani,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2021-11-22,2021/22,Romania,SuperLiga,1,Domestic,Mioveni,Gaz Metan Mediaș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-11-22,2021/22,Romania,SuperLiga,1,Domestic,Voluntari,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-11-26,2021/22,Romania,SuperLiga,1,Domestic,Dinamo București,FC U Craiova 1948,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-11-27,2021/22,Romania,SuperLiga,1,Domestic,Rapid București,Mioveni,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-11-27,2021/22,Romania,SuperLiga,1,Domestic,Sepsi OSK,Chindia Târgoviște,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-11-27,2021/22,Romania,SuperLiga,1,Domestic,UTA Arad,Argeș Pitești,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-11-28,2021/22,Romania,SuperLiga,1,Domestic,Botoșani,Voluntari,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-11-28,2021/22,Romania,SuperLiga,1,Domestic,Universitatea Craiova,FCSB,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2021-11-29,2021/22,Romania,SuperLiga,1,Domestic,CFR Cluj,Academica Clinceni,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2021-11-29,2021/22,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Farul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-12-03,2021/22,Romania,SuperLiga,1,Domestic,Academica Clinceni,Dinamo București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-12-04,2021/22,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-12-04,2021/22,Romania,SuperLiga,1,Domestic,Farul Constanța,Rapid București,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2021-12-05,2021/22,Romania,SuperLiga,1,Domestic,FC U Craiova 1948,Voluntari,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-12-05,2021/22,Romania,SuperLiga,1,Domestic,FCSB,UTA Arad,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-12-05,2021/22,Romania,SuperLiga,1,Domestic,Mioveni,Sepsi OSK,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-12-06,2021/22,Romania,SuperLiga,1,Domestic,Argeș Pitești,Gaz Metan Mediaș,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2021-12-06,2021/22,Romania,SuperLiga,1,Domestic,Botoșani,Universitatea Craiova,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2021-12-10,2021/22,Romania,SuperLiga,1,Domestic,FC U Craiova 1948,Academica Clinceni,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2021-12-10,2021/22,Romania,SuperLiga,1,Domestic,Rapid București,Argeș Pitești,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2021-12-11,2021/22,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-12-11,2021/22,Romania,SuperLiga,1,Domestic,UTA Arad,Botoșani,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-12-11,2021/22,Romania,SuperLiga,1,Domestic,Voluntari,Universitatea Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-12-12,2021/22,Romania,SuperLiga,1,Domestic,CFR Cluj,Mioveni,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-12-12,2021/22,Romania,SuperLiga,1,Domestic,Sepsi OSK,Farul Constanța,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-12-13,2021/22,Romania,SuperLiga,1,Domestic,Dinamo București,Chindia Târgoviște,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-12-14,2021/22,Romania,SuperLiga,1,Domestic,Academica Clinceni,Voluntari,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-12-14,2021/22,Romania,SuperLiga,1,Domestic,Universitatea Craiova,UTA Arad,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-12-15,2021/22,Romania,SuperLiga,1,Domestic,Argeș Pitești,Sepsi OSK,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-12-15,2021/22,Romania,SuperLiga,1,Domestic,Botoșani,Gaz Metan Mediaș,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-12-15,2021/22,Romania,SuperLiga,1,Domestic,FCSB,Rapid București,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2021-12-16,2021/22,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,FC U Craiova 1948,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2021-12-16,2021/22,Romania,SuperLiga,1,Domestic,Farul Constanța,CFR Cluj,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-12-16,2021/22,Romania,SuperLiga,1,Domestic,Mioveni,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-12-17,2021/22,Romania,SuperLiga,1,Domestic,Voluntari,UTA Arad,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-12-18,2021/22,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Universitatea Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-12-18,2021/22,Romania,SuperLiga,1,Domestic,Rapid București,Botoșani,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-12-19,2021/22,Romania,SuperLiga,1,Domestic,Academica Clinceni,Chindia Târgoviște,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-12-19,2021/22,Romania,SuperLiga,1,Domestic,CFR Cluj,Argeș Pitești,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-12-19,2021/22,Romania,SuperLiga,1,Domestic,Sepsi OSK,FCSB,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-12-20,2021/22,Romania,SuperLiga,1,Domestic,Dinamo București,Farul Constanța,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-12-20,2021/22,Romania,SuperLiga,1,Domestic,FC U Craiova 1948,Mioveni,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2022-01-21,2021/22,Romania,SuperLiga,1,Domestic,Argeș Pitești,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2022-01-22,2021/22,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Voluntari,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2022-01-22,2021/22,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Rapid București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-01-23,2021/22,Romania,SuperLiga,1,Domestic,FCSB,CFR Cluj,3,3,score,3-3,D,wikipedia,wikipedia,football-data
2022-01-23,2021/22,Romania,SuperLiga,1,Domestic,Mioveni,Academica Clinceni,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2022-01-23,2021/22,Romania,SuperLiga,1,Domestic,UTA Arad,Gaz Metan Mediaș,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2022-01-24,2021/22,Romania,SuperLiga,1,Domestic,Botoșani,Sepsi OSK,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-01-24,2021/22,Romania,SuperLiga,1,Domestic,Farul Constanța,FC U Craiova 1948,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2022-01-28,2021/22,Romania,SuperLiga,1,Domestic,Sepsi OSK,Universitatea Craiova,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2022-01-29,2021/22,Romania,SuperLiga,1,Domestic,Rapid București,UTA Arad,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-01-29,2021/22,Romania,SuperLiga,1,Domestic,Voluntari,Gaz Metan Mediaș,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2022-01-30,2021/22,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Mioveni,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2022-01-30,2021/22,Romania,SuperLiga,1,Domestic,Dinamo București,FCSB,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2022-01-30,2021/22,Romania,SuperLiga,1,Domestic,FC U Craiova 1948,Argeș Pitești,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2022-01-31,2021/22,Romania,SuperLiga,1,Domestic,CFR Cluj,Botoșani,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-02-04,2021/22,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Rapid București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2022-02-04,2021/22,Romania,SuperLiga,1,Domestic,Mioveni,Voluntari,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2022-02-05,2021/22,Romania,SuperLiga,1,Domestic,Farul Constanța,Chindia Târgoviște,0,1,score,0-1,A,wikipedia,wikipedia,football-data
