Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,DateMatchMethod,Score,Result,FixtureSource,ResultSource,DateSource
2023-09-17,2023/24,Romania,SuperLiga,1,Domestic,Farul Constanța,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2023-09-17,2023/24,Romania,SuperLiga,1,Domestic,Hermannstadt,Voluntari,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2023-09-17,2023/24,Romania,SuperLiga,1,Domestic,Oțelul Galați,Rapid București,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-09-18,2023/24,Romania,SuperLiga,1,Domestic,CFR Cluj,Petrolul Ploiești,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2023-09-18,2023/24,Romania,SuperLiga,1,Domestic,Politehnica Iași,Botoșani,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-09-21,2023/24,Romania,SuperLiga,1,Domestic,Hermannstadt,FCSB,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2023-09-22,2023/24,Romania,SuperLiga,1,Domestic,Dinamo București,Farul Constanța,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2023-09-22,2023/24,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Oțelul Galați,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2023-09-23,2023/24,Romania,SuperLiga,1,Domestic,Botoșani,UTA Arad,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2023-09-23,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Universitatea Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-09-23,2023/24,Romania,SuperLiga,1,Domestic,Voluntari,Politehnica Iași,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2023-09-24,2023/24,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Hermannstadt,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-09-24,2023/24,Romania,SuperLiga,1,Domestic,Sepsi OSK,FCSB,2,5,score,2-5,A,wikipedia,wikipedia,football-data
2023-09-25,2023/24,Romania,SuperLiga,1,Domestic,Rapid București,CFR Cluj,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2023-09-29,2023/24,Romania,SuperLiga,1,Domestic,Oțelul Galați,Dinamo București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2023-09-30,2023/24,Romania,SuperLiga,1,Domestic,Farul Constanța,Sepsi OSK,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2023-09-30,2023/24,Romania,SuperLiga,1,Domestic,UTA Arad,Voluntari,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-10-01,2023/24,Romania,SuperLiga,1,Domestic,CFR Cluj,FCU 1948 Craiova,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2023-10-01,2023/24,Romania,SuperLiga,1,Domestic,Hermannstadt,Rapid București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-10-01,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Botoșani,5,1,score,5-1,H,wikipedia,wikipedia,football-data
2023-10-02,2023/24,Romania,SuperLiga,1,Domestic,FCSB,Universitatea Cluj,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2023-10-02,2023/24,Romania,SuperLiga,1,Domestic,Politehnica Iași,Petrolul Ploiești,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-10-05,2023/24,Romania,SuperLiga,1,Domestic,CFR Cluj,Sepsi OSK,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2023-10-06,2023/24,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Hermannstadt,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-10-06,2023/24,Romania,SuperLiga,1,Domestic,Rapid București,Politehnica Iași,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2023-10-07,2023/24,Romania,SuperLiga,1,Domestic,Botoșani,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2023-10-07,2023/24,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,UTA Arad,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-10-07,2023/24,Romania,SuperLiga,1,Domestic,Voluntari,Universitatea Craiova,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-10-08,2023/24,Romania,SuperLiga,1,Domestic,Dinamo București,CFR Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-10-08,2023/24,Romania,SuperLiga,1,Domestic,Oțelul Galați,Farul Constanța,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2023-10-09,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Sepsi OSK,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2023-10-19,2023/24,Romania,SuperLiga,1,Domestic,Politehnica Iași,Sepsi OSK,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2023-10-20,2023/24,Romania,SuperLiga,1,Domestic,UTA Arad,Rapid București,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2023-10-21,2023/24,Romania,SuperLiga,1,Domestic,Farul Constanța,Universitatea Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-10-21,2023/24,Romania,SuperLiga,1,Domestic,Hermannstadt,Dinamo București,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2023-10-22,2023/24,Romania,SuperLiga,1,Domestic,FCSB,Voluntari,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-10-22,2023/24,Romania,SuperLiga,1,Domestic,Politehnica Iași,FCU 1948 Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-10-22,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Petrolul Ploiești,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2023-10-23,2023/24,Romania,SuperLiga,1,Domestic,CFR Cluj,Oțelul Galați,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-10-23,2023/24,Romania,SuperLiga,1,Domestic,Sepsi OSK,Botoșani,5,2,score,5-2,H,wikipedia,wikipedia,football-data
2023-10-26,2023/24,Romania,SuperLiga,1,Domestic,Farul Constanța,UTA Arad,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2023-10-27,2023/24,Romania,SuperLiga,1,Domestic,Dinamo București,Politehnica Iași,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-10-27,2023/24,Romania,SuperLiga,1,Domestic,Voluntari,Sepsi OSK,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2023-10-28,2023/24,Romania,SuperLiga,1,Domestic,Oțelul Galați,Hermannstadt,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-10-28,2023/24,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,FCSB,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2023-10-29,2023/24,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,UTA Arad,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2023-10-29,2023/24,Romania,SuperLiga,1,Domestic,Rapid București,Universitatea Craiova,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2023-10-30,2023/24,Romania,SuperLiga,1,Domestic,Botoșani,Universitatea Cluj,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2023-10-30,2023/24,Romania,SuperLiga,1,Domestic,CFR Cluj,Farul Constanța,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2023-11-03,2023/24,Romania,SuperLiga,1,Domestic,Politehnica Iași,Oțelul Galați,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-11-04,2023/24,Romania,SuperLiga,1,Domestic,Sepsi OSK,Petrolul Ploiești,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-11-04,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Craiova,FCU 1948 Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-11-05,2023/24,Romania,SuperLiga,1,Domestic,FCSB,Rapid București,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2023-11-05,2023/24,Romania,SuperLiga,1,Domestic,Farul Constanța,Botoșani,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-11-05,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Voluntari,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2023-11-06,2023/24,Romania,SuperLiga,1,Domestic,Hermannstadt,CFR Cluj,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2023-11-06,2023/24,Romania,SuperLiga,1,Domestic,UTA Arad,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2023-11-10,2023/24,Romania,SuperLiga,1,Domestic,Sepsi OSK,Rapid București,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-11-11,2023/24,Romania,SuperLiga,1,Domestic,Farul Constanța,Hermannstadt,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-11-11,2023/24,Romania,SuperLiga,1,Domestic,Politehnica Iași,CFR Cluj,3,3,score,3-3,D,wikipedia,wikipedia,football-data
2023-11-11,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Petrolul Ploiești,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-11-12,2023/24,Romania,SuperLiga,1,Domestic,Botoșani,Voluntari,3,3,score,3-3,D,wikipedia,wikipedia,football-data
2023-11-12,2023/24,Romania,SuperLiga,1,Domestic,FCSB,FCU 1948 Craiova,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2023-11-12,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Dinamo București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2023-11-13,2023/24,Romania,SuperLiga,1,Domestic,UTA Arad,Oțelul Galați,2,4,score,2-4,A,wikipedia,wikipedia,football-data
2023-11-24,2023/24,Romania,SuperLiga,1,Domestic,Hermannstadt,Politehnica Iași,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-11-24,2023/24,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Botoșani,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2023-11-25,2023/24,Romania,SuperLiga,1,Domestic,CFR Cluj,UTA Arad,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-11-25,2023/24,Romania,SuperLiga,1,Domestic,Voluntari,Farul Constanța,4,2,score,4-2,H,wikipedia,wikipedia,football-data
2023-11-26,2023/24,Romania,SuperLiga,1,Domestic,Dinamo București,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2023-11-26,2023/24,Romania,SuperLiga,1,Domestic,Oțelul Galați,Universitatea Craiova,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2023-11-27,2023/24,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Sepsi OSK,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2023-11-27,2023/24,Romania,SuperLiga,1,Domestic,Rapid București,Universitatea Cluj,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2023-12-01,2023/24,Romania,SuperLiga,1,Domestic,Politehnica Iași,Farul Constanța,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2023-12-01,2023/24,Romania,SuperLiga,1,Domestic,Voluntari,Petrolul Ploiești,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-12-02,2023/24,Romania,SuperLiga,1,Domestic,Botoșani,Rapid București,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-12-02,2023/24,Romania,SuperLiga,1,Domestic,UTA Arad,Hermannstadt,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2023-12-02,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Craiova,CFR Cluj,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2023-12-03,2023/24,Romania,SuperLiga,1,Domestic,FCSB,Oțelul Galați,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2023-12-03,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Cluj,FCU 1948 Craiova,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2023-12-04,2023/24,Romania,SuperLiga,1,Domestic,Sepsi OSK,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2023-12-08,2023/24,Romania,SuperLiga,1,Domestic,Politehnica Iași,UTA Arad,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2023-12-09,2023/24,Romania,SuperLiga,1,Domestic,Rapid București,Voluntari,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2023-12-10,2023/24,Romania,SuperLiga,1,Domestic,CFR Cluj,FCSB,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-12-10,2023/24,Romania,SuperLiga,1,Domestic,Farul Constanța,Petrolul Ploiești,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2023-12-10,2023/24,Romania,SuperLiga,1,Domestic,Hermannstadt,Universitatea Craiova,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2023-12-11,2023/24,Romania,SuperLiga,1,Domestic,Dinamo București,Universitatea Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2023-12-11,2023/24,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Botoșani,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2023-12-12,2023/24,Romania,SuperLiga,1,Domestic,Oțelul Galați,Sepsi OSK,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2023-12-15,2023/24,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Rapid București,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-12-15,2023/24,Romania,SuperLiga,1,Domestic,Voluntari,FCU 1948 Craiova,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2023-12-16,2023/24,Romania,SuperLiga,1,Domestic,FCSB,Hermannstadt,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2023-12-16,2023/24,Romania,SuperLiga,1,Domestic,UTA Arad,Farul Constanța,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-12-16,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Politehnica Iași,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2023-12-17,2023/24,Romania,SuperLiga,1,Domestic,Sepsi OSK,CFR Cluj,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2023-12-17,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Oțelul Galați,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2023-12-18,2023/24,Romania,SuperLiga,1,Domestic,Botoșani,Dinamo București,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2023-12-19,2023/24,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Petrolul Ploiești,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2023-12-19,2023/24,Romania,SuperLiga,1,Domestic,Politehnica Iași,FCSB,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2023-12-20,2023/24,Romania,SuperLiga,1,Domestic,Farul Constanța,Rapid București,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2023-12-20,2023/24,Romania,SuperLiga,1,Domestic,UTA Arad,Universitatea Craiova,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2023-12-21,2023/24,Romania,SuperLiga,1,Domestic,CFR Cluj,Universitatea Cluj,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2023-12-21,2023/24,Romania,SuperLiga,1,Domestic,Hermannstadt,Sepsi OSK,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2023-12-22,2023/24,Romania,SuperLiga,1,Domestic,Dinamo București,Voluntari,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2023-12-22,2023/24,Romania,SuperLiga,1,Domestic,Oțelul Galați,Botoșani,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2024-01-19,2023/24,Romania,SuperLiga,1,Domestic,Rapid București,FCU 1948 Craiova,4,3,score,4-3,H,wikipedia,wikipedia,football-data
2024-01-19,2023/24,Romania,SuperLiga,1,Domestic,Sepsi OSK,Politehnica Iași,6,0,score,6-0,H,wikipedia,wikipedia,football-data
2024-01-20,2023/24,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Dinamo București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-01-20,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Hermannstadt,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-01-21,2023/24,Romania,SuperLiga,1,Domestic,Botoșani,CFR Cluj,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-01-21,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Farul Constanța,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2024-01-22,2023/24,Romania,SuperLiga,1,Domestic,FCSB,UTA Arad,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2024-01-22,2023/24,Romania,SuperLiga,1,Domestic,Voluntari,Oțelul Galați,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-01-26,2023/24,Romania,SuperLiga,1,Domestic,Farul Constanța,FCU 1948 Craiova,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-01-27,2023/24,Romania,SuperLiga,1,Domestic,Dinamo București,Rapid București,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2024-01-27,2023/24,Romania,SuperLiga,1,Domestic,Oțelul Galați,Petrolul Ploiești,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-01-27,2023/24,Romania,SuperLiga,1,Domestic,UTA Arad,Sepsi OSK,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-01-28,2023/24,Romania,SuperLiga,1,Domestic,Hermannstadt,Botoșani,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-01-28,2023/24,Romania,SuperLiga,1,Domestic,Politehnica Iași,Universitatea Cluj,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-01-28,2023/24,Romania,SuperLiga,1,Domestic,Universitatea Craiova,FCSB,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2024-01-29,2023/24,Romania,SuperLiga,1,Domestic,CFR Cluj,Voluntari,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2024-02-02,2023/24,Romania,SuperLiga,1,Domestic,Botoșani,Politehnica Iași,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-02-02,2023/24,Romania,SuperLiga,1,Domestic,FCU 1948 Craiova,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
