Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,DateMatchMethod,Score,Result,FixtureSource,ResultSource,DateSource
2020-09-20,2020/21,Romania,SuperLiga,1,Domestic,UTA Arad,Politehnica Iași,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2020-09-21,2020/21,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Dinamo București,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2020-09-25,2020/21,Romania,SuperLiga,1,Domestic,Argeș Pitești,Universitatea Craiova,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2020-09-25,2020/21,Romania,SuperLiga,1,Domestic,Voluntari,Sepsi OSK,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2020-09-26,2020/21,Romania,SuperLiga,1,Domestic,Academica Clinceni,Gaz Metan Mediaș,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2020-09-26,2020/21,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Astra Giurgiu,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2020-09-27,2020/21,Romania,SuperLiga,1,Domestic,CFR Cluj,Chindia Târgoviște,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2020-09-27,2020/21,Romania,SuperLiga,1,Domestic,Politehnica Iași,FCSB,5,2,score,5-2,H,wikipedia,wikipedia,football-data
2020-09-28,2020/21,Romania,SuperLiga,1,Domestic,Dinamo București,UTA Arad,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2020-09-28,2020/21,Romania,SuperLiga,1,Domestic,Hermannstadt,Botoșani,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2020-10-02,2020/21,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Politehnica Iași,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2020-10-03,2020/21,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Voluntari,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2020-10-03,2020/21,Romania,SuperLiga,1,Domestic,FCSB,Dinamo București,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2020-10-03,2020/21,Romania,SuperLiga,1,Domestic,Sepsi OSK,Argeș Pitești,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2020-10-04,2020/21,Romania,SuperLiga,1,Domestic,Botoșani,Chindia Târgoviște,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2020-10-04,2020/21,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Hermannstadt,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2020-10-04,2020/21,Romania,SuperLiga,1,Domestic,Viitorul Constanța,CFR Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2020-10-05,2020/21,Romania,SuperLiga,1,Domestic,UTA Arad,Academica Clinceni,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2020-10-16,2020/21,Romania,SuperLiga,1,Domestic,Argeș Pitești,Astra Giurgiu,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2020-10-17,2020/21,Romania,SuperLiga,1,Domestic,CFR Cluj,Botoșani,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2020-10-17,2020/21,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Gaz Metan Mediaș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2020-10-17,2020/21,Romania,SuperLiga,1,Domestic,Politehnica Iași,Sepsi OSK,1,4,score,1-4,A,wikipedia,wikipedia,football-data
2020-10-18,2020/21,Romania,SuperLiga,1,Domestic,Dinamo București,Universitatea Craiova,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2020-10-18,2020/21,Romania,SuperLiga,1,Domestic,Hermannstadt,UTA Arad,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2020-10-19,2020/21,Romania,SuperLiga,1,Domestic,Academica Clinceni,FCSB,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2020-10-19,2020/21,Romania,SuperLiga,1,Domestic,Voluntari,Viitorul Constanța,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2020-10-23,2020/21,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Botoșani,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2020-10-23,2020/21,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Academica Clinceni,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2020-10-24,2020/21,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Politehnica Iași,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2020-10-24,2020/21,Romania,SuperLiga,1,Domestic,Sepsi OSK,Dinamo București,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2020-10-24,2020/21,Romania,SuperLiga,1,Domestic,UTA Arad,Chindia Târgoviște,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2020-10-25,2020/21,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Argeș Pitești,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2020-10-25,2020/21,Romania,SuperLiga,1,Domestic,Voluntari,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2020-10-26,2020/21,Romania,SuperLiga,1,Domestic,FCSB,Hermannstadt,5,0,score,5-0,H,wikipedia,wikipedia,football-data
2020-10-30,2020/21,Romania,SuperLiga,1,Domestic,Argeș Pitești,Voluntari,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2020-10-31,2020/21,Romania,SuperLiga,1,Domestic,Academica Clinceni,Sepsi OSK,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2020-10-31,2020/21,Romania,SuperLiga,1,Domestic,Botoșani,UTA Arad,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2020-10-31,2020/21,Romania,SuperLiga,1,Domestic,Hermannstadt,Universitatea Craiova,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2020-11-01,2020/21,Romania,SuperLiga,1,Domestic,CFR Cluj,Gaz Metan Mediaș,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2020-11-01,2020/21,Romania,SuperLiga,1,Domestic,Politehnica Iași,Viitorul Constanța,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2020-11-02,2020/21,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,FCSB,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2020-11-06,2020/21,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Academica Clinceni,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2020-11-06,2020/21,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Chindia Târgoviște,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2020-11-07,2020/21,Romania,SuperLiga,1,Domestic,FCSB,Botoșani,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2020-11-07,2020/21,Romania,SuperLiga,1,Domestic,Sepsi OSK,Hermannstadt,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2020-11-07,2020/21,Romania,SuperLiga,1,Domestic,Voluntari,Politehnica Iași,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2020-11-08,2020/21,Romania,SuperLiga,1,Domestic,Argeș Pitești,CFR Cluj,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2020-11-08,2020/21,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2020-11-09,2020/21,Romania,SuperLiga,1,Domestic,UTA Arad,Gaz Metan Mediaș,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2020-11-14,2020/21,Romania,SuperLiga,1,Domestic,Dinamo București,Astra Giurgiu,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2020-11-20,2020/21,Romania,SuperLiga,1,Domestic,Dinamo București,Voluntari,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2020-11-20,2020/21,Romania,SuperLiga,1,Domestic,Politehnica Iași,Argeș Pitești,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2020-11-21,2020/21,Romania,SuperLiga,1,Domestic,Academica Clinceni,Viitorul Constanța,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2020-11-21,2020/21,Romania,SuperLiga,1,Domestic,Botoșani,Universitatea Craiova,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2020-11-22,2020/21,Romania,SuperLiga,1,Domestic,CFR Cluj,UTA Arad,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2020-11-22,2020/21,Romania,SuperLiga,1,Domestic,Hermannstadt,Astra Giurgiu,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2020-11-23,2020/21,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Sepsi OSK,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2020-11-23,2020/21,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,FCSB,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2020-12-04,2020/21,Romania,SuperLiga,1,Domestic,Argeș Pitești,Dinamo București,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2020-12-04,2020/21,Romania,SuperLiga,1,Domestic,Voluntari,Academica Clinceni,3,3,score,3-3,D,wikipedia,wikipedia,football-data
2020-12-05,2020/21,Romania,SuperLiga,1,Domestic,FCSB,UTA Arad,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2020-12-05,2020/21,Romania,SuperLiga,1,Domestic,Sepsi OSK,Botoșani,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2020-12-06,2020/21,Romania,SuperLiga,1,Domestic,Politehnica Iași,CFR Cluj,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2020-12-07,2020/21,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Chindia Târgoviște,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2020-12-07,2020/21,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Gaz Metan Mediaș,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2020-12-11,2020/21,Romania,SuperLiga,1,Domestic,Botoșani,Astra Giurgiu,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2020-12-11,2020/21,Romania,SuperLiga,1,Domestic,Dinamo București,Politehnica Iași,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2020-12-12,2020/21,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Viitorul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2020-12-12,2020/21,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Sepsi OSK,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2020-12-13,2020/21,Romania,SuperLiga,1,Domestic,Academica Clinceni,Argeș Pitești,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2020-12-13,2020/21,Romania,SuperLiga,1,Domestic,CFR Cluj,FCSB,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2020-12-13,2020/21,Romania,SuperLiga,1,Domestic,Hermannstadt,Voluntari,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2020-12-14,2020/21,Romania,SuperLiga,1,Domestic,UTA Arad,Universitatea Craiova,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2020-12-15,2020/21,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Gaz Metan Mediaș,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2020-12-15,2020/21,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Botoșani,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2020-12-16,2020/21,Romania,SuperLiga,1,Domestic,Argeș Pitești,Hermannstadt,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2020-12-16,2020/21,Romania,SuperLiga,1,Domestic,Politehnica Iași,Academica Clinceni,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2020-12-16,2020/21,Romania,SuperLiga,1,Domestic,Voluntari,Chindia Târgoviște,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2020-12-17,2020/21,Romania,SuperLiga,1,Domestic,Dinamo București,CFR Cluj,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2020-12-17,2020/21,Romania,SuperLiga,1,Domestic,Sepsi OSK,UTA Arad,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2020-12-18,2020/21,Romania,SuperLiga,1,Domestic,Universitatea Craiova,FCSB,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2020-12-19,2020/21,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Argeș Pitești,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2020-12-19,2020/21,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Viitorul Constanța,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2020-12-20,2020/21,Romania,SuperLiga,1,Domestic,Academica Clinceni,Dinamo București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2020-12-20,2020/21,Romania,SuperLiga,1,Domestic,Botoșani,Voluntari,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2020-12-20,2020/21,Romania,SuperLiga,1,Domestic,Hermannstadt,Politehnica Iași,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2020-12-21,2020/21,Romania,SuperLiga,1,Domestic,FCSB,Sepsi OSK,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2020-12-21,2020/21,Romania,SuperLiga,1,Domestic,UTA Arad,Astra Giurgiu,0,6,score,0-6,A,wikipedia,wikipedia,football-data
2020-12-22,2020/21,Romania,SuperLiga,1,Domestic,CFR Cluj,Universitatea Craiova,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-01-10,2020/21,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Hermannstadt,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-01-12,2020/21,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Voluntari,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2021-01-12,2020/21,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Sepsi OSK,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-01-13,2020/21,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Politehnica Iași,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-01-13,2020/21,Romania,SuperLiga,1,Domestic,Hermannstadt,Dinamo București,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-01-14,2020/21,Romania,SuperLiga,1,Domestic,Botoșani,Argeș Pitești,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-01-14,2020/21,Romania,SuperLiga,1,Domestic,CFR Cluj,Academica Clinceni,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2021-01-15,2020/21,Romania,SuperLiga,1,Domestic,FCSB,Astra Giurgiu,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2021-01-15,2020/21,Romania,SuperLiga,1,Domestic,UTA Arad,Viitorul Constanța,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-01-16,2020/21,Romania,SuperLiga,1,Domestic,Dinamo București,Chindia Târgoviște,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-01-17,2020/21,Romania,SuperLiga,1,Domestic,Academica Clinceni,Hermannstadt,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-01-17,2020/21,Romania,SuperLiga,1,Domestic,Argeș Pitești,Gaz Metan Mediaș,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-01-17,2020/21,Romania,SuperLiga,1,Domestic,Sepsi OSK,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-01-18,2020/21,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Universitatea Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-01-18,2020/21,Romania,SuperLiga,1,Domestic,Politehnica Iași,Botoșani,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-01-19,2020/21,Romania,SuperLiga,1,Domestic,Viitorul Constanța,FCSB,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2021-01-19,2020/21,Romania,SuperLiga,1,Domestic,Voluntari,UTA Arad,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-01-22,2020/21,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Academica Clinceni,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-01-22,2020/21,Romania,SuperLiga,1,Domestic,FCSB,Voluntari,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-01-23,2020/21,Romania,SuperLiga,1,Domestic,Sepsi OSK,Astra Giurgiu,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2021-01-23,2020/21,Romania,SuperLiga,1,Domestic,UTA Arad,Argeș Pitești,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2021-01-23,2020/21,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Viitorul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-01-24,2020/21,Romania,SuperLiga,1,Domestic,Botoșani,Dinamo București,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2021-01-24,2020/21,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Politehnica Iași,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-01-25,2020/21,Romania,SuperLiga,1,Domestic,Hermannstadt,CFR Cluj,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2021-01-26,2020/21,Romania,SuperLiga,1,Domestic,Argeș Pitești,FCSB,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-01-26,2020/21,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Sepsi OSK,3,3,score,3-3,D,wikipedia,wikipedia,football-data
2021-01-26,2020/21,Romania,SuperLiga,1,Domestic,Voluntari,Universitatea Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-01-27,2020/21,Romania,SuperLiga,1,Domestic,Academica Clinceni,Botoșani,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-01-27,2020/21,Romania,SuperLiga,1,Domestic,Dinamo București,Gaz Metan Mediaș,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-01-27,2020/21,Romania,SuperLiga,1,Domestic,Politehnica Iași,UTA Arad,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2021-01-28,2020/21,Romania,SuperLiga,1,Domestic,CFR Cluj,Astra Giurgiu,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-01-28,2020/21,Romania,SuperLiga,1,Domestic,Hermannstadt,Chindia Târgoviște,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-01-29,2020/21,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Argeș Pitești,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-01-30,2020/21,Romania,SuperLiga,1,Domestic,FCSB,Politehnica Iași,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2021-01-30,2020/21,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Academica Clinceni,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-01-30,2020/21,Romania,SuperLiga,1,Domestic,Sepsi OSK,Voluntari,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2021-01-31,2020/21,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Viitorul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-01-31,2020/21,Romania,SuperLiga,1,Domestic,Botoșani,Hermannstadt,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-01-31,2020/21,Romania,SuperLiga,1,Domestic,UTA Arad,Dinamo București,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-02-01,2020/21,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-02-02,2020/21,Romania,SuperLiga,1,Domestic,Politehnica Iași,Universitatea Craiova,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2021-02-03,2020/21,Romania,SuperLiga,1,Domestic,Dinamo București,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-02-03,2020/21,Romania,SuperLiga,1,Domestic,Hermannstadt,Gaz Metan Mediaș,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-02-03,2020/21,Romania,SuperLiga,1,Domestic,Voluntari,Astra Giurgiu,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2021-02-04,2020/21,Romania,SuperLiga,1,Domestic,Academica Clinceni,UTA Arad,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2021-02-04,2020/21,Romania,SuperLiga,1,Domestic,CFR Cluj,Viitorul Constanța,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-02-04,2020/21,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Botoșani,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2021-02-05,2020/21,Romania,SuperLiga,1,Domestic,Sepsi OSK,Politehnica Iași,3,3,score,3-3,D,wikipedia,wikipedia,football-data
2021-02-06,2020/21,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Argeș Pitești,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2021-02-06,2020/21,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Dinamo București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-02-07,2020/21,Romania,SuperLiga,1,Domestic,FCSB,Academica Clinceni,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-02-07,2020/21,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Chindia Târgoviște,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-02-07,2020/21,Romania,SuperLiga,1,Domestic,UTA Arad,Hermannstadt,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-02-08,2020/21,Romania,SuperLiga,1,Domestic,Botoșani,CFR Cluj,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-02-08,2020/21,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Voluntari,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2021-02-12,2020/21,Romania,SuperLiga,1,Domestic,Argeș Pitești,Viitorul Constanța,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-02-13,2020/21,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,UTA Arad,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2021-02-13,2020/21,Romania,SuperLiga,1,Domestic,Dinamo București,Sepsi OSK,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-02-14,2020/21,Romania,SuperLiga,1,Domestic,Academica Clinceni,Universitatea Craiova,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-02-14,2020/21,Romania,SuperLiga,1,Domestic,Hermannstadt,FCSB,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2021-02-14,2020/21,Romania,SuperLiga,1,Domestic,Politehnica Iași,Astra Giurgiu,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2021-02-15,2020/21,Romania,SuperLiga,1,Domestic,Botoșani,Gaz Metan Mediaș,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2021-02-15,2020/21,Romania,SuperLiga,1,Domestic,CFR Cluj,Voluntari,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2021-02-16,2020/21,Romania,SuperLiga,1,Domestic,Argeș Pitești,Sepsi OSK,1,1,score,1-1,D,wikipedia,wikipedia,football-data
