Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,DateMatchMethod,Score,Result,FixtureSource,ResultSource,DateSource
2024-08-10,2024/25,Romania,SuperLiga,1,Domestic,Hermannstadt,Botoșani,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-08-10,2024/25,Romania,SuperLiga,1,Domestic,UTA Arad,Oțelul Galați,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-08-11,2024/25,Romania,SuperLiga,1,Domestic,CFR Cluj,Unirea Slobozia,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2024-08-11,2024/25,Romania,SuperLiga,1,Domestic,Sepsi OSK,Universitatea Craiova,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2024-08-12,2024/25,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Universitatea Cluj,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-08-12,2024/25,Romania,SuperLiga,1,Domestic,Politehnica Iași,Dinamo București,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2024-08-16,2024/25,Romania,SuperLiga,1,Domestic,Unirea Slobozia,Petrolul Ploiești,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2024-08-16,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Gloria Buzău,5,1,score,5-1,H,wikipedia,wikipedia,football-data
2024-08-17,2024/25,Romania,SuperLiga,1,Domestic,Botoșani,UTA Arad,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-08-17,2024/25,Romania,SuperLiga,1,Domestic,FCSB,Politehnica Iași,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2024-08-18,2024/25,Romania,SuperLiga,1,Domestic,Rapid București,Dinamo București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-08-19,2024/25,Romania,SuperLiga,1,Domestic,Farul Constanța,Hermannstadt,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2024-08-19,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Sepsi OSK,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2024-08-23,2024/25,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Oțelul Galați,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-08-23,2024/25,Romania,SuperLiga,1,Domestic,Politehnica Iași,Rapid București,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2024-08-24,2024/25,Romania,SuperLiga,1,Domestic,Dinamo București,Universitatea Craiova,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-08-24,2024/25,Romania,SuperLiga,1,Domestic,Sepsi OSK,Unirea Slobozia,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2024-08-25,2024/25,Romania,SuperLiga,1,Domestic,CFR Cluj,Botoșani,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2024-08-25,2024/25,Romania,SuperLiga,1,Domestic,Hermannstadt,FCSB,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-08-26,2024/25,Romania,SuperLiga,1,Domestic,Gloria Buzău,Universitatea Cluj,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2024-08-26,2024/25,Romania,SuperLiga,1,Domestic,UTA Arad,Farul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-08-30,2024/25,Romania,SuperLiga,1,Domestic,Oțelul Galați,Sepsi OSK,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-08-31,2024/25,Romania,SuperLiga,1,Domestic,Hermannstadt,Politehnica Iași,6,2,score,6-2,H,wikipedia,wikipedia,football-data
2024-08-31,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Rapid București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-09-01,2024/25,Romania,SuperLiga,1,Domestic,Botoșani,Petrolul Ploiești,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2024-09-01,2024/25,Romania,SuperLiga,1,Domestic,FCSB,UTA Arad,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-09-01,2024/25,Romania,SuperLiga,1,Domestic,Farul Constanța,CFR Cluj,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2024-09-02,2024/25,Romania,SuperLiga,1,Domestic,Unirea Slobozia,Gloria Buzău,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-09-02,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Dinamo București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-09-13,2024/25,Romania,SuperLiga,1,Domestic,Dinamo București,Unirea Slobozia,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-09-13,2024/25,Romania,SuperLiga,1,Domestic,Sepsi OSK,Botoșani,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2024-09-14,2024/25,Romania,SuperLiga,1,Domestic,Gloria Buzău,Oțelul Galați,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-09-14,2024/25,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Farul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-09-15,2024/25,Romania,SuperLiga,1,Domestic,CFR Cluj,FCSB,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2024-09-15,2024/25,Romania,SuperLiga,1,Domestic,Politehnica Iași,Universitatea Craiova,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-09-16,2024/25,Romania,SuperLiga,1,Domestic,Rapid București,Universitatea Cluj,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2024-09-16,2024/25,Romania,SuperLiga,1,Domestic,UTA Arad,Hermannstadt,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-09-20,2024/25,Romania,SuperLiga,1,Domestic,Botoșani,Gloria Buzău,3,3,score,3-3,D,wikipedia,wikipedia,football-data
2024-09-20,2024/25,Romania,SuperLiga,1,Domestic,Oțelul Galați,Dinamo București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-09-21,2024/25,Romania,SuperLiga,1,Domestic,FCSB,Petrolul Ploiești,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-09-21,2024/25,Romania,SuperLiga,1,Domestic,Hermannstadt,CFR Cluj,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-09-22,2024/25,Romania,SuperLiga,1,Domestic,Farul Constanța,Sepsi OSK,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-09-22,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Universitatea Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-09-23,2024/25,Romania,SuperLiga,1,Domestic,UTA Arad,Politehnica Iași,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-09-23,2024/25,Romania,SuperLiga,1,Domestic,Unirea Slobozia,Rapid București,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2024-09-27,2024/25,Romania,SuperLiga,1,Domestic,Dinamo București,Botoșani,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2024-09-27,2024/25,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Hermannstadt,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2024-09-28,2024/25,Romania,SuperLiga,1,Domestic,CFR Cluj,UTA Arad,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2024-09-28,2024/25,Romania,SuperLiga,1,Domestic,Politehnica Iași,Universitatea Cluj,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-09-28,2024/25,Romania,SuperLiga,1,Domestic,Rapid București,Oțelul Galați,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-09-29,2024/25,Romania,SuperLiga,1,Domestic,Gloria Buzău,Farul Constanța,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-09-29,2024/25,Romania,SuperLiga,1,Domestic,Sepsi OSK,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2024-09-30,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Unirea Slobozia,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2024-10-04,2024/25,Romania,SuperLiga,1,Domestic,Farul Constanța,Dinamo București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-10-04,2024/25,Romania,SuperLiga,1,Domestic,UTA Arad,Petrolul Ploiești,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2024-10-05,2024/25,Romania,SuperLiga,1,Domestic,CFR Cluj,Politehnica Iași,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-10-05,2024/25,Romania,SuperLiga,1,Domestic,Oțelul Galați,Universitatea Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-10-05,2024/25,Romania,SuperLiga,1,Domestic,Unirea Slobozia,Universitatea Cluj,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2024-10-06,2024/25,Romania,SuperLiga,1,Domestic,Botoșani,Rapid București,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-10-06,2024/25,Romania,SuperLiga,1,Domestic,FCSB,Gloria Buzău,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2024-10-06,2024/25,Romania,SuperLiga,1,Domestic,Hermannstadt,Sepsi OSK,0,4,score,0-4,A,wikipedia,wikipedia,football-data
2024-10-18,2024/25,Romania,SuperLiga,1,Domestic,Gloria Buzău,Hermannstadt,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2024-10-18,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Oțelul Galați,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-10-19,2024/25,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,CFR Cluj,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-10-19,2024/25,Romania,SuperLiga,1,Domestic,Sepsi OSK,UTA Arad,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-10-20,2024/25,Romania,SuperLiga,1,Domestic,Dinamo București,FCSB,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2024-10-20,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Botoșani,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-10-21,2024/25,Romania,SuperLiga,1,Domestic,Politehnica Iași,Unirea Slobozia,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-10-21,2024/25,Romania,SuperLiga,1,Domestic,Rapid București,Farul Constanța,5,0,score,5-0,H,wikipedia,wikipedia,football-data
2024-10-25,2024/25,Romania,SuperLiga,1,Domestic,CFR Cluj,Sepsi OSK,3,3,score,3-3,D,wikipedia,wikipedia,football-data
2024-10-26,2024/25,Romania,SuperLiga,1,Domestic,Hermannstadt,Dinamo București,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2024-10-26,2024/25,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Politehnica Iași,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2024-10-26,2024/25,Romania,SuperLiga,1,Domestic,UTA Arad,Gloria Buzău,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-10-27,2024/25,Romania,SuperLiga,1,Domestic,FCSB,Rapid București,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-10-27,2024/25,Romania,SuperLiga,1,Domestic,Oțelul Galați,Unirea Slobozia,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2024-10-28,2024/25,Romania,SuperLiga,1,Domestic,Botoșani,Universitatea Cluj,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2024-10-28,2024/25,Romania,SuperLiga,1,Domestic,Farul Constanța,Universitatea Craiova,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2024-11-01,2024/25,Romania,SuperLiga,1,Domestic,Gloria Buzău,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2024-11-02,2024/25,Romania,SuperLiga,1,Domestic,Dinamo București,UTA Arad,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-11-02,2024/25,Romania,SuperLiga,1,Domestic,Sepsi OSK,Petrolul Ploiești,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-11-03,2024/25,Romania,SuperLiga,1,Domestic,Politehnica Iași,Oțelul Galați,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-11-03,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Farul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-11-03,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Craiova,FCSB,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-11-04,2024/25,Romania,SuperLiga,1,Domestic,Rapid București,Hermannstadt,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-11-04,2024/25,Romania,SuperLiga,1,Domestic,Unirea Slobozia,Botoșani,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-11-08,2024/25,Romania,SuperLiga,1,Domestic,Dinamo București,CFR Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-11-08,2024/25,Romania,SuperLiga,1,Domestic,Oțelul Galați,Botoșani,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-11-09,2024/25,Romania,SuperLiga,1,Domestic,Politehnica Iași,Sepsi OSK,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2024-11-09,2024/25,Romania,SuperLiga,1,Domestic,Rapid București,UTA Arad,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-11-09,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Hermannstadt,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2024-11-10,2024/25,Romania,SuperLiga,1,Domestic,Unirea Slobozia,Farul Constanța,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2024-11-10,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Cluj,FCSB,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2024-11-11,2024/25,Romania,SuperLiga,1,Domestic,Gloria Buzău,Petrolul Ploiești,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2024-11-11,2024/25,Romania,SuperLiga,1,Domestic,Oțelul Galați,CFR Cluj,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2024-11-21,2024/25,Romania,SuperLiga,1,Domestic,Botoșani,FCSB,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-11-22,2024/25,Romania,SuperLiga,1,Domestic,Farul Constanța,Oțelul Galați,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2024-11-22,2024/25,Romania,SuperLiga,1,Domestic,Sepsi OSK,Gloria Buzău,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-11-23,2024/25,Romania,SuperLiga,1,Domestic,CFR Cluj,Rapid București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-11-23,2024/25,Romania,SuperLiga,1,Domestic,Hermannstadt,Universitatea Cluj,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-11-24,2024/25,Romania,SuperLiga,1,Domestic,FCSB,Unirea Slobozia,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2024-11-24,2024/25,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Dinamo București,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2024-11-25,2024/25,Romania,SuperLiga,1,Domestic,Botoșani,Politehnica Iași,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-11-25,2024/25,Romania,SuperLiga,1,Domestic,UTA Arad,Universitatea Craiova,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2024-11-29,2024/25,Romania,SuperLiga,1,Domestic,Botoșani,Farul Constanța,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-11-29,2024/25,Romania,SuperLiga,1,Domestic,Rapid București,Petrolul Ploiești,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-11-30,2024/25,Romania,SuperLiga,1,Domestic,Dinamo București,Sepsi OSK,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-11-30,2024/25,Romania,SuperLiga,1,Domestic,Gloria Buzău,Politehnica Iași,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-11-30,2024/25,Romania,SuperLiga,1,Domestic,Unirea Slobozia,Hermannstadt,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2024-12-01,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Craiova,CFR Cluj,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2024-12-02,2024/25,Romania,SuperLiga,1,Domestic,Oțelul Galați,FCSB,1,4,score,1-4,A,wikipedia,wikipedia,football-data
2024-12-02,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Cluj,UTA Arad,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2024-12-06,2024/25,Romania,SuperLiga,1,Domestic,Sepsi OSK,Rapid București,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-12-07,2024/25,Romania,SuperLiga,1,Domestic,Gloria Buzău,Dinamo București,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2024-12-07,2024/25,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Universitatea Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-12-08,2024/25,Romania,SuperLiga,1,Domestic,FCSB,Botoșani,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-12-08,2024/25,Romania,SuperLiga,1,Domestic,Politehnica Iași,Farul Constanța,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2024-12-08,2024/25,Romania,SuperLiga,1,Domestic,UTA Arad,Unirea Slobozia,3,4,score,3-4,A,wikipedia,wikipedia,football-data
2024-12-09,2024/25,Romania,SuperLiga,1,Domestic,Hermannstadt,Oțelul Galați,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2024-12-09,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Cluj,CFR Cluj,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2024-12-13,2024/25,Romania,SuperLiga,1,Domestic,Botoșani,Hermannstadt,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2024-12-13,2024/25,Romania,SuperLiga,1,Domestic,Dinamo București,Politehnica Iași,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-12-14,2024/25,Romania,SuperLiga,1,Domestic,Oțelul Galați,UTA Arad,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-12-14,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Petrolul Ploiești,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2024-12-14,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Sepsi OSK,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-12-15,2024/25,Romania,SuperLiga,1,Domestic,Farul Constanța,FCSB,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-12-15,2024/25,Romania,SuperLiga,1,Domestic,Unirea Slobozia,CFR Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2024-12-16,2024/25,Romania,SuperLiga,1,Domestic,Rapid București,Gloria Buzău,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2024-12-20,2024/25,Romania,SuperLiga,1,Domestic,Sepsi OSK,Universitatea Cluj,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-12-21,2024/25,Romania,SuperLiga,1,Domestic,Gloria Buzău,Universitatea Craiova,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2024-12-21,2024/25,Romania,SuperLiga,1,Domestic,Hermannstadt,Farul Constanța,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-12-22,2024/25,Romania,SuperLiga,1,Domestic,CFR Cluj,Oțelul Galați,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2024-12-22,2024/25,Romania,SuperLiga,1,Domestic,Dinamo București,Rapid București,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2024-12-22,2024/25,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Unirea Slobozia,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2024-12-23,2024/25,Romania,SuperLiga,1,Domestic,Politehnica Iași,FCSB,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2024-12-23,2024/25,Romania,SuperLiga,1,Domestic,UTA Arad,Botoșani,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2025-01-17,2024/25,Romania,SuperLiga,1,Domestic,FCSB,Hermannstadt,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2025-01-17,2024/25,Romania,SuperLiga,1,Domestic,Unirea Slobozia,Sepsi OSK,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2025-01-18,2024/25,Romania,SuperLiga,1,Domestic,Oțelul Galați,Petrolul Ploiești,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2025-01-18,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Cluj,Gloria Buzău,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2025-01-19,2024/25,Romania,SuperLiga,1,Domestic,Botoșani,CFR Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2025-01-19,2024/25,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Dinamo București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2025-01-20,2024/25,Romania,SuperLiga,1,Domestic,Farul Constanța,UTA Arad,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2025-01-20,2024/25,Romania,SuperLiga,1,Domestic,Rapid București,Politehnica Iași,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2025-01-24,2024/25,Romania,SuperLiga,1,Domestic,Dinamo București,Universitatea Cluj,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2025-01-24,2024/25,Romania,SuperLiga,1,Domestic,Gloria Buzău,Unirea Slobozia,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2025-01-25,2024/25,Romania,SuperLiga,1,Domestic,Politehnica Iași,Hermannstadt,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2025-01-25,2024/25,Romania,SuperLiga,1,Domestic,Rapid București,Universitatea Craiova,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2025-01-26,2024/25,Romania,SuperLiga,1,Domestic,Sepsi OSK,Oțelul Galați,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2025-01-26,2024/25,Romania,SuperLiga,1,Domestic,UTA Arad,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2025-01-27,2024/25,Romania,SuperLiga,1,Domestic,CFR Cluj,Farul Constanța,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2025-01-27,2024/25,Romania,SuperLiga,1,Domestic,Petrolul Ploiești,Botoșani,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2025-01-31,2024/25,Romania,SuperLiga,1,Domestic,Hermannstadt,UTA Arad,0,0,score,0-0,D,wikipedia,wikipedia,football-data
