Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,DateMatchMethod,Score,Result,FixtureSource,ResultSource,DateSource
2019-07-21,2019/20,Romania,SuperLiga,1,Domestic,Dinamo București,Universitatea Craiova,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2019-07-21,2019/20,Romania,SuperLiga,1,Domestic,Politehnica Iași,Astra Giurgiu,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2019-07-22,2019/20,Romania,SuperLiga,1,Domestic,Sepsi OSK,FCSB,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2019-07-26,2019/20,Romania,SuperLiga,1,Domestic,Politehnica Iași,Academica Clinceni,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2019-07-26,2019/20,Romania,SuperLiga,1,Domestic,Voluntari,Astra Giurgiu,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2019-07-27,2019/20,Romania,SuperLiga,1,Domestic,CFR Cluj,Dinamo București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2019-07-27,2019/20,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Sepsi OSK,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-07-28,2019/20,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Chindia Târgoviște,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2019-07-28,2019/20,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Hermannstadt,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2019-07-29,2019/20,Romania,SuperLiga,1,Domestic,FCSB,Botoșani,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2019-08-02,2019/20,Romania,SuperLiga,1,Domestic,Dinamo București,Academica Clinceni,4,2,score,4-2,H,wikipedia,wikipedia,football-data
2019-08-03,2019/20,Romania,SuperLiga,1,Domestic,Botoșani,Gaz Metan Mediaș,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-08-03,2019/20,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,CFR Cluj,1,4,score,1-4,A,wikipedia,wikipedia,football-data
2019-08-04,2019/20,Romania,SuperLiga,1,Domestic,Hermannstadt,Universitatea Craiova,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2019-08-04,2019/20,Romania,SuperLiga,1,Domestic,Sepsi OSK,Viitorul Constanța,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2019-08-05,2019/20,Romania,SuperLiga,1,Domestic,Astra Giurgiu,FCSB,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2019-08-05,2019/20,Romania,SuperLiga,1,Domestic,Voluntari,Politehnica Iași,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2019-08-09,2019/20,Romania,SuperLiga,1,Domestic,Academica Clinceni,Chindia Târgoviște,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2019-08-09,2019/20,Romania,SuperLiga,1,Domestic,Politehnica Iași,Dinamo București,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2019-08-10,2019/20,Romania,SuperLiga,1,Domestic,CFR Cluj,Hermannstadt,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2019-08-10,2019/20,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Astra Giurgiu,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2019-08-11,2019/20,Romania,SuperLiga,1,Domestic,FCSB,Voluntari,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2019-08-11,2019/20,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Sepsi OSK,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2019-08-12,2019/20,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Botoșani,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2019-08-16,2019/20,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Dinamo București,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2019-08-16,2019/20,Romania,SuperLiga,1,Domestic,Hermannstadt,Academica Clinceni,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2019-08-17,2019/20,Romania,SuperLiga,1,Domestic,Sepsi OSK,CFR Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-08-18,2019/20,Romania,SuperLiga,1,Domestic,Botoșani,Universitatea Craiova,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-08-18,2019/20,Romania,SuperLiga,1,Domestic,FCSB,Politehnica Iași,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2019-08-19,2019/20,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Viitorul Constanța,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-08-19,2019/20,Romania,SuperLiga,1,Domestic,Voluntari,Gaz Metan Mediaș,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2019-08-23,2019/20,Romania,SuperLiga,1,Domestic,Politehnica Iași,Chindia Târgoviște,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2019-08-23,2019/20,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Astra Giurgiu,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2019-08-24,2019/20,Romania,SuperLiga,1,Domestic,Academica Clinceni,Sepsi OSK,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-08-24,2019/20,Romania,SuperLiga,1,Domestic,CFR Cluj,Botoșani,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2019-08-25,2019/20,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,FCSB,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2019-08-25,2019/20,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Voluntari,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2019-08-26,2019/20,Romania,SuperLiga,1,Domestic,Dinamo București,Hermannstadt,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2019-08-30,2019/20,Romania,SuperLiga,1,Domestic,Botoșani,Academica Clinceni,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2019-08-30,2019/20,Romania,SuperLiga,1,Domestic,Voluntari,Universitatea Craiova,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2019-08-31,2019/20,Romania,SuperLiga,1,Domestic,Astra Giurgiu,CFR Cluj,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2019-08-31,2019/20,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Politehnica Iași,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2019-09-01,2019/20,Romania,SuperLiga,1,Domestic,FCSB,Viitorul Constanța,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2019-09-01,2019/20,Romania,SuperLiga,1,Domestic,Hermannstadt,Chindia Târgoviște,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2019-09-02,2019/20,Romania,SuperLiga,1,Domestic,Sepsi OSK,Dinamo București,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2019-09-13,2019/20,Romania,SuperLiga,1,Domestic,Academica Clinceni,Astra Giurgiu,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-09-13,2019/20,Romania,SuperLiga,1,Domestic,CFR Cluj,Voluntari,5,0,score,5-0,H,wikipedia,wikipedia,football-data
2019-09-14,2019/20,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Sepsi OSK,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2019-09-14,2019/20,Romania,SuperLiga,1,Domestic,Dinamo București,Botoșani,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-09-15,2019/20,Romania,SuperLiga,1,Domestic,Politehnica Iași,Hermannstadt,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2019-09-15,2019/20,Romania,SuperLiga,1,Domestic,Universitatea Craiova,FCSB,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2019-09-16,2019/20,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Gaz Metan Mediaș,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2019-09-20,2019/20,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Universitatea Craiova,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2019-09-21,2019/20,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Dinamo București,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2019-09-21,2019/20,Romania,SuperLiga,1,Domestic,Sepsi OSK,Hermannstadt,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2019-09-21,2019/20,Romania,SuperLiga,1,Domestic,Voluntari,Academica Clinceni,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2019-09-22,2019/20,Romania,SuperLiga,1,Domestic,Botoșani,Chindia Târgoviște,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2019-09-22,2019/20,Romania,SuperLiga,1,Domestic,FCSB,CFR Cluj,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2019-09-23,2019/20,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Politehnica Iași,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2019-09-27,2019/20,Romania,SuperLiga,1,Domestic,Dinamo București,Voluntari,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2019-09-28,2019/20,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Astra Giurgiu,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2019-09-28,2019/20,Romania,SuperLiga,1,Domestic,Hermannstadt,Botoșani,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2019-09-29,2019/20,Romania,SuperLiga,1,Domestic,Academica Clinceni,FCSB,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2019-09-29,2019/20,Romania,SuperLiga,1,Domestic,CFR Cluj,Gaz Metan Mediaș,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2019-09-30,2019/20,Romania,SuperLiga,1,Domestic,Politehnica Iași,Sepsi OSK,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-09-30,2019/20,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Viitorul Constanța,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2019-10-04,2019/20,Romania,SuperLiga,1,Domestic,Botoșani,Sepsi OSK,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-10-04,2019/20,Romania,SuperLiga,1,Domestic,Universitatea Craiova,Politehnica Iași,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-10-05,2019/20,Romania,SuperLiga,1,Domestic,FCSB,Dinamo București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-10-05,2019/20,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Academica Clinceni,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2019-10-06,2019/20,Romania,SuperLiga,1,Domestic,Viitorul Constanța,CFR Cluj,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2019-10-07,2019/20,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Hermannstadt,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2019-10-07,2019/20,Romania,SuperLiga,1,Domestic,Voluntari,Chindia Târgoviște,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2019-10-18,2019/20,Romania,SuperLiga,1,Domestic,Dinamo București,Gaz Metan Mediaș,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2019-10-18,2019/20,Romania,SuperLiga,1,Domestic,Hermannstadt,Voluntari,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2019-10-19,2019/20,Romania,SuperLiga,1,Domestic,CFR Cluj,Universitatea Craiova,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2019-10-20,2019/20,Romania,SuperLiga,1,Domestic,Academica Clinceni,Viitorul Constanța,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2019-10-20,2019/20,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,FCSB,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2019-10-20,2019/20,Romania,SuperLiga,1,Domestic,Sepsi OSK,Astra Giurgiu,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2019-10-21,2019/20,Romania,SuperLiga,1,Domestic,Politehnica Iași,Botoșani,0,3,score,0-3,A,wikipedia,wikipedia,football-data
2019-10-25,2019/20,Romania,SuperLiga,1,Domestic,Sepsi OSK,Voluntari,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2019-10-26,2019/20,Romania,SuperLiga,1,Domestic,Chindia Târgoviște,Gaz Metan Mediaș,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2019-10-26,2019/20,Romania,SuperLiga,1,Domestic,Hermannstadt,FCSB,0,4,score,0-4,A,wikipedia,wikipedia,football-data
2019-10-27,2019/20,Romania,SuperLiga,1,Domestic,Academica Clinceni,Universitatea Craiova,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2019-10-27,2019/20,Romania,SuperLiga,1,Domestic,Botoșani,Astra Giurgiu,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2019-10-27,2019/20,Romania,SuperLiga,1,Domestic,Dinamo București,Viitorul Constanța,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2019-10-28,2019/20,Romania,SuperLiga,1,Domestic,Politehnica Iași,CFR Cluj,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2019-11-01,2019/20,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Chindia Târgoviște,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2019-11-02,2019/20,Romania,SuperLiga,1,Domestic,CFR Cluj,Academica Clinceni,3,0,score,3-0,H,wikipedia,wikipedia,football-data
