Date,Season,Country,League,Tier,CompetitionType,Home,Away,HomeScore,AwayScore,DateMatchMethod,Score,Result,FixtureSource,ResultSource,DateSource
2016-08-13,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Gaz Metan Mediaș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-08-14,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,CFR Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-08-14,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Târgu Mureș,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2016-08-15,2016/17,Romania,SuperLiga,1,Domestic,CS U Craiova,CSM Politehnica Iași,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2016-08-15,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,Voluntari,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2016-08-18,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Botoșani,0,5,score,0-5,A,wikipedia,wikipedia,football-data
2016-08-19,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Viitorul Constanța,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2016-08-20,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,Dinamo București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-08-20,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Concordia Chiajna,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-08-21,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,Astra Giurgiu,5,1,score,5-1,H,wikipedia,wikipedia,football-data
2016-08-21,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,Pandurii Târgu Jiu,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2016-08-22,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,CS U Craiova,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2016-08-22,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Botoșani,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2016-08-26,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,CSM Politehnica Iași,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2016-08-26,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,Gaz Metan Mediaș,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-08-27,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,CFR Cluj,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-08-27,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,FC Steaua București,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-08-28,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Voluntari,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-08-28,2016/17,Romania,SuperLiga,1,Domestic,CS U Craiova,Viitorul Constanța,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-08-29,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Târgu Mureș,4,2,score,4-2,H,wikipedia,wikipedia,football-data
2016-08-31,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,CSM Politehnica Iași,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-09-09,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Pandurii Târgu Jiu,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2016-09-10,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,CS U Craiova,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2016-09-10,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,ACS Poli Timișoara,4,1,score,4-1,H,wikipedia,wikipedia,football-data
2016-09-11,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Botoșani,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-09-11,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,Astra Giurgiu,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-09-12,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-09-12,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Concordia Chiajna,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-09-16,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Viitorul Constanța,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2016-09-16,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Târgu Mureș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-09-17,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,Voluntari,5,0,score,5-0,H,wikipedia,wikipedia,football-data
2016-09-17,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,CSM Politehnica Iași,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2016-09-18,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,FC Steaua București,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-09-18,2016/17,Romania,SuperLiga,1,Domestic,CS U Craiova,Concordia Chiajna,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-09-19,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Gaz Metan Mediaș,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2016-09-20,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Pandurii Târgu Jiu,3,2,score,3-2,H,wikipedia,wikipedia,football-data
2016-09-20,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Dinamo București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-09-21,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Botoșani,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2016-09-21,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,CS U Craiova,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-09-22,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,CFR Cluj,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2016-09-22,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,ACS Poli Timișoara,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-09-22,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Astra Giurgiu,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2016-09-23,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Viitorul Constanța,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-09-24,2016/17,Romania,SuperLiga,1,Domestic,CS U Craiova,Botoșani,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-09-24,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,Concordia Chiajna,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-09-25,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Târgu Mureș,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-09-25,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,FC Steaua București,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2016-09-26,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,CSM Politehnica Iași,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-09-26,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,Gaz Metan Mediaș,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-09-30,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,ACS Poli Timișoara,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-09-30,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,CFR Cluj,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2016-10-01,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-10-01,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Voluntari,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-10-02,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,CS U Craiova,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-10-02,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Astra Giurgiu,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-10-03,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Pandurii Târgu Jiu,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2016-10-14,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,CSM Politehnica Iași,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-10-15,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Concordia Chiajna,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-10-15,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Botoșani,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-10-16,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,Gaz Metan Mediaș,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-10-16,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,Târgu Mureș,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-10-17,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Viitorul Constanța,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-10-17,2016/17,Romania,SuperLiga,1,Domestic,CS U Craiova,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-10-21,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,ACS Poli Timișoara,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2016-10-21,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,CFR Cluj,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-10-22,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,Pandurii Târgu Jiu,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2016-10-22,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,CS U Craiova,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2016-10-23,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Voluntari,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2016-10-23,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,FC Steaua București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-10-24,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Astra Giurgiu,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2016-10-28,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,CFR Cluj,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2016-10-29,2016/17,Romania,SuperLiga,1,Domestic,CS U Craiova,Pandurii Târgu Jiu,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-10-29,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,Astra Giurgiu,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2016-10-30,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,FC Steaua București,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2016-10-30,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Gaz Metan Mediaș,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2016-10-31,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,ACS Poli Timișoara,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2016-10-31,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Voluntari,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-11-04,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,CSM Politehnica Iași,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-11-05,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Dinamo București,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2016-11-05,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,CS U Craiova,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2016-11-05,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,Concordia Chiajna,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-11-06,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Pandurii Târgu Jiu,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2016-11-06,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,Viitorul Constanța,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2016-11-07,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,Botoșani,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-11-18,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Voluntari,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-11-18,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,ACS Poli Timișoara,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2016-11-19,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Târgu Mureș,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2016-11-19,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,FC Steaua București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-11-20,2016/17,Romania,SuperLiga,1,Domestic,CS U Craiova,Astra Giurgiu,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-11-21,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,CFR Cluj,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2016-11-21,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Gaz Metan Mediaș,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-11-25,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,CS U Craiova,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-11-25,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Viitorul Constanța,0,2,score,0-2,A,wikipedia,wikipedia,football-data
2016-11-26,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Concordia Chiajna,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2016-11-26,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,Dinamo București,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2016-11-27,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Astra Giurgiu,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2016-11-27,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,Botoșani,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2016-11-28,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,Pandurii Târgu Jiu,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-11-29,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Târgu Mureș,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2016-11-29,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,CSM Politehnica Iași,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-11-30,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Gaz Metan Mediaș,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2016-11-30,2016/17,Romania,SuperLiga,1,Domestic,CS U Craiova,ACS Poli Timișoara,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2016-11-30,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,FC Steaua București,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2016-12-01,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,CFR Cluj,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2016-12-01,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Voluntari,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2016-12-02,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Concordia Chiajna,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-12-03,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,CS U Craiova,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2016-12-04,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,Pandurii Târgu Jiu,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2016-12-04,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Botoșani,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2016-12-04,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,Astra Giurgiu,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2016-12-05,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,ACS Poli Timișoara,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2016-12-05,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Dinamo București,4,0,score,4-0,H,wikipedia,wikipedia,football-data
2016-12-09,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Voluntari,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-12-09,2016/17,Romania,SuperLiga,1,Domestic,CS U Craiova,CFR Cluj,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-12-10,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,CSM Politehnica Iași,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2016-12-10,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,Târgu Mureș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-12-10,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Gaz Metan Mediaș,2,5,score,2-5,A,wikipedia,wikipedia,football-data
2016-12-11,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,FC Steaua București,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-12-12,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Viitorul Constanța,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2016-12-16,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,CS U Craiova,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2016-12-17,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,ACS Poli Timișoara,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2016-12-17,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,CFR Cluj,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2016-12-18,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Dinamo București,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2016-12-18,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Pandurii Târgu Jiu,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2016-12-19,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,Astra Giurgiu,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2016-12-19,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Botoșani,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2017-02-03,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Târgu Mureș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-02-03,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,CSM Politehnica Iași,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-02-04,2016/17,Romania,SuperLiga,1,Domestic,CS U Craiova,Voluntari,5,0,score,5-0,H,wikipedia,wikipedia,football-data
2017-02-04,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,Viitorul Constanța,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2017-02-05,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Concordia Chiajna,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-02-05,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,FC Steaua București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-02-06,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Gaz Metan Mediaș,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-02-10,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,ACS Poli Timișoara,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-02-11,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,CS U Craiova,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-02-11,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,CFR Cluj,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2017-02-12,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,Voluntari,2,2,score,2-2,D,wikipedia,wikipedia,football-data
2017-02-13,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Dinamo București,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2017-02-13,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,Pandurii Târgu Jiu,3,0,score,3-0,H,wikipedia,wikipedia,football-data
2017-02-17,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,Târgu Mureș,2,0,score,2-0,H,wikipedia,wikipedia,football-data
2017-02-18,2016/17,Romania,SuperLiga,1,Domestic,CS U Craiova,FC Steaua București,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2017-02-18,2016/17,Romania,SuperLiga,1,Domestic,Voluntari,Gaz Metan Mediaș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-02-19,2016/17,Romania,SuperLiga,1,Domestic,Astra Giurgiu,Viitorul Constanța,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-02-19,2016/17,Romania,SuperLiga,1,Domestic,Pandurii Târgu Jiu,Concordia Chiajna,0,1,score,0-1,A,wikipedia,wikipedia,football-data
2017-02-20,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,CSM Politehnica Iași,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2017-02-20,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,Botoșani,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-02-24,2016/17,Romania,SuperLiga,1,Domestic,Târgu Mureș,Voluntari,0,0,score,0-0,D,wikipedia,wikipedia,football-data
2017-02-25,2016/17,Romania,SuperLiga,1,Domestic,Dinamo București,CS U Craiova,2,1,score,2-1,H,wikipedia,wikipedia,football-data
2017-02-25,2016/17,Romania,SuperLiga,1,Domestic,Viitorul Constanța,ACS Poli Timișoara,5,0,score,5-0,H,wikipedia,wikipedia,football-data
2017-02-26,2016/17,Romania,SuperLiga,1,Domestic,Botoșani,Pandurii Târgu Jiu,3,1,score,3-1,H,wikipedia,wikipedia,football-data
2017-02-26,2016/17,Romania,SuperLiga,1,Domestic,Gaz Metan Mediaș,FC Steaua București,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-02-27,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,CFR Cluj,1,2,score,1-2,A,wikipedia,wikipedia,football-data
2017-02-27,2016/17,Romania,SuperLiga,1,Domestic,Concordia Chiajna,Astra Giurgiu,1,3,score,1-3,A,wikipedia,wikipedia,football-data
2017-03-02,2016/17,Romania,SuperLiga,1,Domestic,CSM Politehnica Iași,Astra Giurgiu,2,3,score,2-3,A,wikipedia,wikipedia,football-data
2017-03-04,2016/17,Romania,SuperLiga,1,Domestic,ACS Poli Timișoara,Concordia Chiajna,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-03-04,2016/17,Romania,SuperLiga,1,Domestic,FC Steaua București,Târgu Mureș,1,1,score,1-1,D,wikipedia,wikipedia,football-data
2017-03-05,2016/17,Romania,SuperLiga,1,Domestic,CFR Cluj,Viitorul Constanța,1,0,score,1-0,H,wikipedia,wikipedia,football-data
2017-03-05,2016/17,Romania,SuperLiga,1,Domestic,CS U Craiova,Gaz Metan Mediaș,1,0,score,1-0,H,wikipedia,wikipedia,football-data
