MatchKey,Occurrence,Away,Home,TableNumber,HG,AG,FDHome,FDAway,WikiID,FDID,Date
Aalesund|||Stabaek|||1|||1,1,,,,,,,,,241,2018-12-09
Bodo/Glimt|||Brann|||2|||2,1,Brann,Bodø/Glimt,10,2,2,Bodo/Glimt,Brann,16,122,2018-07-08
Bodo/Glimt|||Haugesund|||0|||3,1,Haugesund,Bodø/Glimt,10,0,3,Bodo/Glimt,Haugesund,31,13,2018-04-02
Bodo/Glimt|||Kristiansund|||3|||0,1,Kristiansund,Bodø/Glimt,10,3,0,Bodo/Glimt,Kristiansund,46,138,2018-08-12
Bodo/Glimt|||Lillestrom|||3|||1,1,Lillestrøm,Bodø/Glimt,10,3,1,Bodo/Glimt,Lillestrom,61,1,2018-03-11
Bodo/Glimt|||Molde|||0|||1,1,Molde,Bodø/Glimt,10,0,1,Bodo/Glimt,Molde,76,195,2018-10-07
Bodo/Glimt|||Odd|||1|||1,1,Odd,Bodø/Glimt,10,1,1,Bodo/Glimt,Odd,91,152,2018-08-20
Bodo/Glimt|||Ranheim|||4|||0,1,Ranheim,Bodø/Glimt,10,4,0,Bodo/Glimt,Ranheim,106,90,2018-05-27
Bodo/Glimt|||Rosenborg|||0|||1,1,Rosenborg,Bodø/Glimt,10,0,1,Bodo/Glimt,Rosenborg,121,38,2018-04-16
Bodo/Glimt|||Sandefjord|||1|||1,1,Sandefjord,Bodø/Glimt,10,1,1,Bodo/Glimt,Sandefjord,136,106,2018-06-24
Bodo/Glimt|||Sarpsborg 08|||3|||1,1,Sarpsborg 08,Bodø/Glimt,10,3,1,Bodo/Glimt,Sarpsborg 08,151,163,2018-09-02
Bodo/Glimt|||Stabaek|||1|||1,1,Stabæk,Bodø/Glimt,10,1,1,Bodo/Glimt,Stabaek,166,210,2018-10-28
Bodo/Glimt|||Start|||1|||2,1,Start,Bodø/Glimt,10,1,2,Bodo/Glimt,Start,181,178,2018-09-23
Bodo/Glimt|||Stromsgodset|||2|||2,1,Strømsgodset,Bodø/Glimt,10,2,2,Bodo/Glimt,Stromsgodset,196,58,2018-05-06
