MatchKey,Occurrence,Away,Home,TableNumber,HG,AG,FDHome,FDAway,WikiID,FDID,Date
Jerv|||Start|||1|||1,1,,,,,,,,,241,2015-11-21
Start|||Jerv|||3|||1,1,,,,,,,,,242,2015-11-25
