MatchKey,Occurrence,Away,Home,TableNumber,HG,AG,FDHome,FDAway,WikiID,FDID,Date
Aalesund|||Bodo/Glimt|||1|||6,1,Bodø/Glimt,Aalesund,6,1,6,Aalesund,Bodo/Glimt,16,51,2020-07-12
Aalesund|||Brann|||2|||2,1,Brann,Aalesund,6,2,2,Aalesund,Brann,31,17,2020-06-24
Aalesund|||Haugesund|||1|||3,1,Haugesund,Aalesund,6,1,3,Aalesund,Haugesund,46,115,2020-08-22
Aalesund|||Kristiansund|||1|||2,1,Kristiansund,Aalesund,6,1,2,Aalesund,Kristiansund,61,155,2020-10-04
Aalesund|||Mjondalen|||1|||3,1,Mjøndalen,Aalesund,6,1,3,Aalesund,Mjondalen,76,33,2020-07-01
Aalesund|||Molde|||1|||4,1,Molde,Aalesund,6,1,4,Aalesund,Molde,91,1,2020-06-16
Aalesund|||Odd|||0|||3,1,Odd,Aalesund,6,0,3,Aalesund,Odd,106,170,2020-10-25
Aalesund|||Rosenborg|||1|||2,1,Rosenborg,Aalesund,6,1,2,Aalesund,Rosenborg,121,147,2020-09-27
Aalesund|||Sandefjord|||0|||1,1,Sandefjord,Aalesund,6,0,1,Aalesund,Sandefjord,136,213,2020-12-02
Aalesund|||Sarpsborg 08|||0|||1,1,Sarpsborg 08,Aalesund,6,0,1,Aalesund,Sarpsborg 08,151,132,2020-09-13
Aalesund|||Stabaek|||1|||3,1,Stabæk,Aalesund,6,1,3,Aalesund,Stabaek,166,67,2020-07-19
Aalesund|||Start|||3|||2,1,Start,Aalesund,6,3,2,Aalesund,Start,181,81,2020-07-29
Aalesund|||Stromsgodset|||1|||4,1,Strømsgodset,Aalesund,6,1,4,Aalesund,Stromsgodset,196,223,2020-12-09
Aalesund|||Valerenga|||1|||1,1,Vålerenga,Aalesund,6,1,1,Aalesund,Valerenga,226,194,2020-11-21
Aalesund|||Viking|||2|||2,1,Viking,Aalesund,6,2,2,Aalesund,Viking,211,99,2020-08-09
Bodo/Glimt|||Aalesund|||7|||0,1,Aalesund,Bodø/Glimt,6,7,0,Bodo/Glimt,Aalesund,1,187,2020-11-08
Bodo/Glimt|||Brann|||5|||0,1,Brann,Bodø/Glimt,6,5,0,Bodo/Glimt,Brann,32,43,2020-07-05
Bodo/Glimt|||Haugesund|||6|||1,1,Haugesund,Bodø/Glimt,6,6,1,Bodo/Glimt,Haugesund,47,11,2020-06-21
Bodo/Glimt|||Kristiansund|||2|||1,1,Kristiansund,Bodø/Glimt,6,2,1,Bodo/Glimt,Kristiansund,62,57,2020-07-15
Bodo/Glimt|||Mjondalen|||2|||0,1,Mjøndalen,Bodø/Glimt,6,2,0,Bodo/Glimt,Mjondalen,77,174,2020-10-25
Bodo/Glimt|||Molde|||3|||1,1,Molde,Bodø/Glimt,6,3,1,Bodo/Glimt,Molde,92,75,2020-07-26
Bodo/Glimt|||Odd|||6|||1,1,Odd,Bodø/Glimt,6,6,1,Bodo/Glimt,Odd,107,133,2020-09-13
Bodo/Glimt|||Rosenborg|||5|||1,1,Rosenborg,Bodø/Glimt,6,5,1,Bodo/Glimt,Rosenborg,122,203,2020-11-29
Bodo/Glimt|||Sandefjord|||2|||1,1,Sandefjord,Bodø/Glimt,6,2,1,Bodo/Glimt,Sandefjord,137,156,2020-10-04
Bodo/Glimt|||Sarpsborg 08|||2|||1,1,Sarpsborg 08,Bodø/Glimt,6,2,1,Bodo/Glimt,Sarpsborg 08,152,27,2020-06-28
Bodo/Glimt|||Stabaek|||5|||2,1,Stabæk,Bodø/Glimt,6,5,2,Bodo/Glimt,Stabaek,167,214,2020-12-06
Bodo/Glimt|||Start|||6|||0,1,Start,Bodø/Glimt,6,6,0,Bodo/Glimt,Start,182,116,2020-08-22
Bodo/Glimt|||Stromsgodset|||3|||2,1,Strømsgodset,Bodø/Glimt,6,3,2,Bodo/Glimt,Stromsgodset,197,91,2020-08-02
Bodo/Glimt|||Valerenga|||2|||0,1,Vålerenga,Bodø/Glimt,6,2,0,Bodo/Glimt,Valerenga,227,152,2020-09-27
Bodo/Glimt|||Viking|||3|||0,1,Viking,Bodø/Glimt,6,3,0,Bodo/Glimt,Viking,212,233,2020-12-19
Brann|||Aalesund|||3|||1,1,Aalesund,Brann,6,3,1,Brann,Aalesund,2,202,2020-11-28
Brann|||Bodo/Glimt|||1|||3,1,Bodø/Glimt,Brann,6,1,3,Brann,Bodo/Glimt,17,139,2020-09-20
Brann|||Haugesund|||1|||2,1,Haugesund,Brann,6,1,2,Brann,Haugesund,48,186,2020-11-07
Brann|||Kristiansund|||1|||1,1,Kristiansund,Brann,6,1,1,Brann,Kristiansund,63,74,2020-07-25
Brann|||Mjondalen|||0|||1,1,Mjøndalen,Brann,6,0,1,Brann,Mjondalen,78,107,2020-08-16
Brann|||Molde|||1|||2,1,Molde,Brann,6,1,2,Brann,Molde,93,157,2020-10-04
Brann|||Odd|||2|||1,1,Odd,Brann,6,2,1,Brann,Odd,108,235,2020-12-22
Brann|||Rosenborg|||1|||2,1,Rosenborg,Brann,6,1,2,Brann,Rosenborg,123,32,2020-06-28
Brann|||Sandefjord|||3|||1,1,Sandefjord,Brann,6,3,1,Brann,Sandefjord,138,56,2020-07-12
Brann|||Sarpsborg 08|||1|||1,1,Sarpsborg 08,Brann,6,1,1,Brann,Sarpsborg 08,153,215,2020-12-06
Brann|||Stabaek|||1|||1,1,Stabæk,Brann,6,1,1,Brann,Stabaek,168,169,2020-10-24
Brann|||Start|||1|||1,1,Start,Brann,6,1,1,Brann,Start,183,72,2020-07-19
Brann|||Stromsgodset|||1|||1,1,Strømsgodset,Brann,6,1,1,Brann,Stromsgodset,198,123,2020-08-29
Brann|||Valerenga|||1|||2,1,Vålerenga,Brann,6,1,2,Brann,Valerenga,228,90,2020-08-01
Brann|||Viking|||3|||0,1,Viking,Brann,6,3,0,Brann,Viking,213,16,2020-06-21
Haugesund|||Aalesund|||0|||1,1,Aalesund,Haugesund,6,0,1,Haugesund,Aalesund,3,177,2020-10-31
Haugesund|||Bodo/Glimt|||0|||4,1,Bodø/Glimt,Haugesund,6,0,4,Haugesund,Bodo/Glimt,18,226,2020-12-09
Haugesund|||Brann|||1|||2,1,Brann,Haugesund,6,1,2,Haugesund,Brann,33,8,2020-06-17
Haugesund|||Kristiansund|||2|||2,1,Kristiansund,Haugesund,6,2,2,Haugesund,Kristiansund,64,18,2020-06-24
Haugesund|||Mjondalen|||1|||1,1,Mjøndalen,Haugesund,6,1,1,Haugesund,Mjondalen,79,212,2020-12-02
Haugesund|||Molde|||0|||3,1,Molde,Haugesund,6,0,3,Haugesund,Molde,94,49,2020-07-11
Haugesund|||Odd|||4|||4,1,Odd,Haugesund,6,4,4,Haugesund,Odd,109,148,2020-09-27
Haugesund|||Rosenborg|||1|||0,1,Rosenborg,Haugesund,6,1,0,Haugesund,Rosenborg,124,80,2020-07-26
Haugesund|||Sandefjord|||3|||2,1,Sandefjord,Haugesund,6,3,2,Haugesund,Sandefjord,139,195,2020-11-22
Haugesund|||Sarpsborg 08|||2|||0,1,Sarpsborg 08,Haugesund,6,2,0,Haugesund,Sarpsborg 08,154,163,2020-10-18
Haugesund|||Stabaek|||3|||1,1,Stabæk,Haugesund,6,3,1,Haugesund,Stabaek,169,92,2020-08-02
Haugesund|||Start|||1|||0,1,Start,Haugesund,6,1,0,Haugesund,Start,184,34,2020-07-01
Haugesund|||Stromsgodset|||2|||3,1,Strømsgodset,Haugesund,6,2,3,Haugesund,Stromsgodset,199,108,2020-08-16
Haugesund|||Valerenga|||2|||1,1,Vålerenga,Haugesund,6,2,1,Haugesund,Valerenga,229,122,2020-08-29
Haugesund|||Viking|||0|||2,1,Viking,Haugesund,6,0,2,Haugesund,Viking,214,66,2020-07-18
Kristiansund|||Aalesund|||7|||2,1,Aalesund,Kristiansund,6,7,2,Kristiansund,Aalesund,4,12,2020-06-21
Kristiansund|||Bodo/Glimt|||2|||3,1,Bodø/Glimt,Kristiansund,6,2,3,Kristiansund,Bodo/Glimt,19,179,2020-11-01
Kristiansund|||Brann|||1|||1,1,Brann,Kristiansund,6,1,1,Kristiansund,Brann,34,149,2020-09-27
Kristiansund|||Haugesund|||1|||2,1,Haugesund,Kristiansund,6,1,2,Kristiansund,Haugesund,49,,
Kristiansund|||Haugesund|||1|||3,1,,,,,,,,,236,2020-12-22
Kristiansund|||Mjondalen|||1|||0,1,Mjøndalen,Kristiansund,6,1,0,Kristiansund,Mjondalen,80,196,2020-11-22
