MatchKey,Occurrence,Away,Home,TableNumber,HG,AG,FDHome,FDAway,WikiID,FDID,Date
Aalesund|||Brann|||2|||0,1,Brann,Aalesund,11,2,0,Aalesund,Brann,16,74,2012-05-20
Aalesund|||Fredrikstad|||3|||0,1,Fredrikstad,Aalesund,11,3,0,Aalesund,Fredrikstad,31,115,2012-07-15
Aalesund|||Haugesund|||2|||2,1,Haugesund,Aalesund,11,2,2,Aalesund,Haugesund,46,218,2012-11-04
Aalesund|||Honefoss|||2|||0,1,Hønefoss BK,Aalesund,11,2,0,Aalesund,Honefoss,61,162,2012-09-02
Aalesund|||Lillestrom|||1|||2,1,Lillestrøm,Aalesund,11,1,2,Aalesund,Lillestrom,76,177,2012-09-22
Aalesund|||Molde|||0|||1,1,Molde,Aalesund,11,0,1,Aalesund,Molde,91,151,2012-08-12
Aalesund|||Odd|||2|||1,1,Odd Grenland,Aalesund,11,2,1,Aalesund,Odd,106,26,2012-04-15
Aalesund|||Rosenborg|||2|||2,1,Rosenborg,Aalesund,11,2,2,Aalesund,Rosenborg,121,41,2012-04-27
Aalesund|||Sandnes|||3|||1,1,Sandnes Ulf,Aalesund,11,3,1,Aalesund,Sandnes,136,233,2012-11-18
Aalesund|||Sogndal|||2|||2,1,Sogndal,Aalesund,11,2,2,Aalesund,Sogndal,151,94,2012-06-24
Aalesund|||Stabaek|||3|||1,1,Stabæk,Aalesund,11,3,1,Aalesund,Stabaek,166,130,2012-07-29
Aalesund|||Stromsgodset|||3|||1,1,Strømsgodset,Aalesund,11,3,1,Aalesund,Stromsgodset,181,59,2012-05-13
Aalesund|||Tromso|||0|||0,1,Tromsø,Aalesund,11,0,0,Aalesund,Tromso,196,16,2012-04-02
Aalesund|||Valerenga|||3|||1,1,Vålerenga,Aalesund,11,3,1,Aalesund,Valerenga,226,202,2012-10-21
Aalesund|||Viking|||1|||1,1,Viking,Aalesund,11,1,1,Aalesund,Viking,211,106,2012-07-08
Brann|||Aalesund|||2|||1,1,Aalesund,Brann,11,2,1,Brann,Aalesund,1,123,2012-07-22
Brann|||Fredrikstad|||2|||0,1,Fredrikstad,Brann,11,2,0,Brann,Fredrikstad,32,80,2012-05-23
Brann|||Haugesund|||3|||2,1,Haugesund,Brann,11,3,2,Brann,Haugesund,47,145,2012-08-11
Brann|||Honefoss|||3|||2,1,Hønefoss BK,Brann,11,3,2,Brann,Honefoss,62,199,2012-10-08
Brann|||Lillestrom|||2|||3,1,Lillestrøm,Brann,11,2,3,Brann,Lillestrom,77,215,2012-10-29
Brann|||Molde|||4|||1,1,Molde,Brann,11,4,1,Brann,Molde,92,166,2012-09-02
Brann|||Odd|||6|||2,1,Odd Grenland,Brann,11,6,2,Brann,Odd,107,116,2012-07-15
Brann|||Rosenborg|||2|||1,1,Rosenborg,Brann,11,2,1,Brann,Rosenborg,122,182,2012-09-23
Brann|||Sandnes|||3|||1,1,Sandnes Ulf,Brann,11,3,1,Brann,Sandnes,137,9,2012-03-30
Brann|||Sogndal|||5|||0,1,Sogndal,Brann,11,5,0,Brann,Sogndal,152,70,2012-05-16
Brann|||Stabaek|||2|||1,1,Stabæk,Brann,11,2,1,Brann,Stabaek,167,97,2012-06-30
Brann|||Stromsgodset|||1|||2,1,Strømsgodset,Brann,11,1,2,Brann,Stromsgodset,182,27,2012-04-15
Brann|||Tromso|||0|||2,1,Tromsø,Brann,11,0,2,Brann,Tromso,197,225,2012-11-11
Brann|||Valerenga|||1|||2,1,Vålerenga,Brann,11,1,2,Brann,Valerenga,227,48,2012-04-29
Brann|||Viking|||0|||0,1,Viking,Brann,11,0,0,Brann,Viking,212,56,2012-05-07
Fredrikstad|||Aalesund|||1|||3,1,Aalesund,Fredrikstad,11,1,3,Fredrikstad,Aalesund,2,159,2012-08-27
