MatchKey,Occurrence,Away,Home,TableNumber,HG,AG,FDHome,FDAway,WikiID,FDID,Date
Bodo/Glimt|||Brann|||2|||2,1,Brann,Bodø/Glimt,8,2,2,Bodo/Glimt,Brann,16,225,2021-12-05
Bodo/Glimt|||Haugesund|||2|||0,1,Haugesund,Bodø/Glimt,8,2,0,Bodo/Glimt,Haugesund,31,26,2021-05-27
Bodo/Glimt|||Kristiansund|||3|||0,1,Kristiansund,Bodø/Glimt,8,3,0,Bodo/Glimt,Kristiansund,46,124,2021-08-22
Bodo/Glimt|||Lillestrom|||2|||0,1,Lillestrøm,Bodø/Glimt,8,2,0,Bodo/Glimt,Lillestrom,61,211,2021-11-21
Bodo/Glimt|||Mjondalen|||2|||0,1,Mjøndalen,Bodø/Glimt,8,2,0,Bodo/Glimt,Mjondalen,76,44,2021-06-13
Bodo/Glimt|||Molde|||0|||2,1,Molde,Bodø/Glimt,8,0,2,Bodo/Glimt,Molde,91,61,2021-06-24
Bodo/Glimt|||Odd|||1|||1,1,Odd,Bodø/Glimt,8,1,1,Bodo/Glimt,Odd,106,139,2021-09-12
Bodo/Glimt|||Rosenborg|||2|||2,1,Rosenborg,Bodø/Glimt,8,2,2,Bodo/Glimt,Rosenborg,121,12,2021-05-16
Bodo/Glimt|||Sandefjord|||1|||0,1,Sandefjord,Bodø/Glimt,8,1,0,Bodo/Glimt,Sandefjord,136,195,2021-10-31
Bodo/Glimt|||Sarpsborg 08|||2|||1,1,Sarpsborg 08,Bodø/Glimt,8,2,1,Bodo/Glimt,Sarpsborg 08,151,171,2021-10-17
Bodo/Glimt|||Stabaek|||4|||1,1,Stabæk,Bodø/Glimt,8,4,1,Bodo/Glimt,Stabaek,166,69,2021-06-27
Bodo/Glimt|||Stromsgodset|||7|||2,1,Strømsgodset,Bodø/Glimt,8,7,2,Bodo/Glimt,Stromsgodset,181,50,2021-06-16
Bodo/Glimt|||Tromso|||3|||0,1,Tromsø,Bodø/Glimt,8,3,0,Bodo/Glimt,Tromso,196,1,2021-05-09
Bodo/Glimt|||Valerenga|||1|||0,1,Vålerenga,Bodø/Glimt,8,1,0,Bodo/Glimt,Valerenga,226,159,2021-09-26
Bodo/Glimt|||Viking|||2|||2,1,Viking,Bodø/Glimt,8,2,2,Bodo/Glimt,Viking,211,78,2021-07-03
Brann|||Bodo/Glimt|||1|||2,1,Bodø/Glimt,Brann,8,1,2,Brann,Bodo/Glimt,1,19,2021-05-24
Brann|||Haugesund|||1|||3,1,Haugesund,Brann,8,1,3,Brann,Haugesund,32,130,2021-08-28
Brann|||Jerv|||1|||1,1,,,,,,,,,241,2021-12-15
Brann|||Kristiansund|||3|||1,1,Kristiansund,Brann,8,3,1,Brann,Kristiansund,47,154,2021-09-26
Brann|||Lillestrom|||1|||1,1,Lillestrøm,Brann,8,1,1,Brann,Lillestrom,62,75,2021-06-30
Brann|||Mjondalen|||1|||1,1,Mjøndalen,Brann,8,1,1,Brann,Mjondalen,77,95,2021-07-18
Brann|||Molde|||0|||1,1,Molde,Brann,8,0,1,Brann,Molde,92,224,2021-11-28
Brann|||Odd|||1|||3,1,Odd,Brann,8,1,3,Brann,Odd,107,55,2021-06-20
Brann|||Rosenborg|||2|||2,1,Rosenborg,Brann,8,2,2,Brann,Rosenborg,122,201,2021-11-06
Brann|||Sandefjord|||3|||2,1,Sandefjord,Brann,8,3,2,Brann,Sandefjord,137,121,2021-08-15
