MatchKey,Occurrence,Away,Home,TableNumber,HG,AG,FDHome,FDAway,WikiID,FDID,Date
Aalesund|||Brann|||3|||3,1,Brann,Aalesund,10,3,3,Aalesund,Brann,16,141,2017-08-06
Aalesund|||Haugesund|||0|||1,1,Haugesund,Aalesund,10,0,1,Aalesund,Haugesund,31,91,2017-06-04
Aalesund|||Kristiansund|||1|||1,1,Kristiansund,Aalesund,10,1,1,Aalesund,Kristiansund,46,201,2017-10-21
Aalesund|||Lillestrom|||3|||1,1,Lillestrøm,Aalesund,10,3,1,Aalesund,Lillestrom,61,25,2017-04-17
Aalesund|||Molde|||0|||3,1,Molde,Aalesund,10,0,3,Aalesund,Molde,76,122,2017-07-08
Aalesund|||Odd|||5|||1,1,Odd,Aalesund,10,5,1,Aalesund,Odd,91,106,2017-06-25
Aalesund|||Rosenborg|||2|||1,1,Rosenborg,Aalesund,10,2,1,Aalesund,Rosenborg,106,224,2017-11-05
Aalesund|||Sandefjord|||2|||0,1,Sandefjord,Aalesund,10,2,0,Aalesund,Sandefjord,121,75,2017-05-21
Aalesund|||Sarpsborg 08|||1|||3,1,Sarpsborg 08,Aalesund,10,1,3,Aalesund,Sarpsborg 08,136,9,2017-04-05
Aalesund|||Sogndal|||0|||1,1,Sogndal,Aalesund,10,0,1,Aalesund,Sogndal,151,177,2017-09-24
Aalesund|||Stabaek|||1|||1,1,Stabæk,Aalesund,10,1,1,Aalesund,Stabaek,166,160,2017-09-10
Aalesund|||Stromsgodset|||4|||3,1,Strømsgodset,Aalesund,10,4,3,Aalesund,Stromsgodset,181,233,2017-11-26
Aalesund|||Tromso|||3|||1,1,Tromsø,Aalesund,10,3,1,Aalesund,Tromso,196,42,2017-04-30
Aalesund|||Valerenga|||0|||1,1,Vålerenga,Aalesund,10,0,1,Aalesund,Valerenga,226,57,2017-05-12
Aalesund|||Viking|||1|||1,1,Viking,Aalesund,10,1,1,Aalesund,Viking,211,145,2017-08-13
Brann|||Aalesund|||1|||1,1,Aalesund,Brann,10,1,1,Brann,Aalesund,1,82,2017-05-28
Brann|||Haugesund|||3|||1,1,Haugesund,Brann,10,3,1,Brann,Haugesund,32,26,2017-04-17
Brann|||Kristiansund|||0|||4,1,Kristiansund,Brann,10,0,4,Brann,Kristiansund,47,184,2017-09-29
Brann|||Lillestrom|||2|||0,1,Lillestrøm,Brann,10,2,0,Brann,Lillestrom,62,219,2017-11-05
Brann|||Molde|||4|||1,1,Molde,Brann,10,4,1,Brann,Molde,77,64,2017-05-13
Brann|||Odd|||2|||0,1,Odd,Brann,10,2,0,Brann,Odd,92,146,2017-08-13
Brann|||Rosenborg|||0|||3,1,Rosenborg,Brann,10,0,3,Brann,Rosenborg,107,207,2017-10-22
Brann|||Sandefjord|||5|||0,1,Sandefjord,Brann,10,5,0,Brann,Sandefjord,122,65,2017-05-16
Brann|||Sarpsborg 08|||0|||1,1,Sarpsborg 08,Brann,10,0,1,Brann,Sarpsborg 08,137,133,2017-07-16
Brann|||Sogndal|||2|||1,1,Sogndal,Brann,10,2,1,Brann,Sogndal,152,159,2017-09-09
Brann|||Stabaek|||5|||0,1,Stabæk,Brann,10,5,0,Brann,Stabaek,167,104,2017-06-19
Brann|||Stromsgodset|||3|||0,1,Strømsgodset,Brann,10,3,0,Brann,Stromsgodset,182,14,2017-04-06
Brann|||Tromso|||2|||2,1,Tromsø,Brann,10,2,2,Brann,Tromso,197,234,2017-11-26
Brann|||Valerenga|||0|||0,1,Vålerenga,Brann,10,0,0,Brann,Valerenga,227,119,2017-07-02
Brann|||Viking|||1|||1,1,Viking,Brann,10,1,1,Brann,Viking,212,41,2017-04-29
Haugesund|||Aalesund|||2|||0,1,Aalesund,Haugesund,10,2,0,Haugesund,Aalesund,2,129,2017-07-16
Haugesund|||Brann|||2|||3,1,Brann,Haugesund,10,2,3,Haugesund,Brann,17,209,2017-10-28
Haugesund|||Kristiansund|||2|||3,1,Kristiansund,Haugesund,10,2,3,Haugesund,Kristiansund,48,235,2017-11-26
Haugesund|||Lillestrom|||1|||1,1,Lillestrøm,Haugesund,10,1,1,Haugesund,Lillestrom,63,161,2017-09-10
Haugesund|||Molde|||0|||0,1,Molde,Haugesund,10,0,0,Haugesund,Molde,78,40,2017-04-24
Haugesund|||Odd|||0|||2,1,Odd,Haugesund,10,0,2,Haugesund,Odd,93,66,2017-05-16
Haugesund|||Rosenborg|||1|||0,1,Rosenborg,Haugesund,10,1,0,Haugesund,Rosenborg,108,98,2017-06-18
Haugesund|||Sandefjord|||2|||0,1,Sandefjord,Haugesund,10,2,0,Haugesund,Sandefjord,123,195,2017-10-15
Haugesund|||Sarpsborg 08|||0|||0,1,Sarpsborg 08,Haugesund,10,0,0,Haugesund,Sarpsborg 08,138,83,2017-05-28
Haugesund|||Sogndal|||0|||0,1,Sogndal,Haugesund,10,0,0,Haugesund,Sogndal,153,50,2017-05-07
Haugesund|||Stabaek|||2|||2,1,Stabæk,Haugesund,10,2,2,Haugesund,Stabaek,168,147,2017-08-13
Haugesund|||Stromsgodset|||1|||3,1,Strømsgodset,Haugesund,10,1,3,Haugesund,Stromsgodset,183,220,2017-11-05
Haugesund|||Tromso|||2|||0,1,Tromsø,Haugesund,10,2,0,Haugesund,Tromso,198,115,2017-07-02
Haugesund|||Valerenga|||4|||3,1,Vålerenga,Haugesund,10,4,3,Haugesund,Valerenga,228,15,2017-04-06
Haugesund|||Viking|||2|||1,1,Viking,Haugesund,10,2,1,Haugesund,Viking,213,176,2017-09-23
Kristiansund|||Aalesund|||1|||1,1,Aalesund,Kristiansund,10,1,1,Kristiansund,Aalesund,3,97,2017-06-17
Kristiansund|||Brann|||1|||0,1,Brann,Kristiansund,10,1,0,Kristiansund,Brann,18,24,2017-04-10
Kristiansund|||Haugesund|||3|||2,1,Haugesund,Kristiansund,10,3,2,Kristiansund,Haugesund,33,76,2017-05-21
Kristiansund|||Lillestrom|||1|||1,1,Lillestrøm,Kristiansund,10,1,1,Kristiansund,Lillestrom,64,59,2017-05-13
Kristiansund|||Molde|||0|||1,1,Molde,Kristiansund,10,0,1,Kristiansund,Molde,79,1,2017-04-01
Kristiansund|||Odd|||2|||2,1,Odd,Kristiansund,10,2,2,Kristiansund,Odd,94,210,2017-10-29
Kristiansund|||Rosenborg|||3|||3,1,Rosenborg,Kristiansund,10,3,3,Kristiansund,Rosenborg,109,120,2017-07-03
Kristiansund|||Sandefjord|||3|||2,1,Sandefjord,Kristiansund,10,3,2,Kristiansund,Sandefjord,124,225,2017-11-19
