MatchKey,Occurrence,TableNumber,Home,Away,HG,AG,HomeKey,AwayKey,WikiID,FDID,Date
aalesund|||hamkam|||0|||0,1,8,Aalesund,HamKam,0,0,aalesund,hamkam,2,,
bodo glimt|||hamkam|||2|||2,1,8,Bodø/Glimt,HamKam,2,2,bodo glimt,hamkam,17,,
hamkam|||aalesund|||0|||0,1,8,HamKam,Aalesund,0,0,hamkam,aalesund,31,,
hamkam|||bodo glimt|||0|||2,1,8,HamKam,Bodø/Glimt,0,2,hamkam,bodo glimt,32,,
hamkam|||haugesund|||1|||0,1,8,HamKam,Haugesund,1,0,hamkam,haugesund,33,,
hamkam|||jerv|||2|||1,1,8,HamKam,Jerv,2,1,hamkam,jerv,34,,
hamkam|||kristiansund|||0|||1,1,8,HamKam,Kristiansund,0,1,hamkam,kristiansund,35,,
hamkam|||lillestrom|||2|||2,1,8,HamKam,Lillestrøm,2,2,hamkam,lillestrom,36,,
hamkam|||molde|||0|||0,1,8,HamKam,Molde,0,0,hamkam,molde,37,,
hamkam|||odd|||1|||2,1,8,HamKam,Odd,1,2,hamkam,odd,38,,
hamkam|||rosenborg|||1|||1,1,8,HamKam,Rosenborg,1,1,hamkam,rosenborg,39,,
hamkam|||sandefjord|||3|||0,1,8,HamKam,Sandefjord,3,0,hamkam,sandefjord,40,,
hamkam|||sarpsborg 08|||3|||2,1,8,HamKam,Sarpsborg 08,3,2,hamkam,sarpsborg 08,41,,
hamkam|||stromsgodset|||1|||1,1,8,HamKam,Strømsgodset,1,1,hamkam,stromsgodset,42,,
hamkam|||tromso|||1|||2,1,8,HamKam,Tromsø,1,2,hamkam,tromso,43,,
hamkam|||valerenga|||1|||1,1,8,HamKam,Vålerenga,1,1,hamkam,valerenga,45,,
hamkam|||viking|||1|||2,1,8,HamKam,Viking,1,2,hamkam,viking,44,,
haugesund|||hamkam|||1|||1,1,8,Haugesund,HamKam,1,1,haugesund,hamkam,48,,
jerv|||hamkam|||1|||2,1,8,Jerv,HamKam,1,2,jerv,hamkam,63,,
kristiansund|||hamkam|||2|||2,1,8,Kristiansund,HamKam,2,2,kristiansund,hamkam,78,,
lillestrom|||hamkam|||3|||1,1,8,Lillestrøm,HamKam,3,1,lillestrom,hamkam,93,,
molde|||hamkam|||5|||0,1,8,Molde,HamKam,5,0,molde,hamkam,108,,
odd|||hamkam|||2|||0,1,8,Odd,HamKam,2,0,odd,hamkam,123,,
rosenborg|||hamkam|||2|||1,1,8,Rosenborg,HamKam,2,1,rosenborg,hamkam,138,,
sandefjord|||hamkam|||1|||2,1,8,Sandefjord,HamKam,1,2,sandefjord,hamkam,153,,
sarpsborg 08|||hamkam|||2|||1,1,8,Sarpsborg 08,HamKam,2,1,sarpsborg 08,hamkam,168,,
stromsgodset|||hamkam|||1|||1,1,8,Strømsgodset,HamKam,1,1,stromsgodset,hamkam,183,,
tromso|||hamkam|||2|||1,1,8,Tromsø,HamKam,2,1,tromso,hamkam,198,,
valerenga|||hamkam|||1|||1,1,8,Vålerenga,HamKam,1,1,valerenga,hamkam,228,,
viking|||hamkam|||1|||1,1,8,Viking,HamKam,1,1,viking,hamkam,213,,
