date,season,week,game_type,tournament,home_team,away_team,away_score_raw,home_score_raw,result,HomeScore,AwayScore,HomeFirstAppearance,AwayFirstAppearance,HomeGamesBefore,AwayGamesBefore,HomeRating_Before,AwayRating_Before,HomeStartRating,AwayStartRating,ExpectedHome,ExpectedAway,KHome,KAway,HomeRating_After,AwayRating_After,HomeGamesAfter,AwayGamesAfter
1999-09-26,1999,3,REG,NFL Regular Season,NYJ,WAS,27,20,WAS,0,1,FALSE,FALSE,2,2,2634.08798470639,2620.67158181368,2657,2623,0.51929816456493,0.48070183543507,20,20,2623.70202141509,2631.05754510497,3,3
1999-09-27,1999,3,REG,NFL Regular Season,ARI,SF,24,10,SF,0,1,FALSE,FALSE,2,2,2481.64036006105,2565.24920491964,2471,2563,0.381947273653885,0.618052726346116,20,20,2474.00141458797,2572.88815039272,3,3
1999-10-03,1999,4,REG,NFL Regular Season,DAL,ARI,7,35,DAL,1,0,FALSE,FALSE,2,3,2529.34791811148,2474.00141458797,2508,2471,0.5789830442784,0.4210169557216,20,20,2537.76825722591,2465.58107547354,3,4
1999-10-03,1999,4,REG,NFL Regular Season,ATL,BAL,19,13,BAL,0,1,FALSE,FALSE,3,3,2445.5605446138,2654.70684082191,2462,2668,0.230774546415637,0.769225453584363,20,20,2440.94505368548,2659.32233175022,4,4
1999-10-03,1999,4,REG,NFL Regular Season,WAS,CAR,36,38,WAS,1,0,FALSE,FALSE,3,3,2631.05754510497,2482.57551122064,2623,2488,0.701558696692328,0.298441303307672,20,20,2637.02637117113,2476.60668515449,4,4
1999-10-03,1999,4,REG,NFL Regular Season,PIT,JAX,17,3,JAX,0,1,FALSE,FALSE,3,3,2649.37757808607,2639.21714488358,2647,2633,0.51461787186026,0.48538212813974,20,20,2639.08522064886,2649.50950232079,4,4
1999-10-03,1999,4,REG,NFL Regular Season,SD,KC,14,21,SD,1,0,FALSE,FALSE,2,3,2464.44079654569,2584.91026617988,2460,2573,0.333259819211588,0.666740180788412,20,20,2477.77560016146,2571.57546256411,3,4
1999-10-03,1999,4,REG,NFL Regular Season,CLE,NE,19,7,NE,0,1,FALSE,FALSE,3,3,2409.86926058388,2656.12941695172,2421,2624,0.195040079815775,0.804959920184225,20,20,2405.96845898756,2660.03021854804,4,4
1999-10-03,1999,4,REG,NFL Regular Season,CHI,NO,10,14,CHI,1,0,FALSE,FALSE,3,2,2606.58971437258,2553.80614754843,2617,2556,0.57538258843376,0.42461741156624,20,20,2615.08206260391,2545.3137993171,4,3
1999-10-03,1999,4,REG,NFL Regular Season,DEN,NYJ,21,13,NYJ,0,1,FALSE,FALSE,3,3,2599.77060393455,2623.70202141509,2626,2657,0.465614285323762,0.534385714676238,20,20,2590.45831822807,2633.01430712156,4,4
1999-10-03,1999,4,REG,NFL Regular Season,SEA,OAK,21,22,SEA,1,0,FALSE,FALSE,3,3,2596.77840356335,2705.20208142081,2585,2700,0.348841172660741,0.651158827339259,20,20,2609.80158011014,2692.17890487402,4,4
1999-10-03,1999,4,REG,NFL Regular Season,NYG,PHI,15,16,NYG,1,0,FALSE,FALSE,3,3,2619.59892615952,2603.6022973577,2628,2637,0.523004746025662,0.476995253974338,20,20,2629.13883123901,2594.06239227821,4,4
1999-10-03,1999,4,REG,NFL Regular Season,CIN,STL,38,10,STL,0,1,FALSE,FALSE,3,2,2406.75773322293,2781.68370316982,2427,2772,0.103563048338124,0.896436951661876,20,20,2404.68647225617,2783.75496413658,4,3
1999-10-03,1999,4,REG,NFL Regular Season,MIN,TB,14,21,MIN,1,0,FALSE,FALSE,3,3,2610.96404572292,2700.83683211397,2622,2697,0.373472253954844,0.626527746045156,20,20,2623.49460064382,2688.30627719306,4,4
1999-10-03,1999,4,REG,NFL Regular Season,SF,TEN,22,24,SF,1,0,FALSE,FALSE,3,3,2572.88815039272,2744.19948328749,2563,2731,0.271673728650196,0.728326271349804,20,20,2587.45467581972,2729.63295786049,4,4
1999-10-04,1999,4,REG,NFL Regular Season,MIA,BUF,23,18,BUF,0,1,FALSE,FALSE,2,3,2740.89728160315,2599.5780379402,2730,2584,0.692854609760235,0.307145390239766,20,20,2727.04018940794,2613.4351301354,3,4
1999-10-10,1999,5,REG,NFL Regular Season,NO,ATL,20,17,ATL,0,1,FALSE,FALSE,3,4,2545.3137993171,2440.94505368548,2556,2462,0.645838121661688,0.354161878338312,20,20,2532.39703688387,2453.86181611872,4,5
1999-10-10,1999,5,REG,NFL Regular Season,TEN,BAL,11,14,TEN,1,0,FALSE,FALSE,4,4,2729.63295786049,2659.32233175022,2731,2668,0.599826081195687,0.400173918804313,20,20,2737.63643623658,2651.31885337413,5,5
1999-10-10,1999,5,REG,NFL Regular Season,MIN,CHI,24,22,CHI,0,1,FALSE,FALSE,4,4,2623.49460064382,2615.08206260391,2622,2617,0.512104250025103,0.487895749974897,20,20,2613.25251564332,2625.32414760441,5,5
1999-10-10,1999,5,REG,NFL Regular Season,CLE,CIN,18,17,CIN,0,1,FALSE,FALSE,4,4,2405.96845898756,2404.68647225617,2421,2427,0.501844918837835,0.498155081162165,20,20,2395.93156061081,2414.72337063293,5,5
1999-10-10,1999,5,REG,NFL Regular Season,PHI,DAL,10,13,PHI,1,0,FALSE,FALSE,4,3,2594.06239227821,2537.76825722591,2637,2508,0.580312189633755,0.419687810366245,20,20,2602.45614848553,2529.37450101858,5,4
1999-10-10,1999,5,REG,NFL Regular Season,OAK,DEN,16,13,DEN,0,1,FALSE,FALSE,4,4,2692.17890487402,2590.45831822807,2700,2626,0.642343634949054,0.357656365050946,20,20,2679.33203217504,2603.30519092705,5,5
1999-10-10,1999,5,REG,NFL Regular Season,IND,MIA,34,31,MIA,0,1,FALSE,FALSE,3,3,2686.96032591524,2727.04018940794,2687,2730,0.442574946467136,0.557425053532864,20,20,2678.1088269859,2735.89168833728,4,4
