goratings_id,goratings_name,source_goratings_name,canonical_goratings_id,alias_count,historical_name,match_status,match_iteration,match_game_count,second_best_game_count,checkpoint_rating,checkpoint_games,last_historical_game,name_occurrences
2440,Kato Yuki (f),Kato Yuki (f),2440,1,Kato Yuki  (f),exact_name_match,0,NA,NA,2953.8485919267537,9,2025-01-10,1
1578,Katsuma Shiro,Katsuma Shiro,1578,1,Katsuma Shiro,exact_name_match,0,NA,NA,3052.235977446664,23,2025-09-10,7
1023,Katsura Atsushi,Katsura Atsushi,1023,1,Katsura Atsushi,exact_name_match,0,NA,NA,3101.8489460506544,8,2023-02-20,1
2462,Kawabata Atsushi,Kawabata Atsushi,2462,1,Kawabata Atsushi,exact_name_match,0,NA,NA,2988.4230722099737,12,2025-12-03,14
915,Kawada Kohei,Kawada Kohei,915,1,Kawada Kohei,exact_name_match,0,NA,NA,3016.666554674044,19,2023-11-13,3
2363,Kawahara Yu,Kawahara Yu,2363,1,Kawahara Yu,exact_name_match,0,NA,NA,3106.2327395081484,28,2024-12-05,10
1773,Kawamura Kazunori,Kawamura Kazunori,1773,1,Kawamura Kazunori,exact_name_match,0,NA,NA,3033.998723965244,12,2025-12-24,9
1344,Kazama Jun,Kazama Jun,1344,1,Kazama Jun,exact_name_match,0,NA,NA,3081.227962457155,30,2022-09-19,4
1195,Ke Jie,Ke Jie,1195,1,Ke Jie,exact_name_match,0,NA,NA,3554.0060455038783,836,2025-12-09,5
767,Kenmochi Jo,Kenmochi Jo,767,1,Kenmochi Jo,exact_name_match,0,NA,NA,3014.2664139750336,45,2022-08-22,1
2476,Ki Minchan,Ki Minchan,2476,1,Ki Minchan,exact_name_match,0,NA,NA,3084.704767290449,7,2025-10-24,15
1322,Kibe Natsuki,Kibe Natsuki,1322,1,Kibe Natsuki,exact_name_match,0,NA,NA,2964.8649335780906,40,2025-12-08,8
1325,Kikkawa Hajime,Kikkawa Hajime,1325,1,Kikkawa Hajime,exact_name_match,0,NA,NA,3020.2297070841573,19,2023-10-28,3
1324,Kikuchi Masatoshi,Kikuchi Masatoshi,1324,1,Kikuchi Masatoshi,exact_name_match,0,NA,NA,3075.5612059887817,4,2015-05-18,1
2599,Kikuchi Yoshio,Kikuchi Yoshio,2599,1,Kikuchi Yoshio,exact_name_match,0,NA,NA,3098.61453450118,1,2007-02-19,1
1255,Kim Chaeyoung,Kim Chaeyoung,1255,1,Kim Chaeyoung,exact_name_match,0,NA,NA,3290.7553535150596,404,2025-12-12,31
1712,Kim Dayoung,Kim Dayoung,1712,1,Kim Dayoung,exact_name_match,0,NA,NA,3103.9472434985446,150,2025-10-27,16
1926,Kim Eunji,Kim Eunji,1926,1,Kim Eunji,exact_name_match,0,NA,NA,3502.0354571657867,364,2025-12-20,72
345,Kim Eunseon,Kim Eunseon,345,1,Kim Eunseon,exact_name_match,0,NA,NA,3036.7012238223097,146,2025-11-07,14
676,Kim Hyemin,Kim Hyemin,676,1,Kim Hyemin,exact_name_match,0,NA,NA,3146.7054705153814,326,2025-11-12,15
1291,Kim Hyenchan,Kim Hyenchan,1291,1,Kim Hyenchan,exact_name_match,0,NA,NA,3263.1206594446244,91,2023-08-12,1
1039,Kim Hyeongwoo,Kim Hyeongwoo,1039,1,Kim Hyeongwoo,exact_name_match,0,NA,NA,3250.843823952848,168,2025-12-13,9
1235,Kim Jinhwi,Kim Jinhwi,1235,1,Kim Jinhwi,exact_name_match,0,NA,NA,3378.946260275013,140,2025-06-17,3
862,Kim Jiseok,Kim Jiseok,862,1,Kim Jiseok,exact_name_match,0,NA,NA,3480.666254053048,887,2025-12-24,5
2413,Kim Jooah,Kim Jooah,2413,1,Kim Jooah,exact_name_match,0,NA,NA,3118.078652787855,82,2025-12-12,17
1176,Kim Junghyun,Kim Junghyun,1176,1,Kim Junghyun,exact_name_match,0,NA,NA,3365.5524489096847,170,2023-08-29,17
1896,Kim Kyeongeun,Kim Kyeongeun,1896,1,Kim Kyeongeun,exact_name_match,0,NA,NA,3195.998769166571,119,2025-12-13,20
2304,Kim Minseo,Kim Minseo,2304,1,Kim Minseo,exact_name_match,0,NA,NA,3113.503464788932,98,2025-12-12,17
2016,Kim Minseok,Kim Minseok,2016,1,Kim Minseok,exact_name_match,0,NA,NA,3123.710100126292,18,2025-05-09,4
1364,Kim Myounghoon,Kim Myounghoon,1364,1,Kim Myounghoon,exact_name_match,0,NA,NA,3486.395422213237,413,2025-12-28,26
2139,Kim Sangin,Kim Sangin,2139,1,Kim Sangin,exact_name_match,0,NA,NA,2817.92221682422,49,2025-10-16,1
10001341,Kim Sangyeong,Kim Sangyeong,10001341,1,Kim Sangyeong,exact_name_match,0,NA,NA,3113.8320437299226,5,2025-07-27,9
2383,Kim Seungjin,Kim Seungjin,2383,1,Kim Seungjin,exact_name_match,0,NA,NA,3392.966440345335,82,2025-12-22,18
201,Kim Seungjun,Kim Seungjun,201,1,Kim Seungjun,exact_name_match,0,NA,NA,3238.5651452716675,326,2025-04-05,1
261,Kim Yeongsam,Kim Yeongsam,261,1,Kim Yeongsam,exact_name_match,0,NA,NA,3134.847209368092,141,2025-12-01,7
1907,Kimoto Yuka,Kimoto Yuka,1907,1,Kimoto Yuka,exact_name_match,0,NA,NA,3013.917882547211,6,2025-08-27,9
1008,Kin En,Kin En,1008,1,Kin En,exact_name_match,0,NA,NA,2866.604201582868,38,2024-12-16,3
783,Kitano Ryo,Kitano Ryo,783,1,Kitano Ryo,exact_name_match,0,NA,NA,3078.133628049823,41,2022-10-03,2
2258,Kitazawa Masaaki,Kitazawa Masaaki,2258,1,Kitazawa Masaaki,exact_name_match,0,NA,NA,3083.609302831133,4,2020-03-27,1
1158,Kiwada Kazuomi,Kiwada Kazuomi,1158,1,Kiwada Kazuomi,exact_name_match,0,NA,NA,2980.2577892645045,13,2025-06-04,8
2109,Kiyonari Mao,Kiyonari Mao,2109,1,Kiyonari Mao,exact_name_match,0,NA,NA,3068.9563048690516,4,2024-09-19,8
289,Kiyonari Tetsuya,Kiyonari Tetsuya,289,1,Kiyonari Tetsuya,exact_name_match,0,NA,NA,3145.979954132593,335,2024-05-09,13
990,Ko Reibun,Ko Reibun,990,1,Ko Reibun,exact_name_match,0,NA,NA,3066.5423798249226,46,2025-06-12,2
286,Kobayashi Izumi,Kobayashi Izumi,286,1,Kobayashi Izumi,exact_name_match,0,NA,NA,3083.893388962436,274,2025-12-25,12
50,Kobayashi Koichi,Kobayashi Koichi,50,1,Kobayashi Koichi,exact_name_match,0,NA,NA,3134.350308041341,1490,2025-09-01,7
51,Kobayashi Satoru,Kobayashi Satoru,51,1,Kobayashi Satoru,exact_name_match,0,NA,NA,3171.269538148398,1002,2025-10-30,5
1660,Koike Yoshihiro,Koike Yoshihiro,1660,1,Koike Yoshihiro,exact_name_match,0,NA,NA,3245.218580617512,154,2025-12-11,11
1328,Komatsu Daiki,Komatsu Daiki,1328,1,Komatsu Daiki,exact_name_match,0,NA,NA,3097.677577034627,18,2025-02-03,3
52,Komatsu Hideki,Komatsu Hideki,52,1,Komatsu Hideki,exact_name_match,0,NA,NA,3164.287028114184,432,2025-11-27,6
2247,Kondo Toshiki,Kondo Toshiki,2247,1,Kondo Toshiki,exact_name_match,0,NA,NA,3098.303454876009,21,2025-07-03,6
707,Konishi Kazuko,Konishi Kazuko,707,1,Konishi Kazuko,exact_name_match,0,NA,NA,2942.005762964019,182,2025-11-17,9
2374,Konishi Yoshiakira,Konishi Yoshiakira,2374,1,Konishi Yoshiakira,exact_name_match,0,NA,NA,3125.2850374505565,32,2025-05-08,17
962,Konno Tameto,Konno Tameto,962,1,Konno Tameto,exact_name_match,0,NA,NA,2999.6579074727865,22,2025-09-11,9
766,Kono Mitsuki,Kono Mitsuki,766,1,Kono Mitsuki,exact_name_match,0,NA,NA,3145.1144771702675,59,2025-11-02,3
182,Kono Rin,Kono Rin,182,1,Kono Rin,exact_name_match,0,NA,NA,3314.2027013599773,935,2025-11-30,16
801,Kori Toshio,Kori Toshio,801,1,Kori Toshio,exact_name_match,0,NA,NA,2875.503605171667,46,2020-10-29,1
1457,Koyama Kuya,Koyama Kuya,1457,1,Koyama Kuya,exact_name_match,0,NA,NA,3286.4508645590195,107,2025-12-25,11
892,Koyama Terumi,Koyama Terumi,892,1,Koyama Terumi,exact_name_match,0,NA,NA,3028.159083196274,155,2025-12-25,3
784,Kubo Hideo,Kubo Hideo,784,1,Kubo Hideo,exact_name_match,0,NA,NA,3061.8889167409375,46,2023-12-25,1
206,Kubo Katsuaki,Kubo Katsuaki,206,1,Kubo Katsuaki,exact_name_match,0,NA,NA,3053.706783358808,115,2025-12-17,14
916,Kubota Masaru,Kubota Masaru,916,1,Kubota Masaru,exact_name_match,0,NA,NA,3036.260469483295,7,2024-08-19,10
244,Kudo Norio,Kudo Norio,244,1,Kudo Norio,exact_name_match,0,NA,NA,3026.347819053013,459,2023-01-16,4
2373,Kumaki Teruya,Kumaki Teruya,2373,1,Kumaki Teruya,exact_name_match,0,NA,NA,2974.859823827914,38,2025-11-20,17
1144,Kumamoto Shusei,Kumamoto Shusei,1144,1,Kumamoto Shusei,exact_name_match,0,NA,NA,3045.5394440202303,22,2025-04-17,1
000546,Kunimatsu So,Kunimatsu So,000546,1,Kunimatsu So,exact_name_match,0,NA,NA,3094.7440524593094,6,2024-04-03,17
1317,Kunisawa Hiroto,Kunisawa Hiroto,1317,1,Kunisawa Hiroto,exact_name_match,0,NA,NA,3082.6687100247273,47,2025-12-24,13
314,Kurahashi Masayuki,Kurahashi Masayuki,314,1,Kurahashi Masayuki,exact_name_match,0,NA,NA,3171.270324056126,221,2025-11-26,17
1377,Kurahashi Shozo,Kurahashi Shozo,1377,1,Kurahashi Shozo,exact_name_match,0,NA,NA,3072.131121795798,13,1992-11-26,6
1064,Kurotaki Masaki,Kurotaki Masaki,1064,1,Kurotaki Masaki,exact_name_match,0,NA,NA,3039.279200306032,22,2025-10-02,2
957,Kurotaki Masanori,Kurotaki Masanori,957,1,Kurotaki Masanori,exact_name_match,0,NA,NA,3072.208987531308,40,2022-09-19,1
2371,Kuwabara Itsuki,Kuwabara Itsuki,2371,1,Kuwabara Itsuki,exact_name_match,0,NA,NA,3128.621994577928,27,2025-12-04,34
1089,Kuwabara Yoko,Kuwabara Yoko,1089,1,Kuwabara Yoko,exact_name_match,0,NA,NA,3061.879748978949,64,2025-11-24,4
2225,Kwak Wonkeun,Kwak Wonkeun,2225,1,Kwak Wonkeun,exact_name_match,0,NA,NA,3140.8153065900265,4,2025-04-26,1
58,Kwon Hyojin (f),Kwon Hyojin (f),58,1,Kwon Hyojin  (f),exact_name_match,0,NA,NA,3044.071967482096,154,2025-12-01,2
1940,Kwon Hyojin (m),Kwon Hyojin (m),1940,1,Kwon Hyojin  (m),exact_name_match,0,NA,NA,3101.63746380205,85,2025-12-21,9
1706,Lai Junfu,Lai Junfu,1706,1,Lai Junfu,exact_name_match,0,NA,NA,3457.8374426040377,408,2025-12-27,7
18,Lee Changho,Lee Changho,18,1,Lee Changho,exact_name_match,0,NA,NA,3377.875987593987,2090,2025-12-01,18
1405,Lee Changseok,Lee Changseok,1405,1,Lee Changseok,exact_name_match,0,NA,NA,3396.3859963586715,296,2025-12-24,7
1875,Lee Jaesung,Lee Jaesung,1875,1,Lee Jaesung,exact_name_match,0,NA,NA,3253.463777497363,25,2025-12-19,8
1166,Lee Jihyun (m),Lee Jihyun (m),1166,1,Lee Jihyun  (m),exact_name_match,0,NA,NA,3497.191045176942,380,2025-12-25,31
536,Lee Jungwoo,Lee Jungwoo,536,1,Lee Jungwoo,exact_name_match,0,NA,NA,3251.5633824721003,136,2025-08-11,4
666,Lee Minjin,Lee Minjin,666,1,Lee Minjin,exact_name_match,0,NA,NA,3150.2867235393364,164,2025-11-06,7
2493,Lee Minseok,Lee Minseok,2493,1,Lee Minseok,exact_name_match,0,NA,NA,3175.6985070342457,13,2025-08-16,11
2517,Lee Nahyeon,Lee Nahyeon,2517,1,Lee Nahyeon,exact_name_match,0,NA,NA,2985.435527726056,40,2025-11-20,11
2393,Lee Nakyeong,Lee Nakyeong,2393,1,Lee Nakyeong,exact_name_match,0,NA,NA,2941.172715604427,29,2025-09-29,10
6,Lee Seongjae,Lee Seongjae,6,1,Lee Seongjae,exact_name_match,0,NA,NA,3162.8119433049565,160,2025-04-25,2
2515,Lee Seungmin,Lee Seungmin,2515,1,Lee Seungmin,exact_name_match,0,NA,NA,3070.5617011441987,5,2024-05-26,21
2560,Lee Seungseok,Lee Seungseok,2560,1,Lee Seungseok,exact_name_match,0,NA,NA,3048.953744330263,5,2025-07-26,10
1128,Lee Wondo,Lee Wondo,1128,1,Lee Wondo,exact_name_match,0,NA,NA,3294.339548378824,132,2025-12-22,4
1178,Lee Wonyoung,Lee Wonyoung,1178,1,Lee Wonyoung,exact_name_match,0,NA,NA,3401.8444092520376,218,2025-12-20,18
2132,Lee Yeon,Lee Yeon,2132,1,Lee Yeon,exact_name_match,0,NA,NA,3143.2615296826666,60,2025-02-18,2
337,Lee Yongchan,Lee Yongchan,337,1,Lee Yongchan,exact_name_match,0,NA,NA,3059.320230984552,28,2015-06-27,1
1297,Lee Youngjoo,Lee Youngjoo,1297,1,Lee Youngjoo,exact_name_match,0,NA,NA,2998.3682241792426,99,2025-10-16,8
1586,Lee Yujin,Lee Yujin,1586,1,Lee Yujin,exact_name_match,0,NA,NA,3098.573717529277,29,2024-05-29,1
1598,Li Chengsen,Li Chengsen,1598,1,Li Chengsen,exact_name_match,0,NA,NA,3394.770708160793,39,2025-02-24,10
2038,Li Haotong,Li Haotong,2038,1,Li Haotong,exact_name_match,0,NA,NA,3252.06957417538,75,2025-11-29,17
981,Li He,Li He,981,1,Li He,exact_name_match,0,NA,NA,3215.697364596058,455,2025-12-12,25
1282,Li Qincheng,Li Qincheng,1282,1,Li Qincheng,exact_name_match,0,NA,NA,3610.528198183984,523,2025-12-25,34
2175,Li Sixuan,Li Sixuan,2175,1,Li Sixuan,exact_name_match,0,NA,NA,3188.471331074879,110,2025-12-30,26
1218,Li Ting,Li Ting,1218,1,Li Ting,exact_name_match,0,NA,NA,3056.982028059797,6,2025-12-02,7
1423,Li Weiqing,Li Weiqing,1423,1,Li Weiqing,exact_name_match,0,NA,NA,3587.1425403833796,363,2025-12-09,28
1278,Li Xiangyu,Li Xiangyu,1278,1,Li Xiangyu,exact_name_match,0,NA,NA,3337.5223189210938,142,2025-12-09,8
2165,Li Xinchen,Li Xinchen,2165,1,Li Xinchen,exact_name_match,0,NA,NA,3098.7777801075727,31,2025-12-09,17
1175,Li Xuanhao,Li Xuanhao,1175,1,Li Xuanhao,exact_name_match,0,NA,NA,3535.8302440107527,550,2025-12-25,30
1882,Li Zerui,Li Zerui,1882,1,Li Zerui,exact_name_match,0,NA,NA,3282.618773346907,62,2025-12-09,24
1082,Lian Xiao,Lian Xiao,1082,1,Lian Xiao,exact_name_match,0,NA,NA,3478.9082273884032,645,2025-12-09,26
1045,Liao Xingwen,Liao Xingwen,1045,1,Liao Xingwen,exact_name_match,0,NA,NA,3271.134253865398,310,2024-09-12,2
1427,Liao Yuanhe,Liao Yuanhe,1427,1,Liao Yuanhe,exact_name_match,0,NA,NA,3564.201564119104,384,2025-12-16,37
2283,Lin Jiaxuan,Lin Jiaxuan,2283,1,Lin Jiaxuan,exact_name_match,0,NA,NA,3047.767851380695,9,2025-02-24,3
1327,Lin Junyan,Lin Junyan,1327,1,Lin Junyan,exact_name_match,0,NA,NA,3365.0596367142048,462,2025-10-27,2
2269,Lin Zijie,Lin Zijie,2269,1,Lin Zijie,exact_name_match,0,NA,NA,3092.755097984565,18,2025-12-09,14
1642,Liu Huiling,Liu Huiling,1642,1,Liu Huiling,exact_name_match,0,NA,NA,3051.1576287443713,46,2024-09-20,8
1715,Liu Qifeng,Liu Qifeng,1715,1,Liu Qifeng,exact_name_match,0,NA,NA,3171.812176577921,41,2025-07-24,11
25,Liu Xiaoguang,Liu Xiaoguang,25,1,Liu Xiaoguang,exact_name_match,0,NA,NA,3159.8966053606237,618,2025-09-09,2
24,Liu Xing,Liu Xing,24,1,Liu Xing,exact_name_match,0,NA,NA,3344.6124866865275,498,2025-09-17,1
2318,Liu Yanchang,Liu Yanchang,2318,1,Liu Yanchang,exact_name_match,0,NA,NA,3054.077331844841,12,2025-04-27,3
1582,Liu Yuhang,Liu Yuhang,1582,1,Liu Yuhang,exact_name_match,0,NA,NA,3494.2001339830244,137,2025-12-16,29
1335,Liu Zhaozhe,Liu Zhaozhe,1335,1,Liu Zhaozhe,exact_name_match,0,NA,NA,3182.655845693426,51,2025-12-09,2
2511,Liu Zimeng,Liu Zimeng,2511,1,Liu Zimeng,exact_name_match,0,NA,NA,3068.015421118429,3,2024-09-20,1
508,Lu Jia,Lu Jia,508,1,Lu Jia,exact_name_match,0,NA,NA,3031.4922586595812,207,2025-06-14,1
1592,Lu Minquan,Lu Minquan,1592,1,Lu Minquan,exact_name_match,0,NA,NA,3261.985243793153,290,2025-12-29,17
2121,Lu Yuhua,Lu Yuhua,2121,1,Lu Yuhua,exact_name_match,0,NA,NA,2954.637421253291,157,2025-12-08,1
14898301,Lucas Neirynck,Lucas Neirynck,14898301,1,Lucas Neirynck,exact_name_match,0,NA,NA,3103.3838089857295,3,2013-09-04,9
1524,Lukas Podpera,Lukas Podpera,1524,1,Lukas Podpera,exact_name_match,0,NA,NA,3028.149343114537,12,2025-05-21,15
1563,Luo Chuyue,Luo Chuyue,1563,1,Luo Chuyue,exact_name_match,0,NA,NA,3193.60938148273,149,2025-12-12,16
43,Luo Xihe,Luo Xihe,43,1,Luo Xihe,exact_name_match,0,NA,NA,3296.481311288976,734,2025-10-25,4
1497,Luo Yan,Luo Yan,1497,1,Luo Yan,exact_name_match,0,NA,NA,3074.9148571685528,7,2023-11-21,1
2390,Ma Changhao,Ma Changhao,2390,1,Ma Changhao,exact_name_match,0,NA,NA,3090.26762143912,3,2024-11-11,1
2532,Ma Jiate,Ma Jiate,2532,1,Ma Jiate,exact_name_match,0,NA,NA,3096.3181600194216,17,2025-11-08,9
2323,Ma Jingyuan,Ma Jingyuan,2323,1,Ma Jingyuan,exact_name_match,0,NA,NA,3238.920444913915,49,2025-12-27,13
2574,Ma Nate,Ma Nate,2574,1,Ma Nate,exact_name_match,0,NA,NA,3055.491429453811,5,2025-11-08,3
1334,Ma Yichao,Ma Yichao,1334,1,Ma Yichao,exact_name_match,0,NA,NA,3282.7504491390996,89,2023-11-28,3
2064,Maeda Ryo,Maeda Ryo,2064,1,Maeda Ryo,exact_name_match,0,NA,NA,3044.2958352738774,8,2025-08-06,3
520,Mannami Kana,Mannami Kana,520,1,Mannami Kana,exact_name_match,0,NA,NA,3004.531264771894,110,2025-09-29,2
1821,Maruyama Toyoji,Maruyama Toyoji,1821,1,Maruyama Toyoji,exact_name_match,0,NA,NA,3117.928700867255,3,2007-08-22,8
1663,Mateusz Surma,Mateusz Surma,1663,1,Mateusz Surma,exact_name_match,0,NA,NA,3023.3175916090727,41,2024-05-31,9
352,Matsumoto Takehisa,Matsumoto Takehisa,352,1,Matsumoto Takehisa,exact_name_match,0,NA,NA,3201.509801730219,165,2025-08-21,3
55,Matsuoka Hideki,Matsuoka Hideki,55,1,Matsuoka Hideki,exact_name_match,0,NA,NA,3028.7544226450264,79,2024-03-14,2
410,Meng Tailing,Meng Tailing,410,1,Meng Tailing,exact_name_match,0,NA,NA,3406.1878645762454,433,2025-03-25,1
1155,Mi Yuting,Mi Yuting,1155,1,Mi Yuting,exact_name_match,0,NA,NA,3534.408264582333,786,2025-12-16,28
32,Michael Redmond,Michael Redmond,32,1,Michael Redmond,exact_name_match,0,NA,NA,3180.8154611697323,225,2025-12-08,3
1209,Mimura Kaori,Mimura Kaori,1209,1,Mimura Kaori,exact_name_match,0,NA,NA,3025.678148144194,24,2024-12-19,3
276,Mimura Tomoyasu,Mimura Tomoyasu,276,1,Mimura Tomoyasu,exact_name_match,0,NA,NA,3273.9468396658067,429,2025-07-28,11
1159,Mine Yasuhiro,Mine Yasuhiro,1159,1,Mine Yasuhiro,exact_name_match,0,NA,NA,2973.4868962797573,28,2025-12-24,14
2296,Mishima Hibiki,Mishima Hibiki,2296,1,Mishima Hibiki,exact_name_match,0,NA,NA,2929.705691430848,29,2025-12-03,16
792,Mitani Tetsuya,Mitani Tetsuya,792,1,Mitani Tetsuya,exact_name_match,0,NA,NA,3191.423744126891,148,2025-06-08,8
2302,Mito Shuhei,Mito Shuhei,2302,1,Mito Shuhei,exact_name_match,0,NA,NA,3124.7378676117296,37,2025-09-08,18
697,Mito Yukari,Mito Yukari,697,1,Mito Yukari,exact_name_match,0,NA,NA,2896.54671498228,71,2022-05-23,2
1017,Mitsunaga Junzo,Mitsunaga Junzo,1017,1,Mitsunaga Junzo,exact_name_match,0,NA,NA,3102.345134480917,31,2023-12-18,3
2219,Miura Taro,Miura Taro,2219,1,Miura Taro,exact_name_match,0,NA,NA,3362.518576742173,83,2025-12-08,22
2369,Miyatani Fuga,Miyatani Fuga,2369,1,Miyatani Fuga,exact_name_match,0,NA,NA,3115.086801819484,4,2025-06-26,2
274,Miyazawa Goro,Miyazawa Goro,274,1,Miyazawa Goro,exact_name_match,0,NA,NA,3064.533633210724,228,2024-08-01,4
180,Mizokami Tomochika,Mizokami Tomochika,180,1,Mizokami Tomochika,exact_name_match,0,NA,NA,3299.246095806494,394,2025-11-02,8
887,Mizuma Toshifumi,Mizuma Toshifumi,887,1,Mizuma Toshifumi,exact_name_match,0,NA,NA,3018.4027195012295,18,2025-05-12,2
703,Mizuno Hiromi,Mizuno Hiromi,703,1,Mizuno Hiromi,exact_name_match,0,NA,NA,2988.390609523923,43,2009-07-22,8
600,Mochizuki Kenichi,Mochizuki Kenichi,600,1,Mochizuki Kenichi,exact_name_match,0,NA,NA,3170.9653904295574,125,2024-07-04,6
121,Mok Jinseok,Mok Jinseok,121,1,Mok Jinseok,exact_name_match,0,NA,NA,3343.072095649102,723,2025-11-11,34
2197,Mori Chisaki,Mori Chisaki,2197,1,Mori Chisaki,exact_name_match,0,NA,NA,3002.651697452584,18,2025-10-06,10
917,Morino Setsuo,Morino Setsuo,917,1,Morino Setsuo,exact_name_match,0,NA,NA,3066.6329911216244,14,2021-04-28,8
61,Morita Michihiro,Morita Michihiro,61,1,Morita Michihiro,exact_name_match,0,NA,NA,3134.9178707537517,182,2024-09-26,3
1827,Moro Arisa,Moro Arisa,1827,1,Moro Arisa,exact_name_match,0,NA,NA,3034.2005806451853,40,2025-12-22,22
1269,Motoki Katsuya,Motoki Katsuya,1269,1,Motoki Katsuya,exact_name_match,0,NA,NA,3407.571539822238,350,2025-12-21,20
994,Mukai Chiaki,Mukai Chiaki,994,1,Mukai Chiaki,exact_name_match,0,NA,NA,3120.104445214042,312,2025-07-17,25
913,Murakawa Daisuke,Murakawa Daisuke,913,1,Murakawa Daisuke,exact_name_match,0,NA,NA,3332.898377217567,634,2025-12-25,27
1186,Muramatsu Hiroki,Muramatsu Hiroki,1186,1,Muramatsu Hiroki,exact_name_match,0,NA,NA,3242.962546537039,77,2025-08-25,8
1974,Muramoto Wataru,Muramoto Wataru,1974,1,Muramoto Wataru,exact_name_match,0,NA,NA,3090.8908208873245,42,2025-09-29,16
1476,Muraoka Mika,Muraoka Mika,1476,1,Muraoka Mika,exact_name_match,0,NA,NA,3085.3107158932103,2,2017-11-30,8
1822,Muraoka Shigeyuki,Muraoka Shigeyuki,1822,1,Muraoka Shigeyuki,exact_name_match,0,NA,NA,3075.886344714848,7,2024-10-09,6
1529,Mutsuura Yuta,Mutsuura Yuta,1529,1,Mutsuura Yuta,exact_name_match,0,NA,NA,3290.0654206725258,217,2025-12-01,13
1197,Na Hyun,Na Hyun,1197,1,Na Hyun,exact_name_match,0,NA,NA,3373.3600864673504,404,2025-12-21,10
2105,Nagasaki Yuji,Nagasaki Yuji,2105,1,Nagasaki Yuji,exact_name_match,0,NA,NA,3058.8163561944693,4,2025-03-12,6
1240,Nagashima Kozue,Nagashima Kozue,1240,1,Nagashima Kozue,exact_name_match,0,NA,NA,3032.5971566632693,8,2023-12-14,1
2326,Nakahama Konosuke,Nakahama Konosuke,2326,1,Nakahama Konosuke,exact_name_match,0,NA,NA,3052.3269351409263,3,2025-08-07,6
553,Nakajima Mieko,Nakajima Mieko,553,1,Nakajima Mieko,exact_name_match,0,NA,NA,2982.131016496451,29,2022-11-17,2
804,Nakamura Hidehito,Nakamura Hidehito,804,1,Nakamura Hidehito,exact_name_match,0,NA,NA,3063.74503268463,93,2024-03-28,1
779,Nakamura Shinya,Nakamura Shinya,779,1,Nakamura Shinya,exact_name_match,0,NA,NA,3123.033707895309,158,2024-04-01,4
2137,Nakamura Sumire,Nakamura Sumire,2137,1,Nakamura Sumire,exact_name_match,0,NA,NA,3234.0003977061597,540,2025-12-27,40
2522,Nakane Daiki,Nakane Daiki,2522,1,Nakane Daiki,exact_name_match,0,NA,NA,3064.6357637058327,6,2025-08-13,8
772,Nakane Naoyuki,Nakane Naoyuki,772,1,Nakane Naoyuki,exact_name_match,0,NA,NA,3199.240912548969,95,2025-11-06,1
129,Nakano Hironari,Nakano Hironari,129,1,Nakano Hironari,exact_name_match,0,NA,NA,3193.8884925914026,312,2025-09-05,5
2249,Nakano Shoya,Nakano Shoya,2249,1,Nakano Shoya,exact_name_match,0,NA,NA,3057.110939706751,12,2023-11-17,1
237,Nakano Yasuhiro,Nakano Yasuhiro,237,1,Nakano Yasuhiro,exact_name_match,0,NA,NA,3099.0489551947735,222,2025-11-27,11
770,Nakao Jungo,Nakao Jungo,770,1,Nakao Jungo,exact_name_match,0,NA,NA,3040.0553761724677,28,2020-08-10,2
236,Nakaonoda Tomomi,Nakaonoda Tomomi,236,1,Nakaonoda Tomomi,exact_name_match,0,NA,NA,3196.945593429459,170,2024-06-20,4
366,Nakazawa Ayako,Nakazawa Ayako,366,1,Nakazawa Ayako,exact_name_match,0,NA,NA,3075.33972386906,141,2025-02-13,1
1584,Nishi Takenobu,Nishi Takenobu,1584,1,Nishi Takenobu,exact_name_match,0,NA,NA,3189.08332272529,164,2025-11-26,19
2343,Nishimura Jin,Nishimura Jin,2343,1,Nishimura Jin,exact_name_match,0,NA,NA,3070.0782049160853,31,2025-10-22,13
951,Nishimura Keiji,Nishimura Keiji,951,1,Nishimura Keiji,exact_name_match,0,NA,NA,3147.675448983755,36,2023-06-15,2
1826,Nishioka Masao,Nishioka Masao,1826,1,Nishioka Masao,exact_name_match,0,NA,NA,3058.567124717663,17,2024-09-05,7
1555,Nishiyama Shizuka,Nishiyama Shizuka,1555,1,Nishiyama Shizuka,exact_name_match,0,NA,NA,2964.6866374524197,36,2025-01-22,8
1913,Niu Shite,Niu Shite,1913,1,Niu Shite,exact_name_match,0,NA,NA,3148.874901635264,163,2025-12-08,1
1227,Numadate Sakiya,Numadate Sakiya,1227,1,Numadate Sakiya,exact_name_match,0,NA,NA,3068.44298685795,88,2025-11-02,2
1667,Nyu Eiko,Nyu Eiko,1667,1,Nyu Eiko,exact_name_match,0,NA,NA,3068.7907435330503,246,2025-12-11,20
603,Oba Junya,Oba Junya,603,1,Oba Junya,exact_name_match,0,NA,NA,3200.9909716591847,91,2025-06-09,4
2561,Obata Minori,Obata Minori,2561,1,Obata Minori,exact_name_match,0,NA,NA,3105.767236654264,1,2025-08-13,11
1157,Obuchi Kotaro,Obuchi Kotaro,1157,1,Obuchi Kotaro,exact_name_match,0,NA,NA,3076.8267628097747,65,2025-07-14,6
535,Obuchi Morito,Obuchi Morito,535,1,Obuchi Morito,exact_name_match,0,NA,NA,2930.0195548506667,49,2013-12-05,1
